source name	characteristics[sample name]	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[disease]	characteristics[project name]	characteristics[environmental sample type]	characteristics[environmental medium]	characteristics[geographic location]	characteristics[collection date]	characteristics[sample collection method]	characteristics[sample storage]	characteristics[microbiome source]	characteristics[host organism]	characteristics[host body site]	characteristics[host disease status]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[dissociation method]	comment[fraction identifier]	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[organism part]
BioGlyCMK-1118-1122b-s3	BioGlyCMK-1118-1122b-s3	Mus musculus	Epithelial cell	not applicable	Inflammatory bowel disease	Quantitative_metaproteomics_and_activity-based_probe_enrichment_on_fecal_samples_from_a_mouse_model_of_inflammatory_bowel_disease	feces	feces	not available	not available	not available	not available	gut microbiome	Mus musculus	Epithelial cell	Inflammatory bowel disease	1	BioGlyCMK-1118-1122b-s3	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	BioGlyCMK-1118-1122b-s3.ms2	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	Epithelial cell
BioGlyCMK-1118-1122b-s6	BioGlyCMK-1118-1122b-s6	Mus musculus	Epithelial cell	not applicable	Inflammatory bowel disease	Quantitative_metaproteomics_and_activity-based_probe_enrichment_on_fecal_samples_from_a_mouse_model_of_inflammatory_bowel_disease	feces	feces	not available	not available	not available	not available	gut microbiome	Mus musculus	Epithelial cell	Inflammatory bowel disease	1	BioGlyCMK-1118-1122b-s6	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	BioGlyCMK-1118-1122b-s6.ms1	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	Epithelial cell
BioGlyCMK-1118-1122b-s8	BioGlyCMK-1118-1122b-s8	Mus musculus	Epithelial cell	not applicable	Inflammatory bowel disease	Quantitative_metaproteomics_and_activity-based_probe_enrichment_on_fecal_samples_from_a_mouse_model_of_inflammatory_bowel_disease	feces	feces	not available	not available	not available	not available	gut microbiome	Mus musculus	Epithelial cell	Inflammatory bowel disease	1	BioGlyCMK-1118-1122b-s8	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	BioGlyCMK-1118-1122b-s8.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	Epithelial cell
BioGlyCMK-1118-1122b-s9	BioGlyCMK-1118-1122b-s9	Mus musculus	Epithelial cell	not applicable	Inflammatory bowel disease	Quantitative_metaproteomics_and_activity-based_probe_enrichment_on_fecal_samples_from_a_mouse_model_of_inflammatory_bowel_disease	feces	feces	not available	not available	not available	not available	gut microbiome	Mus musculus	Epithelial cell	Inflammatory bowel disease	1	BioGlyCMK-1118-1122b-s9	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	BioGlyCMK-1118-1122b-s9.ms1	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	Epithelial cell
BioGlyCMK-1118-1122c-s11	BioGlyCMK-1118-1122c-s11	Mus musculus	Epithelial cell	not applicable	Inflammatory bowel disease	Quantitative_metaproteomics_and_activity-based_probe_enrichment_on_fecal_samples_from_a_mouse_model_of_inflammatory_bowel_disease	feces	feces	not available	not available	not available	not available	gut microbiome	Mus musculus	Epithelial cell	Inflammatory bowel disease	1	BioGlyCMK-1118-1122c-s11	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	BioGlyCMK-1118-1122c-s11.ms1	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	Epithelial cell
BioGlyCMK-1118-1122d-s8	BioGlyCMK-1118-1122d-s8	Mus musculus	Epithelial cell	not applicable	Inflammatory bowel disease	Quantitative_metaproteomics_and_activity-based_probe_enrichment_on_fecal_samples_from_a_mouse_model_of_inflammatory_bowel_disease	feces	feces	not available	not available	not available	not available	gut microbiome	Mus musculus	Epithelial cell	Inflammatory bowel disease	1	BioGlyCMK-1118-1122d-s8	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	BioGlyCMK-1118-1122d-s8.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	Epithelial cell
BioGlyCMK-1118-1122d_130-s1	BioGlyCMK-1118-1122d_130-s1	Mus musculus	Epithelial cell	not applicable	Inflammatory bowel disease	Quantitative_metaproteomics_and_activity-based_probe_enrichment_on_fecal_samples_from_a_mouse_model_of_inflammatory_bowel_disease	feces	feces	not available	not available	not available	not available	gut microbiome	Mus musculus	Epithelial cell	Inflammatory bowel disease	1	BioGlyCMK-1118-1122d_130-s1	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	BioGlyCMK-1118-1122d_130-s1.ms2	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	Epithelial cell
BioGlyCMK-1118-1122d_158-s2	BioGlyCMK-1118-1122d_158-s2	Mus musculus	Epithelial cell	not applicable	Inflammatory bowel disease	Quantitative_metaproteomics_and_activity-based_probe_enrichment_on_fecal_samples_from_a_mouse_model_of_inflammatory_bowel_disease	feces	feces	not available	not available	not available	not available	gut microbiome	Mus musculus	Epithelial cell	Inflammatory bowel disease	1	BioGlyCMK-1118-1122d_158-s2	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	BioGlyCMK-1118-1122d_158-s2.ms1	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	Epithelial cell
BioGlyCMK-1118-1122d_207-s4	BioGlyCMK-1118-1122d_207-s4	Mus musculus	Epithelial cell	not applicable	Inflammatory bowel disease	Quantitative_metaproteomics_and_activity-based_probe_enrichment_on_fecal_samples_from_a_mouse_model_of_inflammatory_bowel_disease	feces	feces	not available	not available	not available	not available	gut microbiome	Mus musculus	Epithelial cell	Inflammatory bowel disease	1	BioGlyCMK-1118-1122d_207-s4	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	BioGlyCMK-1118-1122d_207-s4.ms1	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	Epithelial cell
BioGlyCMK-1118-1122e-s1	BioGlyCMK-1118-1122e-s1	Mus musculus	Epithelial cell	not applicable	Inflammatory bowel disease	Quantitative_metaproteomics_and_activity-based_probe_enrichment_on_fecal_samples_from_a_mouse_model_of_inflammatory_bowel_disease	feces	feces	not available	not available	not available	not available	gut microbiome	Mus musculus	Epithelial cell	Inflammatory bowel disease	1	BioGlyCMK-1118-1122e-s1	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	BioGlyCMK-1118-1122e-s1.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	Epithelial cell
BioGlyCMK-1118-1122e-s7_331ppm-s7	BioGlyCMK-1118-1122e-s7_331ppm-s7	Mus musculus	Epithelial cell	not applicable	Inflammatory bowel disease	Quantitative_metaproteomics_and_activity-based_probe_enrichment_on_fecal_samples_from_a_mouse_model_of_inflammatory_bowel_disease	feces	feces	not available	not available	not available	not available	gut microbiome	Mus musculus	Epithelial cell	Inflammatory bowel disease	1	BioGlyCMK-1118-1122e-s7_331ppm-s7	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	BioGlyCMK-1118-1122e-s7_331ppm-s7.ms2	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	Epithelial cell
BioGlyCMK-Pool-1118-1122a-s11	BioGlyCMK-Pool-1118-1122a-s11	Mus musculus	Epithelial cell	not applicable	Inflammatory bowel disease	Quantitative_metaproteomics_and_activity-based_probe_enrichment_on_fecal_samples_from_a_mouse_model_of_inflammatory_bowel_disease	feces	feces	not available	not available	not available	not available	gut microbiome	Mus musculus	Epithelial cell	Inflammatory bowel disease	1	BioGlyCMK-Pool-1118-1122a-s11	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	BioGlyCMK-Pool-1118-1122a-s11.ms1	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	Epithelial cell
