source name	characteristics[organism]	characteristics[organism part]	characteristics[disease]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[modification parameters]	comment[modification parameters]	comment[technical replicate]	comment[fraction identifier]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf annotation tool]
38247_x03476_MB005_Inducible_01_WT_A_NoDox	Saccharomyces cerevisiae	not available	not available	1	38247_x03476_MB005_Inducible_01_WT_A_NoDox	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	38247_x03476_MB005_Inducible_01_WT_A_NoDox.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0
38248_x03477_MB005_Inducible_02_WT_B_NoDox	Saccharomyces cerevisiae	not available	not available	1	38248_x03477_MB005_Inducible_02_WT_B_NoDox	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	38248_x03477_MB005_Inducible_02_WT_B_NoDox.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0
38249_x03478_MB005_Inducible_03_WT_C_NoDox	Saccharomyces cerevisiae	not available	not available	1	38249_x03478_MB005_Inducible_03_WT_C_NoDox	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	38249_x03478_MB005_Inducible_03_WT_C_NoDox.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0
38250_x03479_MB005_Inducible_04_WT_A_Dox	Saccharomyces cerevisiae	not available	not available	1	38250_x03479_MB005_Inducible_04_WT_A_Dox	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	38250_x03479_MB005_Inducible_04_WT_A_Dox.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0
38251_x03480_MB005_Inducible_05_WT_B_Dox	Saccharomyces cerevisiae	not available	not available	1	38251_x03480_MB005_Inducible_05_WT_B_Dox	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	38251_x03480_MB005_Inducible_05_WT_B_Dox.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0
38252_x03481_MB005_Inducible_06_WT_C_Dox	Saccharomyces cerevisiae	not available	not available	1	38252_x03481_MB005_Inducible_06_WT_C_Dox	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	38252_x03481_MB005_Inducible_06_WT_C_Dox.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0
38253_x03483_MB005_Inducible_07_UGG_A_NoDox	Saccharomyces cerevisiae	not available	not available	1	38253_x03483_MB005_Inducible_07_UGG_A_NoDox	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	38253_x03483_MB005_Inducible_07_UGG_A_NoDox.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0
38254_x03484_MB005_Inducible_08_UGG_B_NoDox	Saccharomyces cerevisiae	not available	not available	1	38254_x03484_MB005_Inducible_08_UGG_B_NoDox	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	38254_x03484_MB005_Inducible_08_UGG_B_NoDox.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0
38255_x03485_MB005_Inducible_09_UGG_C_NoDox	Saccharomyces cerevisiae	not available	not available	1	38255_x03485_MB005_Inducible_09_UGG_C_NoDox	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	38255_x03485_MB005_Inducible_09_UGG_C_NoDox.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0
38256_x03486_MB005_Inducible_10_UGG_A_Dox	Saccharomyces cerevisiae	not available	not available	1	38256_x03486_MB005_Inducible_10_UGG_A_Dox	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	38256_x03486_MB005_Inducible_10_UGG_A_Dox.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0
