source name	characteristics[organism]	characteristics[organism part]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[technical replicate]	comment[fraction identifier]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[organism part]
P14902	Staphylococcus aureus	not available	1	P14902	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	P14902.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	not available
P14932	Staphylococcus aureus	not available	1	P14932	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	P14932.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	not available
P14930	Staphylococcus aureus	not available	1	P14930	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	P14930.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	not available
P14920	Staphylococcus aureus	not available	1	P14920	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	P14920.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	not available
P14924	Staphylococcus aureus	not available	1	P14924	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	P14924.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	not available
P14900	Staphylococcus aureus	not available	1	P14900	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	P14900.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	not available
P14910	Staphylococcus aureus	not available	1	P14910	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	P14910.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	not available
P14918	Staphylococcus aureus	not available	1	P14918	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	P14918.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	not available
P14906	Staphylococcus aureus	not available	1	P14906	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	P14906.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	not available
P14914	Staphylococcus aureus	not available	1	P14914	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	P14914.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	not available
P14908	Staphylococcus aureus	not available	1	P14908	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	P14908.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	not available
P14926	Staphylococcus aureus	not available	1	P14926	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	P14926.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	not available
P14916	Staphylococcus aureus	not available	1	P14916	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	P14916.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	not available
P14934	Staphylococcus aureus	not available	1	P14934	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	P14934.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	not available
P14922	Staphylococcus aureus	not available	1	P14922	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	P14922.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	not available
P14912	Staphylococcus aureus	not available	1	P14912	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	P14912.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	not available
P14928	Staphylococcus aureus	not available	1	P14928	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	P14928.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	not available
P14898	Staphylococcus aureus	not available	1	P14898	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	P14898.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	not available
