source name	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[disease]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[cleavage agent details]	comment[dissociation method]	comment[fraction identifier]	comment[technical replicate]	comment[data file]	comment[file uri]	comment[sdrf version]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[organism part]
c1_120308_ino-3	Lotus japonicus	seed	not applicable	not available	3	c1_120308_ino-3	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	NT=Propionamide;AC=UNIMOD:39;TA=C;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	not applicable	not available	1	1	c1_120308_ino-3.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2013/10/PXD000053/c1_120308_ino-3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	seed
h1_120308_ino-4	Lotus japonicus	seed	not applicable	not available	4	h1_120308_ino-4	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	NT=Propionamide;AC=UNIMOD:39;TA=C;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	not applicable	not available	1	1	h1_120308_ino-4.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2013/10/PXD000053/h1_120308_ino-4.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	seed
c2_120308_ino-5	Lotus japonicus	seed	not applicable	not available	5	c2_120308_ino-5	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	NT=Propionamide;AC=UNIMOD:39;TA=C;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	not applicable	not available	1	1	c2_120308_ino-5.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2013/10/PXD000053/c2_120308_ino-5.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	seed
h2_120308_ino-6	Lotus japonicus	seed	not applicable	not available	6	h2_120308_ino-6	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	NT=Propionamide;AC=UNIMOD:39;TA=C;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	not applicable	not available	1	1	h2_120308_ino-6.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2013/10/PXD000053/h2_120308_ino-6.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	seed
c3_120308_ino-7	Lotus japonicus	seed	not applicable	not available	7	c3_120308_ino-7	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	NT=Propionamide;AC=UNIMOD:39;TA=C;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	not applicable	not available	1	1	c3_120308_ino-7.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2013/10/PXD000053/c3_120308_ino-7.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	seed
h3_120308_ino-8	Lotus japonicus	seed	not applicable	not available	8	h3_120308_ino-8	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	NT=Propionamide;AC=UNIMOD:39;TA=C;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	not applicable	not available	1	1	h3_120308_ino-8.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2013/10/PXD000053/h3_120308_ino-8.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	seed
