source name	characteristics[sample name]	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[disease]	characteristics[project name]	characteristics[environmental sample type]	characteristics[environmental medium]	characteristics[geographic location]	characteristics[collection date]	characteristics[sample collection method]	characteristics[sample storage]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[modification parameters]	comment[cleavage agent details]	comment[dissociation method]	comment[fraction identifier]	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[organism part]
iTRAQ6_01	iTRAQ6_01	Homo sapiens	Photosynthetic cell	not applicable	not available	Whole_cell_iTRAQ_proteome_analysis_of_strain_JA2	Photosynthetic cell	Photosynthetic cell	not available	not available	not available	not available	1	iTRAQ6_01	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=isotope labeling;AC=PRIDE:0000310	NT=Dionex instrument model;AC=MS:1000491	NT=iTRAQ4plex;AC=UNIMOD:214;TA=K;MT=Fixed	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	iTRAQ6_01.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Photosynthetic cell
iTRAQ6_02	iTRAQ6_02	Homo sapiens	Photosynthetic cell	not applicable	not available	Whole_cell_iTRAQ_proteome_analysis_of_strain_JA2	Photosynthetic cell	Photosynthetic cell	not available	not available	not available	not available	1	iTRAQ6_02	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=isotope labeling;AC=PRIDE:0000310	NT=Dionex instrument model;AC=MS:1000491	NT=iTRAQ4plex;AC=UNIMOD:214;TA=K;MT=Fixed	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	iTRAQ6_02.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Photosynthetic cell
iTRAQ6_03	iTRAQ6_03	Homo sapiens	Photosynthetic cell	not applicable	not available	Whole_cell_iTRAQ_proteome_analysis_of_strain_JA2	Photosynthetic cell	Photosynthetic cell	not available	not available	not available	not available	1	iTRAQ6_03	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=isotope labeling;AC=PRIDE:0000310	NT=Dionex instrument model;AC=MS:1000491	NT=iTRAQ4plex;AC=UNIMOD:214;TA=K;MT=Fixed	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	iTRAQ6_03.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Photosynthetic cell
iTRAQ6_04	iTRAQ6_04	Homo sapiens	Photosynthetic cell	not applicable	not available	Whole_cell_iTRAQ_proteome_analysis_of_strain_JA2	Photosynthetic cell	Photosynthetic cell	not available	not available	not available	not available	1	iTRAQ6_04	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=isotope labeling;AC=PRIDE:0000310	NT=Dionex instrument model;AC=MS:1000491	NT=iTRAQ4plex;AC=UNIMOD:214;TA=K;MT=Fixed	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	iTRAQ6_04.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Photosynthetic cell
iTRAQ6_05	iTRAQ6_05	Homo sapiens	Photosynthetic cell	not applicable	not available	Whole_cell_iTRAQ_proteome_analysis_of_strain_JA2	Photosynthetic cell	Photosynthetic cell	not available	not available	not available	not available	1	iTRAQ6_05	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=isotope labeling;AC=PRIDE:0000310	NT=Dionex instrument model;AC=MS:1000491	NT=iTRAQ4plex;AC=UNIMOD:214;TA=K;MT=Fixed	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	iTRAQ6_05.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Photosynthetic cell
iTRAQ6_06	iTRAQ6_06	Homo sapiens	Photosynthetic cell	not applicable	not available	Whole_cell_iTRAQ_proteome_analysis_of_strain_JA2	Photosynthetic cell	Photosynthetic cell	not available	not available	not available	not available	1	iTRAQ6_06	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=isotope labeling;AC=PRIDE:0000310	NT=Dionex instrument model;AC=MS:1000491	NT=iTRAQ4plex;AC=UNIMOD:214;TA=K;MT=Fixed	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	iTRAQ6_06.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Photosynthetic cell
iTRAQ6_07	iTRAQ6_07	Homo sapiens	Photosynthetic cell	not applicable	not available	Whole_cell_iTRAQ_proteome_analysis_of_strain_JA2	Photosynthetic cell	Photosynthetic cell	not available	not available	not available	not available	1	iTRAQ6_07	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=isotope labeling;AC=PRIDE:0000310	NT=Dionex instrument model;AC=MS:1000491	NT=iTRAQ4plex;AC=UNIMOD:214;TA=K;MT=Fixed	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	iTRAQ6_07.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Photosynthetic cell
iTRAQ6_08	iTRAQ6_08	Homo sapiens	Photosynthetic cell	not applicable	not available	Whole_cell_iTRAQ_proteome_analysis_of_strain_JA2	Photosynthetic cell	Photosynthetic cell	not available	not available	not available	not available	1	iTRAQ6_08	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=isotope labeling;AC=PRIDE:0000310	NT=Dionex instrument model;AC=MS:1000491	NT=iTRAQ4plex;AC=UNIMOD:214;TA=K;MT=Fixed	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	iTRAQ6_08.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Photosynthetic cell
