source name	characteristics[organism]	characteristics[organism part]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[technical replicate]	comment[fraction identifier]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[organism part]
YeastAgingvsWhi5atc_Std_F16_R1_T1_TMTMS3pro001_002528_JASK013_FL1	Saccharomyces cerevisiae	not available	1	YeastAgingvsWhi5atc_Std_F16_R1_T1_TMTMS3pro001_002528_JASK013_FL1	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002739	NT=Trypsin;AC=MS:1001251	1	1	YeastAgingvsWhi5atc_Std_F16_R1_T1_TMTMS3pro001_002528_JASK013_FL1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	not available
YeastAgingvsWhi5atc_Std_F13_R1_T1_TMTMS3pro001_002525_JASK013_FL1	Saccharomyces cerevisiae	not available	1	YeastAgingvsWhi5atc_Std_F13_R1_T1_TMTMS3pro001_002525_JASK013_FL1	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002739	NT=Trypsin;AC=MS:1001251	1	1	YeastAgingvsWhi5atc_Std_F13_R1_T1_TMTMS3pro001_002525_JASK013_FL1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	not available
FL2003982	Saccharomyces cerevisiae	not available	1	FL2003982	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002739	NT=Trypsin;AC=MS:1001251	1	1	FL2003982.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	not available
FL2003975	Saccharomyces cerevisiae	not available	1	FL2003975	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002739	NT=Trypsin;AC=MS:1001251	1	1	FL2003975.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	not available
FL2003840	Saccharomyces cerevisiae	not available	1	FL2003840	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002739	NT=Trypsin;AC=MS:1001251	1	1	FL2003840.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	not available
YeastAgingvsWhi5atc_Std_F14_R1_T1_TMTMS3pro001_002526_JASK013_FL1	Saccharomyces cerevisiae	not available	1	YeastAgingvsWhi5atc_Std_F14_R1_T1_TMTMS3pro001_002526_JASK013_FL1	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002739	NT=Trypsin;AC=MS:1001251	1	1	YeastAgingvsWhi5atc_Std_F14_R1_T1_TMTMS3pro001_002526_JASK013_FL1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	not available
FL2003844	Saccharomyces cerevisiae	not available	1	FL2003844	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002739	NT=Trypsin;AC=MS:1001251	1	1	FL2003844.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	not available
YeastAgingvsWhi5atc_Std_F15_R1_T1_TMTMS3pro001_002527_JASK013_FL1	Saccharomyces cerevisiae	not available	1	YeastAgingvsWhi5atc_Std_F15_R1_T1_TMTMS3pro001_002527_JASK013_FL1	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002739	NT=Trypsin;AC=MS:1001251	1	1	YeastAgingvsWhi5atc_Std_F15_R1_T1_TMTMS3pro001_002527_JASK013_FL1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	not available
YeastAgingvsWhi5atc_Std_F11_R1_T1_TMTMS3pro001_002523_JASK013_FL1	Saccharomyces cerevisiae	not available	1	YeastAgingvsWhi5atc_Std_F11_R1_T1_TMTMS3pro001_002523_JASK013_FL1	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002739	NT=Trypsin;AC=MS:1001251	1	1	YeastAgingvsWhi5atc_Std_F11_R1_T1_TMTMS3pro001_002523_JASK013_FL1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	not available
YeastAgingvsWhi5atc_Std_F10_R1_T1_TMTMS3pro001_002522_JASK013_FL1	Saccharomyces cerevisiae	not available	1	YeastAgingvsWhi5atc_Std_F10_R1_T1_TMTMS3pro001_002522_JASK013_FL1	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002739	NT=Trypsin;AC=MS:1001251	1	1	YeastAgingvsWhi5atc_Std_F10_R1_T1_TMTMS3pro001_002522_JASK013_FL1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	not available
