source name	characteristics[sample name]	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[disease]	characteristics[project name]	characteristics[environmental sample type]	characteristics[environmental medium]	characteristics[geographic location]	characteristics[collection date]	characteristics[sample collection method]	characteristics[sample storage]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[modification parameters]	comment[modification parameters]	comment[cleavage agent details]	comment[dissociation method]	comment[fraction identifier]	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]
1345_Arroio_Tamarina_2	1345_Arroio_Tamarina_2	Unidentified	not available	not applicable	not available	Di_Muro_et_al._2026_Culinary_diversity_in_early_modern_Brazil_revealed_by_residue_analysis_of_ceramic_artefacts	not available	not available	not available	not available	not available	not available	1	1345_Arroio_Tamarina_2	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=timsTOF HT;AC=MS:1003404	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	1345_Arroio_Tamarina_2.mgf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
1349_Arroio_Tamarina_2	1349_Arroio_Tamarina_2	Unidentified	not available	not applicable	not available	Di_Muro_et_al._2026_Culinary_diversity_in_early_modern_Brazil_revealed_by_residue_analysis_of_ceramic_artefacts	not available	not available	not available	not available	not available	not available	1	1349_Arroio_Tamarina_2	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=timsTOF HT;AC=MS:1003404	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	1349_Arroio_Tamarina_2.mgf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
1491_Unidade_21	1491_Unidade_21	Unidentified	not available	not applicable	not available	Di_Muro_et_al._2026_Culinary_diversity_in_early_modern_Brazil_revealed_by_residue_analysis_of_ceramic_artefacts	not available	not available	not available	not available	not available	not available	1	1491_Unidade_21	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=timsTOF HT;AC=MS:1003404	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	1491_Unidade_21.mgf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
1498_Unidade_21	1498_Unidade_21	Unidentified	not available	not applicable	not available	Di_Muro_et_al._2026_Culinary_diversity_in_early_modern_Brazil_revealed_by_residue_analysis_of_ceramic_artefacts	not available	not available	not available	not available	not available	not available	1	1498_Unidade_21	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=timsTOF HT;AC=MS:1003404	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	1498_Unidade_21.mgf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
1503_Unidade_21	1503_Unidade_21	Unidentified	not available	not applicable	not available	Di_Muro_et_al._2026_Culinary_diversity_in_early_modern_Brazil_revealed_by_residue_analysis_of_ceramic_artefacts	not available	not available	not available	not available	not available	not available	1	1503_Unidade_21	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=timsTOF HT;AC=MS:1003404	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	1503_Unidade_21.mgf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
1504_Unidade_21	1504_Unidade_21	Unidentified	not available	not applicable	not available	Di_Muro_et_al._2026_Culinary_diversity_in_early_modern_Brazil_revealed_by_residue_analysis_of_ceramic_artefacts	not available	not available	not available	not available	not available	not available	1	1504_Unidade_21	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=timsTOF HT;AC=MS:1003404	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	1504_Unidade_21.mgf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
1506_Unidade_21	1506_Unidade_21	Unidentified	not available	not applicable	not available	Di_Muro_et_al._2026_Culinary_diversity_in_early_modern_Brazil_revealed_by_residue_analysis_of_ceramic_artefacts	not available	not available	not available	not available	not available	not available	1	1506_Unidade_21	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=timsTOF HT;AC=MS:1003404	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	1506_Unidade_21.mgf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
1514_Unidade_21	1514_Unidade_21	Unidentified	not available	not applicable	not available	Di_Muro_et_al._2026_Culinary_diversity_in_early_modern_Brazil_revealed_by_residue_analysis_of_ceramic_artefacts	not available	not available	not available	not available	not available	not available	1	1514_Unidade_21	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=timsTOF HT;AC=MS:1003404	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	1514_Unidade_21.mgf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
1515_Unidade_21	1515_Unidade_21	Unidentified	not available	not applicable	not available	Di_Muro_et_al._2026_Culinary_diversity_in_early_modern_Brazil_revealed_by_residue_analysis_of_ceramic_artefacts	not available	not available	not available	not available	not available	not available	1	1515_Unidade_21	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=timsTOF HT;AC=MS:1003404	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	1515_Unidade_21.mgf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
1516_Unidade_21	1516_Unidade_21	Unidentified	not available	not applicable	not available	Di_Muro_et_al._2026_Culinary_diversity_in_early_modern_Brazil_revealed_by_residue_analysis_of_ceramic_artefacts	not available	not available	not available	not available	not available	not available	1	1516_Unidade_21	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=timsTOF HT;AC=MS:1003404	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	1516_Unidade_21.mgf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
1518_Unidade_21	1518_Unidade_21	Unidentified	not available	not applicable	not available	Di_Muro_et_al._2026_Culinary_diversity_in_early_modern_Brazil_revealed_by_residue_analysis_of_ceramic_artefacts	not available	not available	not available	not available	not available	not available	1	1518_Unidade_21	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=timsTOF HT;AC=MS:1003404	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	1518_Unidade_21.mgf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
1523_Unidade_21	1523_Unidade_21	Unidentified	not available	not applicable	not available	Di_Muro_et_al._2026_Culinary_diversity_in_early_modern_Brazil_revealed_by_residue_analysis_of_ceramic_artefacts	not available	not available	not available	not available	not available	not available	1	1523_Unidade_21	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=timsTOF HT;AC=MS:1003404	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	1523_Unidade_21.mgf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
461_Foz_do_Cubatao	461_Foz_do_Cubatao	Unidentified	not available	not applicable	not available	Di_Muro_et_al._2026_Culinary_diversity_in_early_modern_Brazil_revealed_by_residue_analysis_of_ceramic_artefacts	not available	not available	not available	not available	not available	not available	1	461_Foz_do_Cubatao	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=timsTOF HT;AC=MS:1003404	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	461_Foz_do_Cubatao.mgf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
462_Foz_do_Cubatao	462_Foz_do_Cubatao	Unidentified	not available	not applicable	not available	Di_Muro_et_al._2026_Culinary_diversity_in_early_modern_Brazil_revealed_by_residue_analysis_of_ceramic_artefacts	not available	not available	not available	not available	not available	not available	1	462_Foz_do_Cubatao	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=timsTOF HT;AC=MS:1003404	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	462_Foz_do_Cubatao.mgf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
467_Foz_do_Cubatao	467_Foz_do_Cubatao	Unidentified	not available	not applicable	not available	Di_Muro_et_al._2026_Culinary_diversity_in_early_modern_Brazil_revealed_by_residue_analysis_of_ceramic_artefacts	not available	not available	not available	not available	not available	not available	1	467_Foz_do_Cubatao	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=timsTOF HT;AC=MS:1003404	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	467_Foz_do_Cubatao.mgf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
474_475_478adm__Foz_do_Cubatao	474_475_478adm_Foz_do_Cubatao	Unidentified	not available	not applicable	not available	Di_Muro_et_al._2026_Culinary_diversity_in_early_modern_Brazil_revealed_by_residue_analysis_of_ceramic_artefacts	not available	not available	not available	not available	not available	not available	1	474_475_478adm__Foz_do_Cubatao	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=timsTOF HT;AC=MS:1003404	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	474_475_478adm__Foz_do_Cubatao.mgf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
477_Foz_do_Cubatao	477_Foz_do_Cubatao	Unidentified	not available	not applicable	not available	Di_Muro_et_al._2026_Culinary_diversity_in_early_modern_Brazil_revealed_by_residue_analysis_of_ceramic_artefacts	not available	not available	not available	not available	not available	not available	1	477_Foz_do_Cubatao	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=timsTOF HT;AC=MS:1003404	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	477_Foz_do_Cubatao.mgf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
482_Foz_do_Cubatao	482_Foz_do_Cubatao	Unidentified	not available	not applicable	not available	Di_Muro_et_al._2026_Culinary_diversity_in_early_modern_Brazil_revealed_by_residue_analysis_of_ceramic_artefacts	not available	not available	not available	not available	not available	not available	1	482_Foz_do_Cubatao	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=timsTOF HT;AC=MS:1003404	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	482_Foz_do_Cubatao.mgf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
485_Foz_do_Cubatao	485_Foz_do_Cubatao	Unidentified	not available	not applicable	not available	Di_Muro_et_al._2026_Culinary_diversity_in_early_modern_Brazil_revealed_by_residue_analysis_of_ceramic_artefacts	not available	not available	not available	not available	not available	not available	1	485_Foz_do_Cubatao	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=timsTOF HT;AC=MS:1003404	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	485_Foz_do_Cubatao.mgf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
ExtractionBlank1_6663	ExtractionBlank1_6663	Unidentified	not available	not applicable	not available	Di_Muro_et_al._2026_Culinary_diversity_in_early_modern_Brazil_revealed_by_residue_analysis_of_ceramic_artefacts	not available	not available	not available	not available	not available	not available	1	ExtractionBlank1_6663	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=timsTOF HT;AC=MS:1003404	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	ExtractionBlank1_6663.mgf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
ExtractionBlank2_6664	ExtractionBlank2_6664	Unidentified	not available	not applicable	not available	Di_Muro_et_al._2026_Culinary_diversity_in_early_modern_Brazil_revealed_by_residue_analysis_of_ceramic_artefacts	not available	not available	not available	not available	not available	not available	1	ExtractionBlank2_6664	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=timsTOF HT;AC=MS:1003404	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	ExtractionBlank2_6664.mgf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
ExtractionBlank3_6665	ExtractionBlank3_6665	Unidentified	not available	not applicable	not available	Di_Muro_et_al._2026_Culinary_diversity_in_early_modern_Brazil_revealed_by_residue_analysis_of_ceramic_artefacts	not available	not available	not available	not available	not available	not available	1	ExtractionBlank3_6665	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=timsTOF HT;AC=MS:1003404	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	ExtractionBlank3_6665.mgf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
