source name	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[disease]	characteristics[developmental stage]	characteristics[age]	characteristics[sex]	characteristics[strain or breed]	characteristics[individual]	characteristics[material type]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[instrument]	comment[label]	comment[cleavage agent details]	comment[modification parameters]	comment[dissociation method]	comment[fractionation method]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[fraction identifier]	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[sdrf annotation tool]	comment[sdrf template]	comment[sdrf template]	factor value[organism part]
female_10.55y_cerebellum	NT=Macaca mulatta;AC=NCBITaxon:9544	NT=cerebellum;AC=UBERON:0002037	not applicable	NT=normal;AC=PATO:0000461	NT=adult;AC=EFO:0001272	10.55Y	female	not available	female_10.55y	tissue	1	female_cerebellum_fr20	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ XL;AC=MS:1000854	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	NT=SDS-PAGE;AC=PRIDE:0000568	2.0 Da	1.0 Da	20	1	FEMALE_CEREBELLUM_20.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=cerebellum;AC=UBERON:0002037
female_10.55y_cerebellum	NT=Macaca mulatta;AC=NCBITaxon:9544	NT=cerebellum;AC=UBERON:0002037	not applicable	NT=normal;AC=PATO:0000461	NT=adult;AC=EFO:0001272	10.55Y	female	not available	female_10.55y	tissue	1	female_cerebellum_fr3	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ XL;AC=MS:1000854	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	NT=SDS-PAGE;AC=PRIDE:0000568	2.0 Da	1.0 Da	3	1	FEMALE_CEREBELLUM_3.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=cerebellum;AC=UBERON:0002037
female_10.55y_cerebellum	NT=Macaca mulatta;AC=NCBITaxon:9544	NT=cerebellum;AC=UBERON:0002037	not applicable	NT=normal;AC=PATO:0000461	NT=adult;AC=EFO:0001272	10.55Y	female	not available	female_10.55y	tissue	1	female_cerebellum_fr4	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ XL;AC=MS:1000854	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	NT=SDS-PAGE;AC=PRIDE:0000568	2.0 Da	1.0 Da	4	1	FEMALE_CEREBELLUM_4.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=cerebellum;AC=UBERON:0002037
female_10.55y_cerebellum	NT=Macaca mulatta;AC=NCBITaxon:9544	NT=cerebellum;AC=UBERON:0002037	not applicable	NT=normal;AC=PATO:0000461	NT=adult;AC=EFO:0001272	10.55Y	female	not available	female_10.55y	tissue	1	female_cerebellum_fr5	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ XL;AC=MS:1000854	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	NT=SDS-PAGE;AC=PRIDE:0000568	2.0 Da	1.0 Da	5	1	FEMALE_CEREBELLUM_5.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=cerebellum;AC=UBERON:0002037
female_10.55y_cerebellum	NT=Macaca mulatta;AC=NCBITaxon:9544	NT=cerebellum;AC=UBERON:0002037	not applicable	NT=normal;AC=PATO:0000461	NT=adult;AC=EFO:0001272	10.55Y	female	not available	female_10.55y	tissue	1	female_cerebellum_fr6	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ XL;AC=MS:1000854	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	NT=SDS-PAGE;AC=PRIDE:0000568	2.0 Da	1.0 Da	6	1	FEMALE_CEREBELLUM_6.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=cerebellum;AC=UBERON:0002037
female_10.55y_cerebellum	NT=Macaca mulatta;AC=NCBITaxon:9544	NT=cerebellum;AC=UBERON:0002037	not applicable	NT=normal;AC=PATO:0000461	NT=adult;AC=EFO:0001272	10.55Y	female	not available	female_10.55y	tissue	1	female_cerebellum_fr7	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ XL;AC=MS:1000854	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	NT=SDS-PAGE;AC=PRIDE:0000568	2.0 Da	1.0 Da	7	1	FEMALE_CEREBELLUM_7.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=cerebellum;AC=UBERON:0002037
female_10.55y_cerebellum	NT=Macaca mulatta;AC=NCBITaxon:9544	NT=cerebellum;AC=UBERON:0002037	not applicable	NT=normal;AC=PATO:0000461	NT=adult;AC=EFO:0001272	10.55Y	female	not available	female_10.55y	tissue	1	female_cerebellum_fr8	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ XL;AC=MS:1000854	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	NT=SDS-PAGE;AC=PRIDE:0000568	2.0 Da	1.0 Da	8	1	FEMALE_CEREBELLUM_8.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=cerebellum;AC=UBERON:0002037
female_10.55y_cerebellum	NT=Macaca mulatta;AC=NCBITaxon:9544	NT=cerebellum;AC=UBERON:0002037	not applicable	NT=normal;AC=PATO:0000461	NT=adult;AC=EFO:0001272	10.55Y	female	not available	female_10.55y	tissue	1	female_cerebellum_fr9	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ XL;AC=MS:1000854	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	NT=SDS-PAGE;AC=PRIDE:0000568	2.0 Da	1.0 Da	9	1	FEMALE_CEREBELLUM_9.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=cerebellum;AC=UBERON:0002037
female_10.55y_clitoris	NT=Macaca mulatta;AC=NCBITaxon:9544	NT=clitoris;AC=UBERON:0002411	not applicable	NT=normal;AC=PATO:0000461	NT=adult;AC=EFO:0001272	10.55Y	female	not available	female_10.55y	tissue	1	female_clitoris_fr1	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ XL;AC=MS:1000854	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	NT=SDS-PAGE;AC=PRIDE:0000568	2.0 Da	1.0 Da	1	1	FEMALE_CLITORIS_1.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=clitoris;AC=UBERON:0002411
female_10.55y_clitoris	NT=Macaca mulatta;AC=NCBITaxon:9544	NT=clitoris;AC=UBERON:0002411	not applicable	NT=normal;AC=PATO:0000461	NT=adult;AC=EFO:0001272	10.55Y	female	not available	female_10.55y	tissue	1	female_clitoris_fr10	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ XL;AC=MS:1000854	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	NT=SDS-PAGE;AC=PRIDE:0000568	2.0 Da	1.0 Da	10	1	FEMALE_CLITORIS_10.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=clitoris;AC=UBERON:0002411
female_10.55y_clitoris	NT=Macaca mulatta;AC=NCBITaxon:9544	NT=clitoris;AC=UBERON:0002411	not applicable	NT=normal;AC=PATO:0000461	NT=adult;AC=EFO:0001272	10.55Y	female	not available	female_10.55y	tissue	1	female_clitoris_fr11	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ XL;AC=MS:1000854	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	NT=SDS-PAGE;AC=PRIDE:0000568	2.0 Da	1.0 Da	11	1	FEMALE_CLITORIS_11.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=clitoris;AC=UBERON:0002411
female_10.55y_clitoris	NT=Macaca mulatta;AC=NCBITaxon:9544	NT=clitoris;AC=UBERON:0002411	not applicable	NT=normal;AC=PATO:0000461	NT=adult;AC=EFO:0001272	10.55Y	female	not available	female_10.55y	tissue	1	female_clitoris_fr12	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ XL;AC=MS:1000854	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	NT=SDS-PAGE;AC=PRIDE:0000568	2.0 Da	1.0 Da	12	1	FEMALE_CLITORIS_12.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=clitoris;AC=UBERON:0002411
female_10.55y_clitoris	NT=Macaca mulatta;AC=NCBITaxon:9544	NT=clitoris;AC=UBERON:0002411	not applicable	NT=normal;AC=PATO:0000461	NT=adult;AC=EFO:0001272	10.55Y	female	not available	female_10.55y	tissue	1	female_clitoris_fr13	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ XL;AC=MS:1000854	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	NT=SDS-PAGE;AC=PRIDE:0000568	2.0 Da	1.0 Da	13	1	FEMALE_CLITORIS_13.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=clitoris;AC=UBERON:0002411
female_10.55y_clitoris	NT=Macaca mulatta;AC=NCBITaxon:9544	NT=clitoris;AC=UBERON:0002411	not applicable	NT=normal;AC=PATO:0000461	NT=adult;AC=EFO:0001272	10.55Y	female	not available	female_10.55y	tissue	1	female_clitoris_fr14	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ XL;AC=MS:1000854	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	NT=SDS-PAGE;AC=PRIDE:0000568	2.0 Da	1.0 Da	14	1	FEMALE_CLITORIS_14.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=clitoris;AC=UBERON:0002411
female_10.55y_clitoris	NT=Macaca mulatta;AC=NCBITaxon:9544	NT=clitoris;AC=UBERON:0002411	not applicable	NT=normal;AC=PATO:0000461	NT=adult;AC=EFO:0001272	10.55Y	female	not available	female_10.55y	tissue	1	female_clitoris_fr15	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ XL;AC=MS:1000854	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	NT=SDS-PAGE;AC=PRIDE:0000568	2.0 Da	1.0 Da	15	1	FEMALE_CLITORIS_15.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=clitoris;AC=UBERON:0002411
female_10.55y_clitoris	NT=Macaca mulatta;AC=NCBITaxon:9544	NT=clitoris;AC=UBERON:0002411	not applicable	NT=normal;AC=PATO:0000461	NT=adult;AC=EFO:0001272	10.55Y	female	not available	female_10.55y	tissue	1	female_clitoris_fr16	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ XL;AC=MS:1000854	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	NT=SDS-PAGE;AC=PRIDE:0000568	2.0 Da	1.0 Da	16	1	FEMALE_CLITORIS_16.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=clitoris;AC=UBERON:0002411
female_10.55y_clitoris	NT=Macaca mulatta;AC=NCBITaxon:9544	NT=clitoris;AC=UBERON:0002411	not applicable	NT=normal;AC=PATO:0000461	NT=adult;AC=EFO:0001272	10.55Y	female	not available	female_10.55y	tissue	1	female_clitoris_fr17	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ XL;AC=MS:1000854	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	NT=SDS-PAGE;AC=PRIDE:0000568	2.0 Da	1.0 Da	17	1	FEMALE_CLITORIS_17.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=clitoris;AC=UBERON:0002411
female_10.55y_clitoris	NT=Macaca mulatta;AC=NCBITaxon:9544	NT=clitoris;AC=UBERON:0002411	not applicable	NT=normal;AC=PATO:0000461	NT=adult;AC=EFO:0001272	10.55Y	female	not available	female_10.55y	tissue	1	female_clitoris_fr18	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ XL;AC=MS:1000854	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	NT=SDS-PAGE;AC=PRIDE:0000568	2.0 Da	1.0 Da	18	1	FEMALE_CLITORIS_18.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=clitoris;AC=UBERON:0002411
female_10.55y_clitoris	NT=Macaca mulatta;AC=NCBITaxon:9544	NT=clitoris;AC=UBERON:0002411	not applicable	NT=normal;AC=PATO:0000461	NT=adult;AC=EFO:0001272	10.55Y	female	not available	female_10.55y	tissue	1	female_clitoris_fr19	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ XL;AC=MS:1000854	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	NT=SDS-PAGE;AC=PRIDE:0000568	2.0 Da	1.0 Da	19	1	FEMALE_CLITORIS_19.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=clitoris;AC=UBERON:0002411
female_10.55y_clitoris	NT=Macaca mulatta;AC=NCBITaxon:9544	NT=clitoris;AC=UBERON:0002411	not applicable	NT=normal;AC=PATO:0000461	NT=adult;AC=EFO:0001272	10.55Y	female	not available	female_10.55y	tissue	1	female_clitoris_fr2	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ XL;AC=MS:1000854	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	NT=SDS-PAGE;AC=PRIDE:0000568	2.0 Da	1.0 Da	2	1	FEMALE_CLITORIS_2.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=clitoris;AC=UBERON:0002411
female_10.55y_clitoris	NT=Macaca mulatta;AC=NCBITaxon:9544	NT=clitoris;AC=UBERON:0002411	not applicable	NT=normal;AC=PATO:0000461	NT=adult;AC=EFO:0001272	10.55Y	female	not available	female_10.55y	tissue	1	female_clitoris_fr20	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ XL;AC=MS:1000854	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	NT=SDS-PAGE;AC=PRIDE:0000568	2.0 Da	1.0 Da	20	1	FEMALE_CLITORIS_20.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=clitoris;AC=UBERON:0002411
female_10.55y_clitoris	NT=Macaca mulatta;AC=NCBITaxon:9544	NT=clitoris;AC=UBERON:0002411	not applicable	NT=normal;AC=PATO:0000461	NT=adult;AC=EFO:0001272	10.55Y	female	not available	female_10.55y	tissue	1	female_clitoris_fr3	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ XL;AC=MS:1000854	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	NT=SDS-PAGE;AC=PRIDE:0000568	2.0 Da	1.0 Da	3	1	FEMALE_CLITORIS_3.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=clitoris;AC=UBERON:0002411
female_10.55y_clitoris	NT=Macaca mulatta;AC=NCBITaxon:9544	NT=clitoris;AC=UBERON:0002411	not applicable	NT=normal;AC=PATO:0000461	NT=adult;AC=EFO:0001272	10.55Y	female	not available	female_10.55y	tissue	1	female_clitoris_fr4	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ XL;AC=MS:1000854	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	NT=SDS-PAGE;AC=PRIDE:0000568	2.0 Da	1.0 Da	4	1	FEMALE_CLITORIS_4.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=clitoris;AC=UBERON:0002411
female_10.55y_clitoris	NT=Macaca mulatta;AC=NCBITaxon:9544	NT=clitoris;AC=UBERON:0002411	not applicable	NT=normal;AC=PATO:0000461	NT=adult;AC=EFO:0001272	10.55Y	female	not available	female_10.55y	tissue	1	female_clitoris_fr5	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ XL;AC=MS:1000854	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	NT=SDS-PAGE;AC=PRIDE:0000568	2.0 Da	1.0 Da	5	1	FEMALE_CLITORIS_5.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=clitoris;AC=UBERON:0002411
female_10.55y_clitoris	NT=Macaca mulatta;AC=NCBITaxon:9544	NT=clitoris;AC=UBERON:0002411	not applicable	NT=normal;AC=PATO:0000461	NT=adult;AC=EFO:0001272	10.55Y	female	not available	female_10.55y	tissue	1	female_clitoris_fr6	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ XL;AC=MS:1000854	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	NT=SDS-PAGE;AC=PRIDE:0000568	2.0 Da	1.0 Da	6	1	FEMALE_CLITORIS_6.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=clitoris;AC=UBERON:0002411
female_10.55y_clitoris	NT=Macaca mulatta;AC=NCBITaxon:9544	NT=clitoris;AC=UBERON:0002411	not applicable	NT=normal;AC=PATO:0000461	NT=adult;AC=EFO:0001272	10.55Y	female	not available	female_10.55y	tissue	1	female_clitoris_fr7	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ XL;AC=MS:1000854	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	NT=SDS-PAGE;AC=PRIDE:0000568	2.0 Da	1.0 Da	7	1	FEMALE_CLITORIS_7.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=clitoris;AC=UBERON:0002411
female_10.55y_clitoris	NT=Macaca mulatta;AC=NCBITaxon:9544	NT=clitoris;AC=UBERON:0002411	not applicable	NT=normal;AC=PATO:0000461	NT=adult;AC=EFO:0001272	10.55Y	female	not available	female_10.55y	tissue	1	female_clitoris_fr8	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ XL;AC=MS:1000854	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	NT=SDS-PAGE;AC=PRIDE:0000568	2.0 Da	1.0 Da	8	1	FEMALE_CLITORIS_8.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=clitoris;AC=UBERON:0002411
female_10.55y_clitoris	NT=Macaca mulatta;AC=NCBITaxon:9544	NT=clitoris;AC=UBERON:0002411	not applicable	NT=normal;AC=PATO:0000461	NT=adult;AC=EFO:0001272	10.55Y	female	not available	female_10.55y	tissue	1	female_clitoris_fr9	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ XL;AC=MS:1000854	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	NT=SDS-PAGE;AC=PRIDE:0000568	2.0 Da	1.0 Da	9	1	FEMALE_CLITORIS_9.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=clitoris;AC=UBERON:0002411
female_10.55y_frontal_cortex	NT=Macaca mulatta;AC=NCBITaxon:9544	NT=frontal cortex;AC=UBERON:0001870	not applicable	NT=normal;AC=PATO:0000461	NT=adult;AC=EFO:0001272	10.55Y	female	not available	female_10.55y	tissue	1	female_frontal_cortex_fr1	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ XL;AC=MS:1000854	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	NT=SDS-PAGE;AC=PRIDE:0000568	2.0 Da	1.0 Da	1	1	FEMALE_FRONTAL_CORTEX_1.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=frontal cortex;AC=UBERON:0001870
female_10.55y_frontal_cortex	NT=Macaca mulatta;AC=NCBITaxon:9544	NT=frontal cortex;AC=UBERON:0001870	not applicable	NT=normal;AC=PATO:0000461	NT=adult;AC=EFO:0001272	10.55Y	female	not available	female_10.55y	tissue	1	female_frontal_cortex_fr10	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ XL;AC=MS:1000854	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	NT=SDS-PAGE;AC=PRIDE:0000568	2.0 Da	1.0 Da	10	1	FEMALE_FRONTAL_CORTEX_10.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=frontal cortex;AC=UBERON:0001870
female_10.55y_frontal_cortex	NT=Macaca mulatta;AC=NCBITaxon:9544	NT=frontal cortex;AC=UBERON:0001870	not applicable	NT=normal;AC=PATO:0000461	NT=adult;AC=EFO:0001272	10.55Y	female	not available	female_10.55y	tissue	1	female_frontal_cortex_fr11	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ XL;AC=MS:1000854	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	NT=SDS-PAGE;AC=PRIDE:0000568	2.0 Da	1.0 Da	11	1	FEMALE_FRONTAL_CORTEX_11.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=frontal cortex;AC=UBERON:0001870
female_10.55y_frontal_cortex	NT=Macaca mulatta;AC=NCBITaxon:9544	NT=frontal cortex;AC=UBERON:0001870	not applicable	NT=normal;AC=PATO:0000461	NT=adult;AC=EFO:0001272	10.55Y	female	not available	female_10.55y	tissue	1	female_frontal_cortex_fr12	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ XL;AC=MS:1000854	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	NT=SDS-PAGE;AC=PRIDE:0000568	2.0 Da	1.0 Da	12	1	FEMALE_FRONTAL_CORTEX_12.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=frontal cortex;AC=UBERON:0001870
