source name	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[biological replicate]	characteristics[disease]	assay name	technology type	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[proteomics data acquisition method]	comment[instrument]	comment[cleavage agent details]	comment[label]	comment[fraction identifier]	comment[dissociation method]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[modification parameters]
Escherichia_coli_1	Escherichia coli	cell	not available	1	not available	Proteomic_Assay_1	proteomic profiling by mass spectrometry	1	A13-01069.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=ltq orbitrap velos;AC=MS:1001742	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=collision-induced dissociation;AC=MS:1000133	10 ppm	0.6 Da	NT=carbamidomethylation (C); NT=oxidation (M)
Escherichia_coli_2	Escherichia coli	cell	not available	1	not available	Proteomic_Assay_2	proteomic profiling by mass spectrometry	2	A13-01070.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=ltq orbitrap velos;AC=MS:1001742	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	2	NT=collision-induced dissociation;AC=MS:1000133	10 ppm	0.6 Da	NT=carbamidomethylation (C); NT=oxidation (M)
Escherichia_coli_3	Escherichia coli	cell	not available	1	not available	Proteomic_Assay_3	proteomic profiling by mass spectrometry	3	A13-01077.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=ltq orbitrap velos;AC=MS:1001742	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	3	NT=collision-induced dissociation;AC=MS:1000133	10 ppm	0.6 Da	NT=carbamidomethylation (C); NT=oxidation (M)
Escherichia_coli_4	Escherichia coli	cell	not available	1	not available	Proteomic_Assay_4	proteomic profiling by mass spectrometry	4	A13-01060.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=ltq orbitrap velos;AC=MS:1001742	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	4	NT=collision-induced dissociation;AC=MS:1000133	10 ppm	0.6 Da	NT=carbamidomethylation (C); NT=oxidation (M)
Escherichia_coli_5	Escherichia coli	cell	not available	1	not available	Proteomic_Assay_5	proteomic profiling by mass spectrometry	5	A13-01075.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=ltq orbitrap velos;AC=MS:1001742	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	5	NT=collision-induced dissociation;AC=MS:1000133	10 ppm	0.6 Da	NT=carbamidomethylation (C); NT=oxidation (M)
Escherichia_coli_6	Escherichia coli	cell	not available	1	not available	Proteomic_Assay_6	proteomic profiling by mass spectrometry	6	A13-01088.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=ltq orbitrap velos;AC=MS:1001742	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	6	NT=collision-induced dissociation;AC=MS:1000133	10 ppm	0.6 Da	NT=carbamidomethylation (C); NT=oxidation (M)
Escherichia_coli_7	Escherichia coli	cell	not available	1	not available	Proteomic_Assay_7	proteomic profiling by mass spectrometry	7	A13-01094.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=ltq orbitrap velos;AC=MS:1001742	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	7	NT=collision-induced dissociation;AC=MS:1000133	10 ppm	0.6 Da	NT=carbamidomethylation (C); NT=oxidation (M)
Escherichia_coli_8	Escherichia coli	cell	not available	1	not available	Proteomic_Assay_8	proteomic profiling by mass spectrometry	8	A13-01064.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=ltq orbitrap velos;AC=MS:1001742	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	8	NT=collision-induced dissociation;AC=MS:1000133	10 ppm	0.6 Da	NT=carbamidomethylation (C); NT=oxidation (M)
Escherichia_coli_9	Escherichia coli	cell	not available	1	not available	Proteomic_Assay_9	proteomic profiling by mass spectrometry	9	A13-01082.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=ltq orbitrap velos;AC=MS:1001742	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	9	NT=collision-induced dissociation;AC=MS:1000133	10 ppm	0.6 Da	NT=carbamidomethylation (C); NT=oxidation (M)
Escherichia_coli_10	Escherichia coli	cell	not available	1	not available	Proteomic_Assay_10	proteomic profiling by mass spectrometry	10	A13-01091.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=ltq orbitrap velos;AC=MS:1001742	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	10	NT=collision-induced dissociation;AC=MS:1000133	10 ppm	0.6 Da	NT=carbamidomethylation (C); NT=oxidation (M)
Escherichia_coli_11	Escherichia coli	cell	not available	1	not available	Proteomic_Assay_11	proteomic profiling by mass spectrometry	11	A13-01071.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=ltq orbitrap velos;AC=MS:1001742	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	11	NT=collision-induced dissociation;AC=MS:1000133	10 ppm	0.6 Da	NT=carbamidomethylation (C); NT=oxidation (M)
Escherichia_coli_12	Escherichia coli	cell	not available	1	not available	Proteomic_Assay_12	proteomic profiling by mass spectrometry	12	A13-01067.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=ltq orbitrap velos;AC=MS:1001742	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	12	NT=collision-induced dissociation;AC=MS:1000133	10 ppm	0.6 Da	NT=carbamidomethylation (C); NT=oxidation (M)
Escherichia_coli_13	Escherichia coli	cell	not available	1	not available	Proteomic_Assay_13	proteomic profiling by mass spectrometry	13	A13-01089.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=ltq orbitrap velos;AC=MS:1001742	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	13	NT=collision-induced dissociation;AC=MS:1000133	10 ppm	0.6 Da	NT=carbamidomethylation (C); NT=oxidation (M)
Escherichia_coli_14	Escherichia coli	cell	not available	1	not available	Proteomic_Assay_14	proteomic profiling by mass spectrometry	14	A13-01099.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=ltq orbitrap velos;AC=MS:1001742	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	14	NT=collision-induced dissociation;AC=MS:1000133	10 ppm	0.6 Da	NT=carbamidomethylation (C); NT=oxidation (M)
Escherichia_coli_15	Escherichia coli	cell	not available	1	not available	Proteomic_Assay_15	proteomic profiling by mass spectrometry	15	A13-01083.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=ltq orbitrap velos;AC=MS:1001742	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	15	NT=collision-induced dissociation;AC=MS:1000133	10 ppm	0.6 Da	NT=carbamidomethylation (C); NT=oxidation (M)
Escherichia_coli_16	Escherichia coli	cell	not available	1	not available	Proteomic_Assay_16	proteomic profiling by mass spectrometry	16	A13-01097.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=ltq orbitrap velos;AC=MS:1001742	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	16	NT=collision-induced dissociation;AC=MS:1000133	10 ppm	0.6 Da	NT=carbamidomethylation (C); NT=oxidation (M)
Escherichia_coli_17	Escherichia coli	cell	not available	1	not available	Proteomic_Assay_17	proteomic profiling by mass spectrometry	17	A13-01072.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=ltq orbitrap velos;AC=MS:1001742	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	17	NT=collision-induced dissociation;AC=MS:1000133	10 ppm	0.6 Da	NT=carbamidomethylation (C); NT=oxidation (M)
