source name	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[biological replicate]	characteristics[disease]	assay name	technology type	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[proteomics data acquisition method]	comment[instrument]	comment[cleavage agent details]	comment[label]	comment[fraction identifier]	comment[dissociation method]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[modification parameters]	comment[sdrf template]
Bt_CT-43_1	Escherichia coli o157:nm	not available	not available	1	not available	Bt_CT-43_iTRAQ_2	proteomic profiling by mass spectrometry	1	Bt_CT-43_iTRAQ_2.wiff	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=tripletof 5600;AC=MS:1000932	NT=trypsin;AC=MS:1001251	NT=iTRAQ	1	not available	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
Bt_CT-43_2	Escherichia coli o157:nm	not available	not available	1	not available	Bt_CT-43_iTRAQ_5	proteomic profiling by mass spectrometry	1	Bt_CT-43_iTRAQ_5.wiff	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=tripletof 5600;AC=MS:1000932	NT=trypsin;AC=MS:1001251	NT=iTRAQ	2	not available	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
Bt_CT-43_3	Escherichia coli o157:nm	not available	not available	1	not available	Bt_CT-43_iTRAQ_9	proteomic profiling by mass spectrometry	1	Bt_CT-43_iTRAQ_9.wiff	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=tripletof 5600;AC=MS:1000932	NT=trypsin;AC=MS:1001251	NT=iTRAQ	3	not available	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
Bt_CT-43_4	Escherichia coli o157:nm	not available	not available	1	not available	Bt_CT-43_iTRAQ_11	proteomic profiling by mass spectrometry	1	Bt_CT-43_iTRAQ_11.wiff	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=tripletof 5600;AC=MS:1000932	NT=trypsin;AC=MS:1001251	NT=iTRAQ	4	not available	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
Bt_CT-43_5	Escherichia coli o157:nm	not available	not available	1	not available	Bt_CT-43_iTRAQ_4	proteomic profiling by mass spectrometry	1	Bt_CT-43_iTRAQ_4.wiff	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=tripletof 5600;AC=MS:1000932	NT=trypsin;AC=MS:1001251	NT=iTRAQ	5	not available	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
Bt_CT-43_6	Escherichia coli o157:nm	not available	not available	1	not available	Bt_CT-43_iTRAQ_7	proteomic profiling by mass spectrometry	1	Bt_CT-43_iTRAQ_7.wiff	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=tripletof 5600;AC=MS:1000932	NT=trypsin;AC=MS:1001251	NT=iTRAQ	6	not available	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
Bt_CT-43_7	Escherichia coli o157:nm	not available	not available	1	not available	Bt_CT-43_iTRAQ_12	proteomic profiling by mass spectrometry	1	Bt_CT-43_iTRAQ_12.wiff	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=tripletof 5600;AC=MS:1000932	NT=trypsin;AC=MS:1001251	NT=iTRAQ	7	not available	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
Bt_CT-43_8	Escherichia coli o157:nm	not available	not available	1	not available	Bt_CT-43_iTRAQ_3	proteomic profiling by mass spectrometry	1	Bt_CT-43_iTRAQ_3.wiff	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=tripletof 5600;AC=MS:1000932	NT=trypsin;AC=MS:1001251	NT=iTRAQ	8	not available	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
Bt_CT-43_9	Escherichia coli o157:nm	not available	not available	1	not available	Bt_CT-43_iTRAQ_10	proteomic profiling by mass spectrometry	1	Bt_CT-43_iTRAQ_10.wiff	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=tripletof 5600;AC=MS:1000932	NT=trypsin;AC=MS:1001251	NT=iTRAQ	9	not available	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
Bt_CT-43_10	Escherichia coli o157:nm	not available	not available	1	not available	Bt_CT-43_iTRAQ_8	proteomic profiling by mass spectrometry	1	Bt_CT-43_iTRAQ_8.wiff	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=tripletof 5600;AC=MS:1000932	NT=trypsin;AC=MS:1001251	NT=iTRAQ	10	not available	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
Bt_CT-43_11	Escherichia coli o157:nm	not available	not available	1	not available	Bt_CT-43_iTRAQ_1	proteomic profiling by mass spectrometry	1	Bt_CT-43_iTRAQ_1.wiff	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=tripletof 5600;AC=MS:1000932	NT=trypsin;AC=MS:1001251	NT=iTRAQ	11	not available	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
Bt_CT-43_12	Escherichia coli o157:nm	not available	not available	1	not available	Bt_CT-43_iTRAQ_6	proteomic profiling by mass spectrometry	1	Bt_CT-43_iTRAQ_6.wiff	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=tripletof 5600;AC=MS:1000932	NT=trypsin;AC=MS:1001251	NT=iTRAQ	12	not available	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
