source name	characteristics[organism]	characteristics[organism part]	characteristics[disease]	characteristics[age]	characteristics[sex]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[technical replicate]	comment[fraction identifier]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[organism part]
20220506_SILAC_Kac_Global_RCC_F3-1_3-23	Homo sapiens	Epithelial cell	not available	not available	not available	1	20220506_SILAC_Kac_Global_RCC_F3-1_3-23	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	1	1	20220506_SILAC_Kac_Global_RCC_F3-1_3-23.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation	Epithelial cell
20220506_SILAC_Kac_Global_RCC_F6-1_3-23	Homo sapiens	Epithelial cell	not available	not available	not available	1	20220506_SILAC_Kac_Global_RCC_F6-1_3-23	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	1	1	20220506_SILAC_Kac_Global_RCC_F6-1_3-23.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation	Epithelial cell
20220506_SILAC_Kac_Global_RCC_F5-2_3-23	Homo sapiens	Epithelial cell	not available	not available	not available	1	20220506_SILAC_Kac_Global_RCC_F5-2_3-23	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	1	1	20220506_SILAC_Kac_Global_RCC_F5-2_3-23.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation	Epithelial cell
20220506_SILAC_Kac_Global_RCC_F5-3_3-23	Homo sapiens	Epithelial cell	not available	not available	not available	1	20220506_SILAC_Kac_Global_RCC_F5-3_3-23	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	1	1	20220506_SILAC_Kac_Global_RCC_F5-3_3-23.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation	Epithelial cell
20220506_SILAC_Kac_Global_RCC_F8-1_3-23	Homo sapiens	Epithelial cell	not available	not available	not available	1	20220506_SILAC_Kac_Global_RCC_F8-1_3-23	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	1	1	20220506_SILAC_Kac_Global_RCC_F8-1_3-23.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation	Epithelial cell
20220506_SILAC_Kac_Global_RCC_F6-3_3-23	Homo sapiens	Epithelial cell	not available	not available	not available	1	20220506_SILAC_Kac_Global_RCC_F6-3_3-23	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	1	1	20220506_SILAC_Kac_Global_RCC_F6-3_3-23.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation	Epithelial cell
20220506_SILAC_Kac_Global_RCC_F3-3_3-23	Homo sapiens	Epithelial cell	not available	not available	not available	1	20220506_SILAC_Kac_Global_RCC_F3-3_3-23	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	1	1	20220506_SILAC_Kac_Global_RCC_F3-3_3-23.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation	Epithelial cell
20220506_SILAC_Kac_Global_RCC_F8-2_3-23	Homo sapiens	Epithelial cell	not available	not available	not available	1	20220506_SILAC_Kac_Global_RCC_F8-2_3-23	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	1	1	20220506_SILAC_Kac_Global_RCC_F8-2_3-23.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation	Epithelial cell
20220506_SILAC_Kac_Global_RCC_F3-2_3-23	Homo sapiens	Epithelial cell	not available	not available	not available	1	20220506_SILAC_Kac_Global_RCC_F3-2_3-23	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	1	1	20220506_SILAC_Kac_Global_RCC_F3-2_3-23.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation	Epithelial cell
20220506_SILAC_Kac_Global_RCC_F0-3_3-23	Homo sapiens	Epithelial cell	not available	not available	not available	1	20220506_SILAC_Kac_Global_RCC_F0-3_3-23	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	1	1	20220506_SILAC_Kac_Global_RCC_F0-3_3-23.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation	Epithelial cell
