source name	characteristics[organism]	characteristics[organism part]	characteristics[developmental stage]	characteristics[disease]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[technical replicate]	comment[fraction identifier]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[organism part]
El_01744_2p_CMB-114_DeBosscher_SlavaMylka_DEX_LPS_2	Mus musculus	Bone marrow	not available	not available	1	El_01744_2p_CMB-114_DeBosscher_SlavaMylka_DEX_LPS_2	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Trypsin;AC=MS:1001251	1	1	El_01744_2p_CMB-114_DeBosscher_SlavaMylka_DEX_LPS_2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Bone marrow
El_01746_2p_CMB-114_DeBosscher_SlavaMylka_CpdA_LPS_2	Mus musculus	Bone marrow	not available	not available	1	El_01746_2p_CMB-114_DeBosscher_SlavaMylka_CpdA_LPS_2	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Trypsin;AC=MS:1001251	1	1	El_01746_2p_CMB-114_DeBosscher_SlavaMylka_CpdA_LPS_2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Bone marrow
El_01740_2p_CMB-114_DeBosscher_SlavaMylka_DEX_2	Mus musculus	Bone marrow	not available	not available	1	El_01740_2p_CMB-114_DeBosscher_SlavaMylka_DEX_2	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Trypsin;AC=MS:1001251	1	1	El_01740_2p_CMB-114_DeBosscher_SlavaMylka_DEX_2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Bone marrow
El_01742_2p_CMB-114_DeBosscher_SlavaMylka_CpdA_2	Mus musculus	Bone marrow	not available	not available	1	El_01742_2p_CMB-114_DeBosscher_SlavaMylka_CpdA_2	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Trypsin;AC=MS:1001251	1	1	El_01742_2p_CMB-114_DeBosscher_SlavaMylka_CpdA_2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Bone marrow
El_01760_2p_CMB-114_DeBosscher_SlavaMylka_DEX_LPS_3	Mus musculus	Bone marrow	not available	not available	1	El_01760_2p_CMB-114_DeBosscher_SlavaMylka_DEX_LPS_3	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Trypsin;AC=MS:1001251	1	1	El_01760_2p_CMB-114_DeBosscher_SlavaMylka_DEX_LPS_3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Bone marrow
El_01723_2p_CMB-114_DeBosscher_SlavaMylka_DEX_1	Mus musculus	Bone marrow	not available	not available	1	El_01723_2p_CMB-114_DeBosscher_SlavaMylka_DEX_1	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Trypsin;AC=MS:1001251	1	1	El_01723_2p_CMB-114_DeBosscher_SlavaMylka_DEX_1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Bone marrow
El_01758_2p_CMB-114_DeBosscher_SlavaMylka_CpdA_3	Mus musculus	Bone marrow	not available	not available	1	El_01758_2p_CMB-114_DeBosscher_SlavaMylka_CpdA_3	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Trypsin;AC=MS:1001251	1	1	El_01758_2p_CMB-114_DeBosscher_SlavaMylka_CpdA_3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Bone marrow
El_01756_2p_CMB-114_DeBosscher_SlavaMylka_DEX_3	Mus musculus	Bone marrow	not available	not available	1	El_01756_2p_CMB-114_DeBosscher_SlavaMylka_DEX_3	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Trypsin;AC=MS:1001251	1	1	El_01756_2p_CMB-114_DeBosscher_SlavaMylka_DEX_3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Bone marrow
El_01729_2p_CMB-114_DeBosscher_SlavaMylka_CpdA_LPS_1	Mus musculus	Bone marrow	not available	not available	1	El_01729_2p_CMB-114_DeBosscher_SlavaMylka_CpdA_LPS_1	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Trypsin;AC=MS:1001251	1	1	El_01729_2p_CMB-114_DeBosscher_SlavaMylka_CpdA_LPS_1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Bone marrow
El_01752_2p_CMB-114_DeBosscher_SlavaMylka_NI_3	Mus musculus	Bone marrow	not available	not available	1	El_01752_2p_CMB-114_DeBosscher_SlavaMylka_NI_3	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Trypsin;AC=MS:1001251	1	1	El_01752_2p_CMB-114_DeBosscher_SlavaMylka_NI_3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Bone marrow
