source name	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[biological replicate]	characteristics[disease]	assay name	technology type	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[proteomics data acquisition method]	comment[instrument]	comment[cleavage agent details]	comment[label]	comment[fraction identifier]	comment[dissociation method]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[modification parameters]	comment[sdrf template]
Sample1	Escherichia coli	NT=whole organism	not available	1	not available	Proteomics Assay	proteomic profiling by mass spectrometry	1	Ref7957_UT_20220818_149_1.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=orbitrap fusion lumos;AC=MS:1002732	NT=chymotrypsin;AC=MS:1001306	NT=label free sample;AC=MS:1002038	1	not available	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
Sample2	Weeksella virosa	NT=whole organism	not available	1	not available	Proteomics Assay	proteomic profiling by mass spectrometry	1	20230603_PK108-7.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=orbitrap fusion lumos;AC=MS:1002732	NT=chymotrypsin;AC=MS:1001306	NT=label free sample;AC=MS:1002038	1	not available	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
Sample3	Rhodomicrobium vannielii atcc 17100	NT=whole organism	not available	1	not available	Proteomics Assay	proteomic profiling by mass spectrometry	1	20210317_PK71-efp-SUMO.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=orbitrap fusion lumos;AC=MS:1002732	NT=chymotrypsin;AC=MS:1001306	NT=label free sample;AC=MS:1002038	1	not available	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
Sample4	Escherichia coli	NT=whole organism	not available	1	not available	Proteomics Assay	proteomic profiling by mass spectrometry	1	Ref7957_UT_20220818_dd_2.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=orbitrap fusion lumos;AC=MS:1002732	NT=chymotrypsin;AC=MS:1001306	NT=label free sample;AC=MS:1002038	1	not available	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
Sample5	Escherichia coli	NT=whole organism	not available	1	not available	Proteomics Assay	proteomic profiling by mass spectrometry	1	Ref7957_UT_20220818_d_2.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=orbitrap fusion lumos;AC=MS:1002732	NT=chymotrypsin;AC=MS:1001306	NT=label free sample;AC=MS:1002038	1	not available	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
Sample6	Escherichia coli	NT=whole organism	not available	1	not available	Proteomics Assay	proteomic profiling by mass spectrometry	1	Ref7957_UT_20220818_wt_2.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=orbitrap fusion lumos;AC=MS:1002732	NT=chymotrypsin;AC=MS:1001306	NT=label free sample;AC=MS:1002038	1	not available	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
Sample7	Escherichia coli	NT=whole organism	not available	1	not available	Proteomics Assay	proteomic profiling by mass spectrometry	1	Ref7957_UT_20220818_119_1.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=orbitrap fusion lumos;AC=MS:1002732	NT=chymotrypsin;AC=MS:1001306	NT=label free sample;AC=MS:1002038	1	not available	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
Sample8	Weeksella virosa	NT=whole organism	not available	1	not available	Proteomics Assay	proteomic profiling by mass spectrometry	1	20230603_PK108-5.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=orbitrap fusion lumos;AC=MS:1002732	NT=chymotrypsin;AC=MS:1001306	NT=label free sample;AC=MS:1002038	1	not available	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
Sample9	Escherichia coli	NT=whole organism	not available	1	not available	Proteomics Assay	proteomic profiling by mass spectrometry	1	Ref7957_UT_20220818_dd_3.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=orbitrap fusion lumos;AC=MS:1002732	NT=chymotrypsin;AC=MS:1001306	NT=label free sample;AC=MS:1002038	1	not available	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
Sample10	Escherichia coli	NT=whole organism	not available	1	not available	Proteomics Assay	proteomic profiling by mass spectrometry	1	Ref7957_UT_20220818_174_2.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=orbitrap fusion lumos;AC=MS:1002732	NT=chymotrypsin;AC=MS:1001306	NT=label free sample;AC=MS:1002038	1	not available	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
Sample11	Weeksella virosa	NT=whole organism	not available	1	not available	Proteomics Assay	proteomic profiling by mass spectrometry	1	20230603_PK108-8.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=orbitrap fusion lumos;AC=MS:1002732	NT=chymotrypsin;AC=MS:1001306	NT=label free sample;AC=MS:1002038	1	not available	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
Sample12	Escherichia coli	NT=whole organism	not available	1	not available	Proteomics Assay	proteomic profiling by mass spectrometry	1	Ref7957_UT_20220818_d_3.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=orbitrap fusion lumos;AC=MS:1002732	NT=chymotrypsin;AC=MS:1001306	NT=label free sample;AC=MS:1002038	1	not available	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
Sample13	Escherichia coli	NT=whole organism	not available	1	not available	Proteomics Assay	proteomic profiling by mass spectrometry	1	Ref7957_UT_20220818_119_2_20220827222224.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=orbitrap fusion lumos;AC=MS:1002732	NT=chymotrypsin;AC=MS:1001306	NT=label free sample;AC=MS:1002038	1	not available	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
Sample14	Escherichia coli	NT=whole organism	not available	1	not available	Proteomics Assay	proteomic profiling by mass spectrometry	1	Ref7957_UT_20220818_d_1.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=orbitrap fusion lumos;AC=MS:1002732	NT=chymotrypsin;AC=MS:1001306	NT=label free sample;AC=MS:1002038	1	not available	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
Sample15	Escherichia coli	NT=whole organism	not available	1	not available	Proteomics Assay	proteomic profiling by mass spectrometry	1	Ref7957_UT_20220818_wt_3.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=orbitrap fusion lumos;AC=MS:1002732	NT=chymotrypsin;AC=MS:1001306	NT=label free sample;AC=MS:1002038	1	not available	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
Sample16	Escherichia coli	NT=whole organism	not available	1	not available	Proteomics Assay	proteomic profiling by mass spectrometry	1	Ref7957_UT_20220818_119_3.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=orbitrap fusion lumos;AC=MS:1002732	NT=chymotrypsin;AC=MS:1001306	NT=label free sample;AC=MS:1002038	1	not available	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
Sample17	Escherichia coli	NT=whole organism	not available	1	not available	Proteomics Assay	proteomic profiling by mass spectrometry	1	Ref7957_UT_20220818_149_2.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=orbitrap fusion lumos;AC=MS:1002732	NT=chymotrypsin;AC=MS:1001306	NT=label free sample;AC=MS:1002038	1	not available	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
Sample18	Escherichia coli	NT=whole organism	not available	1	not available	Proteomics Assay	proteomic profiling by mass spectrometry	1	Ref7957_UT_20220818_wt_1.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=orbitrap fusion lumos;AC=MS:1002732	NT=chymotrypsin;AC=MS:1001306	NT=label free sample;AC=MS:1002038	1	not available	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
Sample19	Escherichia coli	NT=whole organism	not available	1	not available	Proteomics Assay	proteomic profiling by mass spectrometry	1	Ref7957_UT_20220818_174_1.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=orbitrap fusion lumos;AC=MS:1002732	NT=chymotrypsin;AC=MS:1001306	NT=label free sample;AC=MS:1002038	1	not available	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
Sample20	Escherichia coli	NT=whole organism	not available	1	not available	Proteomics Assay	proteomic profiling by mass spectrometry	1	Ref7957_UT_20220818_dd_1.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=orbitrap fusion lumos;AC=MS:1002732	NT=chymotrypsin;AC=MS:1001306	NT=label free sample;AC=MS:1002038	1	not available	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
Sample21	Escherichia coli	NT=whole organism	not available	1	not available	Proteomics Assay	proteomic profiling by mass spectrometry	1	Ref7957_UT_20220818_174_3.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=orbitrap fusion lumos;AC=MS:1002732	NT=chymotrypsin;AC=MS:1001306	NT=label free sample;AC=MS:1002038	1	not available	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
Sample22	Escherichia coli	NT=whole organism	not available	1	not available	Proteomics Assay	proteomic profiling by mass spectrometry	1	Ref7957_UT_20220818_149_3.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=orbitrap fusion lumos;AC=MS:1002732	NT=chymotrypsin;AC=MS:1001306	NT=label free sample;AC=MS:1002038	1	not available	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
