source name	characteristics[organism]	characteristics[organism part]	characteristics[developmental stage]	characteristics[disease]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[technical replicate]	comment[fraction identifier]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[organism part]
A260424_15_HT_AG_33_Masante_Mem1_Tryp	Rattus norvegicus	Type b pancreatic cell	not available	not available	1	A260424_15_HT_AG_33_Masante_Mem1_Tryp	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	1	1	A260424_15_HT_AG_33_Masante_Mem1_Tryp.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Type b pancreatic cell
A260424_25_HT_AG_33_Masante_Nuc3_Tryp	Rattus norvegicus	Type b pancreatic cell	not available	not available	1	A260424_25_HT_AG_33_Masante_Nuc3_Tryp	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	1	1	A260424_25_HT_AG_33_Masante_Nuc3_Tryp.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Type b pancreatic cell
A260424_12_HT_AG_33_Masante_Cyt3_Tryp	Rattus norvegicus	Type b pancreatic cell	not available	not available	1	A260424_12_HT_AG_33_Masante_Cyt3_Tryp	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	1	1	A260424_12_HT_AG_33_Masante_Cyt3_Tryp.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Type b pancreatic cell
A260424_10_HT_AG_33_Masante_Cyt2_Tryp	Rattus norvegicus	Type b pancreatic cell	not available	not available	1	A260424_10_HT_AG_33_Masante_Cyt2_Tryp	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	1	1	A260424_10_HT_AG_33_Masante_Cyt2_Tryp.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Type b pancreatic cell
A260424_02_HT_AG_33_Masante_Tot1_Tryp	Rattus norvegicus	Type b pancreatic cell	not available	not available	1	A260424_02_HT_AG_33_Masante_Tot1_Tryp	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	1	1	A260424_02_HT_AG_33_Masante_Tot1_Tryp.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Type b pancreatic cell
A260424_06_HT_AG_33_Masante_Tot3_Tryp	Rattus norvegicus	Type b pancreatic cell	not available	not available	1	A260424_06_HT_AG_33_Masante_Tot3_Tryp	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	1	1	A260424_06_HT_AG_33_Masante_Tot3_Tryp.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Type b pancreatic cell
A260424_23_HT_AG_33_Masante_Nuc2_Tryp	Rattus norvegicus	Type b pancreatic cell	not available	not available	1	A260424_23_HT_AG_33_Masante_Nuc2_Tryp	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	1	1	A260424_23_HT_AG_33_Masante_Nuc2_Tryp.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Type b pancreatic cell
A260424_21_HT_AG_33_Masante_Nuc1_Tryp	Rattus norvegicus	Type b pancreatic cell	not available	not available	1	A260424_21_HT_AG_33_Masante_Nuc1_Tryp	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	1	1	A260424_21_HT_AG_33_Masante_Nuc1_Tryp.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Type b pancreatic cell
A260424_08_HT_AG_33_Masante_Cyt1_Tryp	Rattus norvegicus	Type b pancreatic cell	not available	not available	1	A260424_08_HT_AG_33_Masante_Cyt1_Tryp	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	1	1	A260424_08_HT_AG_33_Masante_Cyt1_Tryp.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Type b pancreatic cell
A260424_17_HT_AG_33_Masante_Mem2_Tryp	Rattus norvegicus	Type b pancreatic cell	not available	not available	1	A260424_17_HT_AG_33_Masante_Mem2_Tryp	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	1	1	A260424_17_HT_AG_33_Masante_Mem2_Tryp.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Type b pancreatic cell
A260424_19_HT_AG_33_Masante_Mem3_Tryp	Rattus norvegicus	Type b pancreatic cell	not available	not available	1	A260424_19_HT_AG_33_Masante_Mem3_Tryp	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	1	1	A260424_19_HT_AG_33_Masante_Mem3_Tryp.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Type b pancreatic cell
A260424_04_HT_AG_33_Masante_Tot2_Tryp	Rattus norvegicus	Type b pancreatic cell	not available	not available	1	A260424_04_HT_AG_33_Masante_Tot2_Tryp	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	1	1	A260424_04_HT_AG_33_Masante_Tot2_Tryp.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Type b pancreatic cell
