source name	characteristics[organism]	characteristics[organism part]	characteristics[disease]	characteristics[age]	characteristics[sex]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[technical replicate]	comment[fraction identifier]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[organism part]
SHP2_AP-MS_SHP2WT_R3-noEGF	Homo sapiens	Fibroblast	not available	not available	not available	1	SHP2_AP-MS_SHP2WT_R3-noEGF	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	SHP2_AP-MS_SHP2WT_R3-noEGF.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Fibroblast
SHP2_AP-MS_SHP2T42A_R2-withEGF	Homo sapiens	Fibroblast	not available	not available	not available	1	SHP2_AP-MS_SHP2T42A_R2-withEGF	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	SHP2_AP-MS_SHP2T42A_R2-withEGF.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Fibroblast
SHP2_AP-MS_control_R1-withEGF	Homo sapiens	Fibroblast	not available	not available	not available	1	SHP2_AP-MS_control_R1-withEGF	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	SHP2_AP-MS_control_R1-withEGF.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Fibroblast
SHP2_AP-MS_SHP2T42A_R3-withEGF	Homo sapiens	Fibroblast	not available	not available	not available	1	SHP2_AP-MS_SHP2T42A_R3-withEGF	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	SHP2_AP-MS_SHP2T42A_R3-withEGF.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Fibroblast
SHP2_AP-MS_control_R1-noEGF	Homo sapiens	Fibroblast	not available	not available	not available	1	SHP2_AP-MS_control_R1-noEGF	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	SHP2_AP-MS_control_R1-noEGF.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Fibroblast
SHP2_AP-MS_control_R3-noEGF	Homo sapiens	Fibroblast	not available	not available	not available	1	SHP2_AP-MS_control_R3-noEGF	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	SHP2_AP-MS_control_R3-noEGF.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Fibroblast
SHP2_AP-MS_control_R2-noEGF	Homo sapiens	Fibroblast	not available	not available	not available	1	SHP2_AP-MS_control_R2-noEGF	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	SHP2_AP-MS_control_R2-noEGF.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Fibroblast
SHP2_AP-MS_SHP2T42A_R2-noEGF	Homo sapiens	Fibroblast	not available	not available	not available	1	SHP2_AP-MS_SHP2T42A_R2-noEGF	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	SHP2_AP-MS_SHP2T42A_R2-noEGF.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Fibroblast
SHP2_AP-MS_control_R2-withEGF	Homo sapiens	Fibroblast	not available	not available	not available	1	SHP2_AP-MS_control_R2-withEGF	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	SHP2_AP-MS_control_R2-withEGF.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Fibroblast
SHP2_AP-MS_SHP2WT_R1-withEGF	Homo sapiens	Fibroblast	not available	not available	not available	1	SHP2_AP-MS_SHP2WT_R1-withEGF	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	SHP2_AP-MS_SHP2WT_R1-withEGF.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Fibroblast
