source name	characteristics[organism]	characteristics[organism part]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[technical replicate]	comment[fraction identifier]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[organism part]
2021_S03_MBruggeman_TRM1A-TR23-bentha2	Nicotiana benthamiana	Leaf	1	2021_S03_MBruggeman_TRM1A-TR23-bentha2	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	2021_S03_MBruggeman_TRM1A-TR23-bentha2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Leaf
2021_S03_MBruggeman_TRM1A-TR23-bentha3	Nicotiana benthamiana	Leaf	1	2021_S03_MBruggeman_TRM1A-TR23-bentha3	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	2021_S03_MBruggeman_TRM1A-TR23-bentha3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Leaf
2021_S08_MB_TRM-Z3-1flag	Nicotiana benthamiana	Leaf	1	2021_S08_MB_TRM-Z3-1flag	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	2021_S08_MB_TRM-Z3-1flag.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Leaf
2021_S08_MB_Z3-2flag	Nicotiana benthamiana	Leaf	1	2021_S08_MB_Z3-2flag	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	2021_S08_MB_Z3-2flag.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Leaf
2021_S03_MBruggeman_TRM1A-HA-bentha1	Nicotiana benthamiana	Leaf	1	2021_S03_MBruggeman_TRM1A-HA-bentha1	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	2021_S03_MBruggeman_TRM1A-HA-bentha1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Leaf
2021_S08_MB_WT1flag	Nicotiana benthamiana	Leaf	1	2021_S08_MB_WT1flag	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	2021_S08_MB_WT1flag.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Leaf
2020_S51_MBruggeman_WT_HA_dil4	Nicotiana benthamiana	Leaf	1	2020_S51_MBruggeman_WT_HA_dil4	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	2020_S51_MBruggeman_WT_HA_dil4.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Leaf
2020_S36_MBruggeman_dil4_WT-2	Nicotiana benthamiana	Leaf	1	2020_S36_MBruggeman_dil4_WT-2	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	2020_S36_MBruggeman_dil4_WT-2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Leaf
2020_S36_MBruggeman_dil4_WT-1	Nicotiana benthamiana	Leaf	1	2020_S36_MBruggeman_dil4_WT-1	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	2020_S36_MBruggeman_dil4_WT-1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Leaf
2021_S03_MBruggeman_TRM1A-HA-bentha3	Nicotiana benthamiana	Leaf	1	2021_S03_MBruggeman_TRM1A-HA-bentha3	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	2021_S03_MBruggeman_TRM1A-HA-bentha3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Leaf
2021_S08_MB_TRM-Z3-2flag	Nicotiana benthamiana	Leaf	1	2021_S08_MB_TRM-Z3-2flag	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	2021_S08_MB_TRM-Z3-2flag.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Leaf
2021_S08_MB_Z3-1flag	Nicotiana benthamiana	Leaf	1	2021_S08_MB_Z3-1flag	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	2021_S08_MB_Z3-1flag.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Leaf
2021_S08_MB_Z3-3flag	Nicotiana benthamiana	Leaf	1	2021_S08_MB_Z3-3flag	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	2021_S08_MB_Z3-3flag.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Leaf
2021_S03_MBruggeman_TRM1A-HA-bentha2	Nicotiana benthamiana	Leaf	1	2021_S03_MBruggeman_TRM1A-HA-bentha2	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	2021_S03_MBruggeman_TRM1A-HA-bentha2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Leaf
2021_S08_MB_TRM-Z3-3flag	Nicotiana benthamiana	Leaf	1	2021_S08_MB_TRM-Z3-3flag	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	2021_S08_MB_TRM-Z3-3flag.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Leaf
2021_S08_MB_WT2flag	Nicotiana benthamiana	Leaf	1	2021_S08_MB_WT2flag	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	2021_S08_MB_WT2flag.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Leaf
2021_S03_MBruggeman_TRM1A-TR23-bentha1	Nicotiana benthamiana	Leaf	1	2021_S03_MBruggeman_TRM1A-TR23-bentha1	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	2021_S03_MBruggeman_TRM1A-TR23-bentha1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Leaf
