source name	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[biological replicate]	characteristics[disease]	assay name	technology type	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[proteomics data acquisition method]	comment[instrument]	comment[cleavage agent details]	comment[label]	comment[fraction identifier]	comment[dissociation method]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[modification parameters]	comment[sdrf template]
Sample1	Bacteria	not available	not available	1	not available	Assay1	proteomic profiling by mass spectrometry	1	Q08117_RS7.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=q exactive hf;AC=MS:1002523	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=data-dependent	10 ppm	20 ppm	not available	NT=ms-proteomics;VV=v1.1.0
Sample2	Bacteria	not available	not available	1	not available	Assay2	proteomic profiling by mass spectrometry	1	Q23600_G1a_gr60.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=q exactive hf;AC=MS:1002523	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=data-dependent	10 ppm	20 ppm	not available	NT=ms-proteomics;VV=v1.1.0
Sample3	Bacteria	not available	not available	1	not available	Assay3	proteomic profiling by mass spectrometry	1	Q08124_RS14.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=q exactive hf;AC=MS:1002523	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=data-dependent	10 ppm	20 ppm	not available	NT=ms-proteomics;VV=v1.1.0
Sample4	Bacteria	not available	not available	1	not available	Assay4	proteomic profiling by mass spectrometry	1	Q23602_G1c_gr60.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=q exactive hf;AC=MS:1002523	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=data-dependent	10 ppm	20 ppm	not available	NT=ms-proteomics;VV=v1.1.0
Sample5	Bacteria	not available	not available	1	not available	Assay5	proteomic profiling by mass spectrometry	1	Q15311_P163_M6_a.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=q exactive hf;AC=MS:1002523	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=data-dependent	10 ppm	20 ppm	not available	NT=ms-proteomics;VV=v1.1.0
Sample6	Bacteria	not available	not available	1	not available	Assay6	proteomic profiling by mass spectrometry	1	Q23603_G1d_gr60.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=q exactive hf;AC=MS:1002523	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=data-dependent	10 ppm	20 ppm	not available	NT=ms-proteomics;VV=v1.1.0
Sample7	Bacteria	not available	not available	1	not available	Assay7	proteomic profiling by mass spectrometry	1	Q08120_RS10.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=q exactive hf;AC=MS:1002523	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=data-dependent	10 ppm	20 ppm	not available	NT=ms-proteomics;VV=v1.1.0
Sample8	Bacteria	not available	not available	1	not available	Assay8	proteomic profiling by mass spectrometry	1	Q08126_RS17.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=q exactive hf;AC=MS:1002523	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=data-dependent	10 ppm	20 ppm	not available	NT=ms-proteomics;VV=v1.1.0
Sample9	Bacteria	not available	not available	1	not available	Assay9	proteomic profiling by mass spectrometry	1	Q08115_RS5.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=q exactive hf;AC=MS:1002523	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=data-dependent	10 ppm	20 ppm	not available	NT=ms-proteomics;VV=v1.1.0
Sample10	Bacteria	not available	not available	1	not available	Assay10	proteomic profiling by mass spectrometry	1	Q22140_SKH672.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=q exactive hf;AC=MS:1002523	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=data-dependent	10 ppm	20 ppm	not available	NT=ms-proteomics;VV=v1.1.0
