source name	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[biological replicate]	characteristics[disease]	assay name	technology type	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[proteomics data acquisition method]	comment[instrument]	comment[cleavage agent details]	comment[label]	comment[fraction identifier]	comment[dissociation method]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[modification parameters]
Ecoli_1	Escherichia coli	cell wall	not available	1	not available	Ecoli_1_proteomics	proteomic profiling by mass spectrometry	1	130312miao_005_PTS_MC_HAMMOC_2.wiff	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=tripletof 5600;AC=MS:1000932	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=collision-induced dissociation;AC=MS:1000133	20 ppm	0.1 Da	NT=carbamidomethyl (C)
Ecoli_2	Escherichia coli	cell wall	not available	1	not available	Ecoli_2_proteomics	proteomic profiling by mass spectrometry	1	130831miaoSET_04_ecoli_original_HAM.wiff	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=tripletof 5600;AC=MS:1000932	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	2	NT=collision-induced dissociation;AC=MS:1000133	20 ppm	0.1 Da	NT=carbamidomethyl (C)
Ecoli_3	Escherichia coli	cell wall	not available	1	not available	Ecoli_3_proteomics	proteomic profiling by mass spectrometry	1	130326miao_12_PTS_900.wiff	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=tripletof 5600;AC=MS:1000932	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	3	NT=collision-induced dissociation;AC=MS:1000133	20 ppm	0.1 Da	NT=carbamidomethyl (C)
Ecoli_4	Escherichia coli	cell wall	not available	1	not available	Ecoli_4_proteomics	proteomic profiling by mass spectrometry	1	130312miao_009_urea_MC_HAMMOC_2.wiff	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=tripletof 5600;AC=MS:1000932	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	4	NT=collision-induced dissociation;AC=MS:1000133	20 ppm	0.1 Da	NT=carbamidomethyl (C)
Ecoli_5	Escherichia coli	cell wall	not available	1	not available	Ecoli_5_proteomics	proteomic profiling by mass spectrometry	1	04_Ecoli_HAMMOC_1.wiff	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=tripletof 5600;AC=MS:1000932	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	5	NT=collision-induced dissociation;AC=MS:1000133	20 ppm	0.1 Da	NT=carbamidomethyl (C)
Ecoli_6	Escherichia coli	cell wall	not available	1	not available	Ecoli_6_proteomics	proteomic profiling by mass spectrometry	1	05_Ecoli_HAMMOC_2.wiff	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=tripletof 5600;AC=MS:1000932	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	6	NT=collision-induced dissociation;AC=MS:1000133	20 ppm	0.1 Da	NT=carbamidomethyl (C)
Ecoli_7	Escherichia coli	cell wall	not available	1	not available	Ecoli_7_proteomics	proteomic profiling by mass spectrometry	1	130326miao_09_urea_900.wiff	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=tripletof 5600;AC=MS:1000932	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	7	NT=collision-induced dissociation;AC=MS:1000133	20 ppm	0.1 Da	NT=carbamidomethyl (C)
Ecoli_8	Escherichia coli	cell wall	not available	1	not available	Ecoli_8_proteomics	proteomic profiling by mass spectrometry	1	130326miao_03_urea_600.wiff	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=tripletof 5600;AC=MS:1000932	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	8	NT=collision-induced dissociation;AC=MS:1000133	20 ppm	0.1 Da	NT=carbamidomethyl (C)
Ecoli_9	Escherichia coli	cell wall	not available	1	not available	Ecoli_9_proteomics	proteomic profiling by mass spectrometry	1	130326miao_02_urea_500.wiff	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=tripletof 5600;AC=MS:1000932	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	9	NT=collision-induced dissociation;AC=MS:1000133	20 ppm	0.1 Da	NT=carbamidomethyl (C)
Ecoli_10	Escherichia coli	cell wall	not available	1	not available	Ecoli_10_proteomics	proteomic profiling by mass spectrometry	1	130326miao_07_PTS_700.wiff	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=tripletof 5600;AC=MS:1000932	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	10	NT=collision-induced dissociation;AC=MS:1000133	20 ppm	0.1 Da	NT=carbamidomethyl (C)
