source name	characteristics[sample name]	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[disease]	characteristics[project name]	characteristics[environmental sample type]	characteristics[environmental medium]	characteristics[geographic location]	characteristics[collection date]	characteristics[sample collection method]	characteristics[sample storage]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[dissociation method]	comment[fraction identifier]	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]
160614_AR_STS_ZZMK_Tong_01_1	160614_AR_STS_ZZMK_Tong_01_1	Homo sapiens	not available	not applicable	not available	Metaproteomics_Analysis_of_Microbial_Diversity_of_Human_Saliva_and_Tongue_Dorsum_in_Young_Healthy_Individuals	not available	not available	not available	not available	not available	not available	1	160614_AR_STS_ZZMK_Tong_01_1	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	not applicable	not available	1	1	160614_AR_STS_ZZMK_Tong_01_1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
160614_AR_STS_ZZMK_Tong_01_2	160614_AR_STS_ZZMK_Tong_01_2	Homo sapiens	not available	not applicable	not available	Metaproteomics_Analysis_of_Microbial_Diversity_of_Human_Saliva_and_Tongue_Dorsum_in_Young_Healthy_Individuals	not available	not available	not available	not available	not available	not available	1	160614_AR_STS_ZZMK_Tong_01_2	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	not applicable	not available	1	1	160614_AR_STS_ZZMK_Tong_01_2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
160614_AR_STS_ZZMK_Tong_01_3	160614_AR_STS_ZZMK_Tong_01_3	Homo sapiens	not available	not applicable	not available	Metaproteomics_Analysis_of_Microbial_Diversity_of_Human_Saliva_and_Tongue_Dorsum_in_Young_Healthy_Individuals	not available	not available	not available	not available	not available	not available	1	160614_AR_STS_ZZMK_Tong_01_3	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	not applicable	not available	1	1	160614_AR_STS_ZZMK_Tong_01_3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
160614_AR_STS_ZZMK_Tong_02_1	160614_AR_STS_ZZMK_Tong_02_1	Homo sapiens	not available	not applicable	not available	Metaproteomics_Analysis_of_Microbial_Diversity_of_Human_Saliva_and_Tongue_Dorsum_in_Young_Healthy_Individuals	not available	not available	not available	not available	not available	not available	1	160614_AR_STS_ZZMK_Tong_02_1	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	not applicable	not available	1	1	160614_AR_STS_ZZMK_Tong_02_1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
160614_AR_STS_ZZMK_Tong_02_2	160614_AR_STS_ZZMK_Tong_02_2	Homo sapiens	not available	not applicable	not available	Metaproteomics_Analysis_of_Microbial_Diversity_of_Human_Saliva_and_Tongue_Dorsum_in_Young_Healthy_Individuals	not available	not available	not available	not available	not available	not available	1	160614_AR_STS_ZZMK_Tong_02_2	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	not applicable	not available	1	1	160614_AR_STS_ZZMK_Tong_02_2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
160614_AR_STS_ZZMK_Tong_02_3	160614_AR_STS_ZZMK_Tong_02_3	Homo sapiens	not available	not applicable	not available	Metaproteomics_Analysis_of_Microbial_Diversity_of_Human_Saliva_and_Tongue_Dorsum_in_Young_Healthy_Individuals	not available	not available	not available	not available	not available	not available	1	160614_AR_STS_ZZMK_Tong_02_3	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	not applicable	not available	1	1	160614_AR_STS_ZZMK_Tong_02_3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
160614_AR_STS_ZZMK_Tong_03_1	160614_AR_STS_ZZMK_Tong_03_1	Homo sapiens	not available	not applicable	not available	Metaproteomics_Analysis_of_Microbial_Diversity_of_Human_Saliva_and_Tongue_Dorsum_in_Young_Healthy_Individuals	not available	not available	not available	not available	not available	not available	1	160614_AR_STS_ZZMK_Tong_03_1	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	not applicable	not available	1	1	160614_AR_STS_ZZMK_Tong_03_1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
160614_AR_STS_ZZMK_Tong_03_2	160614_AR_STS_ZZMK_Tong_03_2	Homo sapiens	not available	not applicable	not available	Metaproteomics_Analysis_of_Microbial_Diversity_of_Human_Saliva_and_Tongue_Dorsum_in_Young_Healthy_Individuals	not available	not available	not available	not available	not available	not available	1	160614_AR_STS_ZZMK_Tong_03_2	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	not applicable	not available	1	1	160614_AR_STS_ZZMK_Tong_03_2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
160614_AR_STS_ZZMK_Tong_03_3	160614_AR_STS_ZZMK_Tong_03_3	Homo sapiens	not available	not applicable	not available	Metaproteomics_Analysis_of_Microbial_Diversity_of_Human_Saliva_and_Tongue_Dorsum_in_Young_Healthy_Individuals	not available	not available	not available	not available	not available	not available	1	160614_AR_STS_ZZMK_Tong_03_3	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	not applicable	not available	1	1	160614_AR_STS_ZZMK_Tong_03_3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
160614_AR_STS_ZZMK_Tong_04_1	160614_AR_STS_ZZMK_Tong_04_1	Homo sapiens	not available	not applicable	not available	Metaproteomics_Analysis_of_Microbial_Diversity_of_Human_Saliva_and_Tongue_Dorsum_in_Young_Healthy_Individuals	not available	not available	not available	not available	not available	not available	1	160614_AR_STS_ZZMK_Tong_04_1	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	not applicable	not available	1	1	160614_AR_STS_ZZMK_Tong_04_1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
