source name	characteristics[sample name]	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[disease]	characteristics[project name]	characteristics[environmental sample type]	characteristics[environmental medium]	characteristics[geographic location]	characteristics[collection date]	characteristics[sample collection method]	characteristics[sample storage]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[dissociation method]	comment[fraction identifier]	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]
P1.htm	P1.htm	metagenome	not available	not applicable	not available	Proteomics_characterization_of_plastic_degrading_purple_bacteria	not available	not available	not available	not available	not available	not available	1	P1.htm	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=autoflex;AC=MS:1001555	not applicable	not available	1	1	P1.htm	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
P10.htm	P10.htm	metagenome	not available	not applicable	not available	Proteomics_characterization_of_plastic_degrading_purple_bacteria	not available	not available	not available	not available	not available	not available	1	P10.htm	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=autoflex;AC=MS:1001555	not applicable	not available	1	1	P10.htm	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
P10_Spectrum	P10_Spectrum	metagenome	not available	not applicable	not available	Proteomics_characterization_of_plastic_degrading_purple_bacteria	not available	not available	not available	not available	not available	not available	1	P10_Spectrum	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=autoflex;AC=MS:1001555	not applicable	not available	1	1	P10_Spectrum.mzXML	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
P11.htm	P11.htm	metagenome	not available	not applicable	not available	Proteomics_characterization_of_plastic_degrading_purple_bacteria	not available	not available	not available	not available	not available	not available	1	P11.htm	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=autoflex;AC=MS:1001555	not applicable	not available	1	1	P11.htm	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
P11_Spectrum	P11_Spectrum	metagenome	not available	not applicable	not available	Proteomics_characterization_of_plastic_degrading_purple_bacteria	not available	not available	not available	not available	not available	not available	1	P11_Spectrum	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=autoflex;AC=MS:1001555	not applicable	not available	1	1	P11_Spectrum.mzXML	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
P12.htm	P12.htm	metagenome	not available	not applicable	not available	Proteomics_characterization_of_plastic_degrading_purple_bacteria	not available	not available	not available	not available	not available	not available	1	P12.htm	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=autoflex;AC=MS:1001555	not applicable	not available	1	1	P12.htm	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
P12_Spectrum	P12_Spectrum	metagenome	not available	not applicable	not available	Proteomics_characterization_of_plastic_degrading_purple_bacteria	not available	not available	not available	not available	not available	not available	1	P12_Spectrum	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=autoflex;AC=MS:1001555	not applicable	not available	1	1	P12_Spectrum.mzXML	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
P13.htm	P13.htm	metagenome	not available	not applicable	not available	Proteomics_characterization_of_plastic_degrading_purple_bacteria	not available	not available	not available	not available	not available	not available	1	P13.htm	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=autoflex;AC=MS:1001555	not applicable	not available	1	1	P13.htm	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
P13_Spectrum	P13_Spectrum	metagenome	not available	not applicable	not available	Proteomics_characterization_of_plastic_degrading_purple_bacteria	not available	not available	not available	not available	not available	not available	1	P13_Spectrum	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=autoflex;AC=MS:1001555	not applicable	not available	1	1	P13_Spectrum.mzXML	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
P14.htm	P14.htm	metagenome	not available	not applicable	not available	Proteomics_characterization_of_plastic_degrading_purple_bacteria	not available	not available	not available	not available	not available	not available	1	P14.htm	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=autoflex;AC=MS:1001555	not applicable	not available	1	1	P14.htm	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
P14_Spectrum	P14_Spectrum	metagenome	not available	not applicable	not available	Proteomics_characterization_of_plastic_degrading_purple_bacteria	not available	not available	not available	not available	not available	not available	1	P14_Spectrum	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=autoflex;AC=MS:1001555	not applicable	not available	1	1	P14_Spectrum.mzXML	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
