source name	characteristics[organism]	characteristics[organism part]	characteristics[disease]	characteristics[age]	characteristics[sex]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[technical replicate]	comment[fraction identifier]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[organism part]
20230831_HT29_Cer_0Hr_Prot_01	Homo sapiens	Epithelial cell	not available	not available	not available	1	20230831_HT29_Cer_0Hr_Prot_01	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	20230831_HT29_Cer_0Hr_Prot_01.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Epithelial cell
20230831_HCT116_TVB_6Hr_Prot_03	Homo sapiens	Epithelial cell	not available	not available	not available	1	20230831_HCT116_TVB_6Hr_Prot_03	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	20230831_HCT116_TVB_6Hr_Prot_03.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Epithelial cell
20230831_HCT116_TVB_6Hr_01_Redo	Homo sapiens	Epithelial cell	not available	not available	not available	1	20230831_HCT116_TVB_6Hr_01_Redo	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	20230831_HCT116_TVB_6Hr_01_Redo.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Epithelial cell
20230828_HCT116_TVB_24Hr_Phos_03_20230904122828	Homo sapiens	Epithelial cell	not available	not available	not available	1	20230828_HCT116_TVB_24Hr_Phos_03_20230904122828	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	20230828_HCT116_TVB_24Hr_Phos_03_20230904122828.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Epithelial cell
20230831_HCT116_TVB_24Hr_Prot_02_Redo	Homo sapiens	Epithelial cell	not available	not available	not available	1	20230831_HCT116_TVB_24Hr_Prot_02_Redo	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	20230831_HCT116_TVB_24Hr_Prot_02_Redo.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Epithelial cell
20230828_HCT116_TVB_0Hr_Phos_02	Homo sapiens	Epithelial cell	not available	not available	not available	1	20230828_HCT116_TVB_0Hr_Phos_02	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	20230828_HCT116_TVB_0Hr_Phos_02.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Epithelial cell
20230828_HT29_Cer_6Hr_Phos_03	Homo sapiens	Epithelial cell	not available	not available	not available	1	20230828_HT29_Cer_6Hr_Phos_03	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	20230828_HT29_Cer_6Hr_Phos_03.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Epithelial cell
20230831_HT29_TVB_24Hr_Prot_02	Homo sapiens	Epithelial cell	not available	not available	not available	1	20230831_HT29_TVB_24Hr_Prot_02	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	20230831_HT29_TVB_24Hr_Prot_02.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Epithelial cell
20230828_HT29_TVB_0Hr_Phos_01	Homo sapiens	Epithelial cell	not available	not available	not available	1	20230828_HT29_TVB_0Hr_Phos_01	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	20230828_HT29_TVB_0Hr_Phos_01.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Epithelial cell
20230831_FASN_GPF_Lib_400_500_20230921010137	Homo sapiens	Epithelial cell	not available	not available	not available	1	20230831_FASN_GPF_Lib_400_500_20230921010137	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	20230831_FASN_GPF_Lib_400_500_20230921010137.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Epithelial cell
20230828_HT29_TVB_24Hr_Phos_01	Homo sapiens	Epithelial cell	not available	not available	not available	1	20230828_HT29_TVB_24Hr_Phos_01	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	20230828_HT29_TVB_24Hr_Phos_01.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Epithelial cell
20230831_HT29_TVB_24Hr_Prot_03	Homo sapiens	Epithelial cell	not available	not available	not available	1	20230831_HT29_TVB_24Hr_Prot_03	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	20230831_HT29_TVB_24Hr_Prot_03.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Epithelial cell
20230831_HCT116_TVB_48Hr_Prot_03	Homo sapiens	Epithelial cell	not available	not available	not available	1	20230831_HCT116_TVB_48Hr_Prot_03	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	20230831_HCT116_TVB_48Hr_Prot_03.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Epithelial cell
20230828_HCT116_TVB_24Hr_Phos_03	Homo sapiens	Epithelial cell	not available	not available	not available	1	20230828_HCT116_TVB_24Hr_Phos_03	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	20230828_HCT116_TVB_24Hr_Phos_03.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Epithelial cell
20230831_HCT116_Cer_24Hr_Prot_01	Homo sapiens	Epithelial cell	not available	not available	not available	1	20230831_HCT116_Cer_24Hr_Prot_01	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	20230831_HCT116_Cer_24Hr_Prot_01.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Epithelial cell
20230828_HCT116_Cer_6Hr_Phos_03_20230905233508	Homo sapiens	Epithelial cell	not available	not available	not available	1	20230828_HCT116_Cer_6Hr_Phos_03_20230905233508	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	20230828_HCT116_Cer_6Hr_Phos_03_20230905233508.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Epithelial cell
20230828_HT29_Cer_48Hr_Phos_03	Homo sapiens	Epithelial cell	not available	not available	not available	1	20230828_HT29_Cer_48Hr_Phos_03	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	20230828_HT29_Cer_48Hr_Phos_03.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Epithelial cell
20230828_HT29_TVB_48Hr_Phos_01	Homo sapiens	Epithelial cell	not available	not available	not available	1	20230828_HT29_TVB_48Hr_Phos_01	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	20230828_HT29_TVB_48Hr_Phos_01.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Epithelial cell
20230828_HCT116_TVB_24Hr_Phos_02	Homo sapiens	Epithelial cell	not available	not available	not available	1	20230828_HCT116_TVB_24Hr_Phos_02	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	20230828_HCT116_TVB_24Hr_Phos_02.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Epithelial cell
20230828_HCT116_Cer_0Hr_Phos_02	Homo sapiens	Epithelial cell	not available	not available	not available	1	20230828_HCT116_Cer_0Hr_Phos_02	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	20230828_HCT116_Cer_0Hr_Phos_02.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Epithelial cell
20230831_HT29_TVB_0Hr_Prot_02_Redo	Homo sapiens	Epithelial cell	not available	not available	not available	1	20230831_HT29_TVB_0Hr_Prot_02_Redo	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	20230831_HT29_TVB_0Hr_Prot_02_Redo.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Epithelial cell
20230828_HCT116_Cer_0Hr_Phos_03	Homo sapiens	Epithelial cell	not available	not available	not available	1	20230828_HCT116_Cer_0Hr_Phos_03	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	20230828_HCT116_Cer_0Hr_Phos_03.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Epithelial cell
20230828_HCT116_Cer_6Hr_Phos_02_redo	Homo sapiens	Epithelial cell	not available	not available	not available	1	20230828_HCT116_Cer_6Hr_Phos_02_redo	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	20230828_HCT116_Cer_6Hr_Phos_02_redo.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Epithelial cell
