source name	characteristics[sample name]	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[disease]	characteristics[project name]	characteristics[environmental sample type]	characteristics[environmental medium]	characteristics[geographic location]	characteristics[collection date]	characteristics[sample collection method]	characteristics[sample storage]	characteristics[microbiome source]	characteristics[host organism]	characteristics[host body site]	characteristics[host disease status]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[dissociation method]	comment[fraction identifier]	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[organism part]
180124_Pool5_1	180124_Pool5_1	Escherichia coli	feces	not applicable	not available	Correlation_of_Prevotella_abundancy_with_a_particular_carbohydrate-active_CAZy_enzyme_profile_in_healthy_gut_microbiota	feces	feces	not available	not available	not available	not available	gut microbiome	Escherichia coli	feces	not available	1	180124_Pool5_1	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	180124_Pool5_1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
180124_Pool5_2	180124_Pool5_2	Escherichia coli	feces	not applicable	not available	Correlation_of_Prevotella_abundancy_with_a_particular_carbohydrate-active_CAZy_enzyme_profile_in_healthy_gut_microbiota	feces	feces	not available	not available	not available	not available	gut microbiome	Escherichia coli	feces	not available	1	180124_Pool5_2	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	180124_Pool5_2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
180124_Pool5_3	180124_Pool5_3	Escherichia coli	feces	not applicable	not available	Correlation_of_Prevotella_abundancy_with_a_particular_carbohydrate-active_CAZy_enzyme_profile_in_healthy_gut_microbiota	feces	feces	not available	not available	not available	not available	gut microbiome	Escherichia coli	feces	not available	1	180124_Pool5_3	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	180124_Pool5_3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
180124_Pool5_4	180124_Pool5_4	Escherichia coli	feces	not applicable	not available	Correlation_of_Prevotella_abundancy_with_a_particular_carbohydrate-active_CAZy_enzyme_profile_in_healthy_gut_microbiota	feces	feces	not available	not available	not available	not available	gut microbiome	Escherichia coli	feces	not available	1	180124_Pool5_4	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	180124_Pool5_4.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
180125_Pool2_1	180125_Pool2_1	Escherichia coli	feces	not applicable	not available	Correlation_of_Prevotella_abundancy_with_a_particular_carbohydrate-active_CAZy_enzyme_profile_in_healthy_gut_microbiota	feces	feces	not available	not available	not available	not available	gut microbiome	Escherichia coli	feces	not available	1	180125_Pool2_1	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	180125_Pool2_1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
180125_Pool2_3	180125_Pool2_3	Escherichia coli	feces	not applicable	not available	Correlation_of_Prevotella_abundancy_with_a_particular_carbohydrate-active_CAZy_enzyme_profile_in_healthy_gut_microbiota	feces	feces	not available	not available	not available	not available	gut microbiome	Escherichia coli	feces	not available	1	180125_Pool2_3	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	180125_Pool2_3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
180125_Pool2_4	180125_Pool2_4	Escherichia coli	feces	not applicable	not available	Correlation_of_Prevotella_abundancy_with_a_particular_carbohydrate-active_CAZy_enzyme_profile_in_healthy_gut_microbiota	feces	feces	not available	not available	not available	not available	gut microbiome	Escherichia coli	feces	not available	1	180125_Pool2_4	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	180125_Pool2_4.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
180126_Pool1_1	180126_Pool1_1	Escherichia coli	feces	not applicable	not available	Correlation_of_Prevotella_abundancy_with_a_particular_carbohydrate-active_CAZy_enzyme_profile_in_healthy_gut_microbiota	feces	feces	not available	not available	not available	not available	gut microbiome	Escherichia coli	feces	not available	1	180126_Pool1_1	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	180126_Pool1_1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
180126_Pool1_2	180126_Pool1_2	Escherichia coli	feces	not applicable	not available	Correlation_of_Prevotella_abundancy_with_a_particular_carbohydrate-active_CAZy_enzyme_profile_in_healthy_gut_microbiota	feces	feces	not available	not available	not available	not available	gut microbiome	Escherichia coli	feces	not available	1	180126_Pool1_2	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	180126_Pool1_2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
180126_Pool1_3	180126_Pool1_3	Escherichia coli	feces	not applicable	not available	Correlation_of_Prevotella_abundancy_with_a_particular_carbohydrate-active_CAZy_enzyme_profile_in_healthy_gut_microbiota	feces	feces	not available	not available	not available	not available	gut microbiome	Escherichia coli	feces	not available	1	180126_Pool1_3	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	180126_Pool1_3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
