source name	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[disease]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[modification parameters]	comment[cleavage agent details]	comment[dissociation method]	comment[fraction identifier]	comment[technical replicate]	comment[data file]	comment[file uri]	comment[sdrf version]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[organism part]
20111109_QE2_KBE_SA_E20a_NGF_TrkA_B0B120B120X_pY_08	Homo sapiens	Epithelial cell	sh-sy5y	Neuroblastoma	8	20111109_QE2_KBE_SA_E20a_NGF_TrkA_B0B120B120X_pY_08	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=isotope labeling;AC=PRIDE:0000310	NT=Q Exactive;AC=MS:1001911	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	NT=Trypsin;AC=MS:1001251	not available	1	1	20111109_QE2_KBE_SA_E20a_NGF_TrkA_B0B120B120X_pY_08.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/05/PXD001115/20111109_QE2_KBE_SA_E20a_NGF_TrkA_B0B120B120X_pY_08.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Epithelial cell
20111109_QE2_KBE_SA_E20a_NGF_TrkA_B0B120B120X_SCX_TiO2_S01_09	Homo sapiens	Epithelial cell	sh-sy5y	Neuroblastoma	9	20111109_QE2_KBE_SA_E20a_NGF_TrkA_B0B120B120X_SCX_TiO2_S01_09	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=isotope labeling;AC=PRIDE:0000310	NT=Q Exactive;AC=MS:1001911	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	NT=Trypsin;AC=MS:1001251	not available	1	1	20111109_QE2_KBE_SA_E20a_NGF_TrkA_B0B120B120X_SCX_TiO2_S01_09.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/05/PXD001115/20111109_QE2_KBE_SA_E20a_NGF_TrkA_B0B120B120X_SCX_TiO2_S01_09.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Epithelial cell
20121016_QE6_LC4_KBE_SA_SY5Y_10S_NGF24_48_Exp2_F1_11	Homo sapiens	Epithelial cell	sh-sy5y	Neuroblastoma	11	20121016_QE6_LC4_KBE_SA_SY5Y_10S_NGF24_48_Exp2_F1_11	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=isotope labeling;AC=PRIDE:0000310	NT=Q Exactive;AC=MS:1001911	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	NT=Trypsin;AC=MS:1001251	not available	1	1	20121016_QE6_LC4_KBE_SA_SY5Y_10S_NGF24_48_Exp2_F1_11.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/05/PXD001115/20121016_QE6_LC4_KBE_SA_SY5Y_10S_NGF24_48_Exp2_F1_11.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Epithelial cell
20111101_QE2_KBE_SA_E20a_NGF_TrkA_A0A10A45_SCX_TiO2_S13_S14_07	Homo sapiens	Epithelial cell	sh-sy5y	Neuroblastoma	7	20111101_QE2_KBE_SA_E20a_NGF_TrkA_A0A10A45_SCX_TiO2_S13_S14_07	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=isotope labeling;AC=PRIDE:0000310	NT=Q Exactive;AC=MS:1001911	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	NT=Trypsin;AC=MS:1001251	not available	1	1	20111101_QE2_KBE_SA_E20a_NGF_TrkA_A0A10A45_SCX_TiO2_S13_S14_07.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/05/PXD001115/20111101_QE2_KBE_SA_E20a_NGF_TrkA_A0A10A45_SCX_TiO2_S13_S14_07.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Epithelial cell
20130626_QE5_UPLC9_DBJ_SA_TRKA_INTERACTOME_3A	Homo sapiens	Epithelial cell	sh-sy5y	Neuroblastoma	1	20130626_QE5_UPLC9_DBJ_SA_TRKA_INTERACTOME_3A	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=isotope labeling;AC=PRIDE:0000310	NT=Q Exactive;AC=MS:1001911	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	NT=Trypsin;AC=MS:1001251	not available	1	1	20130626_QE5_UPLC9_DBJ_SA_TRKA_INTERACTOME_3A.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/05/PXD001115/20130626_QE5_UPLC9_DBJ_SA_TRKA_INTERACTOME_3A.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Epithelial cell
20130627_QE5_UPLC8_KBE_SA_TRKA_INTERACTOME_4B_04	Homo sapiens	Epithelial cell	sh-sy5y	Neuroblastoma	4	20130627_QE5_UPLC8_KBE_SA_TRKA_INTERACTOME_4B_04	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=isotope labeling;AC=PRIDE:0000310	NT=Q Exactive;AC=MS:1001911	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	NT=Trypsin;AC=MS:1001251	not available	1	1	20130627_QE5_UPLC8_KBE_SA_TRKA_INTERACTOME_4B_04.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/05/PXD001115/20130627_QE5_UPLC8_KBE_SA_TRKA_INTERACTOME_4B_04.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Epithelial cell
20121016_QE6_LC4_KBE_SA_SY5Y_10S_NGF24_48_Exp2_F6_16	Homo sapiens	Epithelial cell	sh-sy5y	Neuroblastoma	16	20121016_QE6_LC4_KBE_SA_SY5Y_10S_NGF24_48_Exp2_F6_16	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=isotope labeling;AC=PRIDE:0000310	NT=Q Exactive;AC=MS:1001911	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	NT=Trypsin;AC=MS:1001251	not available	1	1	20121016_QE6_LC4_KBE_SA_SY5Y_10S_NGF24_48_Exp2_F6_16.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/05/PXD001115/20121016_QE6_LC4_KBE_SA_SY5Y_10S_NGF24_48_Exp2_F6_16.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Epithelial cell
20111101_QE2_KBE_SA_E20a_NGF_TrkA_A0A120A120X_SCX_TiO2_S09_S10_S11_13	Homo sapiens	Epithelial cell	sh-sy5y	Neuroblastoma	13	20111101_QE2_KBE_SA_E20a_NGF_TrkA_A0A120A120X_SCX_TiO2_S09_S10_S11_13	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=isotope labeling;AC=PRIDE:0000310	NT=Q Exactive;AC=MS:1001911	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	NT=Trypsin;AC=MS:1001251	not available	1	1	20111101_QE2_KBE_SA_E20a_NGF_TrkA_A0A120A120X_SCX_TiO2_S09_S10_S11_13.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/05/PXD001115/20111101_QE2_KBE_SA_E20a_NGF_TrkA_A0A120A120X_SCX_TiO2_S09_S10_S11_13.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Epithelial cell
20121016_QE6_LC4_KBE_SA_SY5Y_10S_NGF24_48_Exp2_F5_15	Homo sapiens	Epithelial cell	sh-sy5y	Neuroblastoma	15	20121016_QE6_LC4_KBE_SA_SY5Y_10S_NGF24_48_Exp2_F5_15	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=isotope labeling;AC=PRIDE:0000310	NT=Q Exactive;AC=MS:1001911	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	NT=Trypsin;AC=MS:1001251	not available	1	1	20121016_QE6_LC4_KBE_SA_SY5Y_10S_NGF24_48_Exp2_F5_15.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/05/PXD001115/20121016_QE6_LC4_KBE_SA_SY5Y_10S_NGF24_48_Exp2_F5_15.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Epithelial cell
20111109_QE2_KBE_SA_E20a_NGF_TrkA_B0B120B120X_SCX_TiO2_S03_S04_S05_S06_11	Homo sapiens	Epithelial cell	sh-sy5y	Neuroblastoma	11	20111109_QE2_KBE_SA_E20a_NGF_TrkA_B0B120B120X_SCX_TiO2_S03_S04_S05_S06_11	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=isotope labeling;AC=PRIDE:0000310	NT=Q Exactive;AC=MS:1001911	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	NT=Trypsin;AC=MS:1001251	not available	1	1	20111109_QE2_KBE_SA_E20a_NGF_TrkA_B0B120B120X_SCX_TiO2_S03_S04_S05_S06_11.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/05/PXD001115/20111109_QE2_KBE_SA_E20a_NGF_TrkA_B0B120B120X_SCX_TiO2_S03_S04_S05_S06_11.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Epithelial cell
20130626_QE5_UPLC9_DBJ_SA_TRKA_INTERACTOME_4A	Homo sapiens	Epithelial cell	sh-sy5y	Neuroblastoma	1	20130626_QE5_UPLC9_DBJ_SA_TRKA_INTERACTOME_4A	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=isotope labeling;AC=PRIDE:0000310	NT=Q Exactive;AC=MS:1001911	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	NT=Trypsin;AC=MS:1001251	not available	1	1	20130626_QE5_UPLC9_DBJ_SA_TRKA_INTERACTOME_4A.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/05/PXD001115/20130626_QE5_UPLC9_DBJ_SA_TRKA_INTERACTOME_4A.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Epithelial cell
20111109_QE2_KBE_SA_E20a_NGF_TrkA_B0B10B45_SCX_TiO2_S03_S04_S05_S06_04	Homo sapiens	Epithelial cell	sh-sy5y	Neuroblastoma	4	20111109_QE2_KBE_SA_E20a_NGF_TrkA_B0B10B45_SCX_TiO2_S03_S04_S05_S06_04	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=isotope labeling;AC=PRIDE:0000310	NT=Q Exactive;AC=MS:1001911	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	NT=Trypsin;AC=MS:1001251	not available	1	1	20111109_QE2_KBE_SA_E20a_NGF_TrkA_B0B10B45_SCX_TiO2_S03_S04_S05_S06_04.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/05/PXD001115/20111109_QE2_KBE_SA_E20a_NGF_TrkA_B0B10B45_SCX_TiO2_S03_S04_S05_S06_04.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Epithelial cell
20130626_QE5_UPLC9_DBJ_SA_TRKA_INTERACTOME_1A	Homo sapiens	Epithelial cell	sh-sy5y	Neuroblastoma	1	20130626_QE5_UPLC9_DBJ_SA_TRKA_INTERACTOME_1A	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=isotope labeling;AC=PRIDE:0000310	NT=Q Exactive;AC=MS:1001911	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	NT=Trypsin;AC=MS:1001251	not available	1	1	20130626_QE5_UPLC9_DBJ_SA_TRKA_INTERACTOME_1A.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/05/PXD001115/20130626_QE5_UPLC9_DBJ_SA_TRKA_INTERACTOME_1A.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Epithelial cell
20121016_QE6_LC4_KBE_SA_SY5Y_10S_NGF24_48_Exp2_F2_12	Homo sapiens	Epithelial cell	sh-sy5y	Neuroblastoma	12	20121016_QE6_LC4_KBE_SA_SY5Y_10S_NGF24_48_Exp2_F2_12	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=isotope labeling;AC=PRIDE:0000310	NT=Q Exactive;AC=MS:1001911	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	NT=Trypsin;AC=MS:1001251	not available	1	1	20121016_QE6_LC4_KBE_SA_SY5Y_10S_NGF24_48_Exp2_F2_12.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/05/PXD001115/20121016_QE6_LC4_KBE_SA_SY5Y_10S_NGF24_48_Exp2_F2_12.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Epithelial cell
20111109_QE2_KBE_SA_E20a_NGF_TrkA_B0B120B120X_SCX_TiO2_S02_S12_10	Homo sapiens	Epithelial cell	sh-sy5y	Neuroblastoma	10	20111109_QE2_KBE_SA_E20a_NGF_TrkA_B0B120B120X_SCX_TiO2_S02_S12_10	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=isotope labeling;AC=PRIDE:0000310	NT=Q Exactive;AC=MS:1001911	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	NT=Trypsin;AC=MS:1001251	not available	1	1	20111109_QE2_KBE_SA_E20a_NGF_TrkA_B0B120B120X_SCX_TiO2_S02_S12_10.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/05/PXD001115/20111109_QE2_KBE_SA_E20a_NGF_TrkA_B0B120B120X_SCX_TiO2_S02_S12_10.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Epithelial cell
20121016_QE6_LC4_KBE_SA_SY5Y_10S_NGF24_48_Exp2_F10_20	Homo sapiens	Epithelial cell	sh-sy5y	Neuroblastoma	20	20121016_QE6_LC4_KBE_SA_SY5Y_10S_NGF24_48_Exp2_F10_20	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=isotope labeling;AC=PRIDE:0000310	NT=Q Exactive;AC=MS:1001911	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	NT=Trypsin;AC=MS:1001251	not available	1	1	20121016_QE6_LC4_KBE_SA_SY5Y_10S_NGF24_48_Exp2_F10_20.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/05/PXD001115/20121016_QE6_LC4_KBE_SA_SY5Y_10S_NGF24_48_Exp2_F10_20.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Epithelial cell
20111109_QE2_KBE_SA_E20a_NGF_TrkA_B0B10B45_pY_01	Homo sapiens	Epithelial cell	sh-sy5y	Neuroblastoma	1	20111109_QE2_KBE_SA_E20a_NGF_TrkA_B0B10B45_pY_01	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=isotope labeling;AC=PRIDE:0000310	NT=Q Exactive;AC=MS:1001911	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	NT=Trypsin;AC=MS:1001251	not available	1	1	20111109_QE2_KBE_SA_E20a_NGF_TrkA_B0B10B45_pY_01.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/05/PXD001115/20111109_QE2_KBE_SA_E20a_NGF_TrkA_B0B10B45_pY_01.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Epithelial cell
20121016_QE6_LC4_KBE_SA_SY5Y_10S_NGF24_48_Exp1_F7_07	Homo sapiens	Epithelial cell	sh-sy5y	Neuroblastoma	7	20121016_QE6_LC4_KBE_SA_SY5Y_10S_NGF24_48_Exp1_F7_07	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=isotope labeling;AC=PRIDE:0000310	NT=Q Exactive;AC=MS:1001911	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	NT=Trypsin;AC=MS:1001251	not available	1	1	20121016_QE6_LC4_KBE_SA_SY5Y_10S_NGF24_48_Exp1_F7_07.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/05/PXD001115/20121016_QE6_LC4_KBE_SA_SY5Y_10S_NGF24_48_Exp1_F7_07.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Epithelial cell
20111109_QE2_KBE_SA_E20a_NGF_TrkA_B0B120B120X_SCX_TiO2_S09_S10_S11_13	Homo sapiens	Epithelial cell	sh-sy5y	Neuroblastoma	13	20111109_QE2_KBE_SA_E20a_NGF_TrkA_B0B120B120X_SCX_TiO2_S09_S10_S11_13	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=isotope labeling;AC=PRIDE:0000310	NT=Q Exactive;AC=MS:1001911	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	NT=Trypsin;AC=MS:1001251	not available	1	1	20111109_QE2_KBE_SA_E20a_NGF_TrkA_B0B120B120X_SCX_TiO2_S09_S10_S11_13.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/05/PXD001115/20111109_QE2_KBE_SA_E20a_NGF_TrkA_B0B120B120X_SCX_TiO2_S09_S10_S11_13.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Epithelial cell
