source name	characteristics[organism]	characteristics[organism part]	characteristics[disease]	characteristics[biological replicate]	characteristics[time point]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[technical replicate]	comment[fraction identifier]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[time point]
acetyl_post-training_A1	Homo sapiens	Skeletal muscle	not available	1	post-training	07022018_QE9_nLC14_ASD_SA_AcetylIP_A1B_FR3	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	3	07022018_QE9_nLC14_ASD_SA_AcetylIP_A1B_FR3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	post-training
acetyl_post-training_A1	Homo sapiens	Skeletal muscle	not available	1	post-training	07022018_QE9_nLC14_ASD_SA_AcetylIP_A1B_FR4	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	4	07022018_QE9_nLC14_ASD_SA_AcetylIP_A1B_FR4.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	post-training
acetyl_post-training_A1	Homo sapiens	Skeletal muscle	not available	1	post-training	07022018_QE9_nLC14_ASD_SA_AcetylIP_A1B_FR5	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	5	07022018_QE9_nLC14_ASD_SA_AcetylIP_A1B_FR5.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	post-training
acetyl_post-training_A1	Homo sapiens	Skeletal muscle	not available	1	post-training	07022018_QE9_nLC14_ASD_SA_AcetylIP_A1B_FR6	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	6	07022018_QE9_nLC14_ASD_SA_AcetylIP_A1B_FR6.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	post-training
acetyl_post-training_A1	Homo sapiens	Skeletal muscle	not available	1	post-training	07022018_QE9_nLC14_ASD_SA_AcetylIP_A1B_FR7	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	7	07022018_QE9_nLC14_ASD_SA_AcetylIP_A1B_FR7.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	post-training
acetyl_post-training_A1	Homo sapiens	Skeletal muscle	not available	1	post-training	07022018_QE9_nLC14_ASD_SA_AcetylIP_A1B_FR8	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	8	07022018_QE9_nLC14_ASD_SA_AcetylIP_A1B_FR8.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	post-training
post-training_A1	Homo sapiens	Skeletal muscle	not available	1	post-training	20180607_QE6_nLC4_ASD_SA_Training_humanmuscle_DIA_iRT_Post_A1	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	20180607_QE6_nLC4_ASD_SA_Training_humanmuscle_DIA_iRT_Post_A1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	post-training
post-training_A2	Homo sapiens	Skeletal muscle	not available	2	post-training	20180607_QE6_nLC4_ASD_SA_Training_humanmuscle_DIA_iRT_Post_A2	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	20180607_QE6_nLC4_ASD_SA_Training_humanmuscle_DIA_iRT_Post_A2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	post-training
post-training_A3	Homo sapiens	Skeletal muscle	not available	3	post-training	20180607_QE6_nLC4_ASD_SA_Training_humanmuscle_DIA_iRT_Post_A3	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	20180607_QE6_nLC4_ASD_SA_Training_humanmuscle_DIA_iRT_Post_A3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	post-training
post-training_A4	Homo sapiens	Skeletal muscle	not available	4	post-training	20180607_QE6_nLC4_ASD_SA_Training_humanmuscle_DIA_iRT_Post_A4	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	20180607_QE6_nLC4_ASD_SA_Training_humanmuscle_DIA_iRT_Post_A4.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	post-training
post-training_A5	Homo sapiens	Skeletal muscle	not available	5	post-training	20180607_QE6_nLC4_ASD_SA_Training_humanmuscle_DIA_iRT_Post_A5	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	20180607_QE6_nLC4_ASD_SA_Training_humanmuscle_DIA_iRT_Post_A5.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	post-training
post-training_A6	Homo sapiens	Skeletal muscle	not available	6	post-training	20180607_QE6_nLC4_ASD_SA_Training_humanmuscle_DIA_iRT_Post_A6	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	20180607_QE6_nLC4_ASD_SA_Training_humanmuscle_DIA_iRT_Post_A6.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	post-training
post-training_A7	Homo sapiens	Skeletal muscle	not available	7	post-training	20180607_QE6_nLC4_ASD_SA_Training_humanmuscle_DIA_iRT_Post_A7	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	20180607_QE6_nLC4_ASD_SA_Training_humanmuscle_DIA_iRT_Post_A7.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	post-training
post-training_A8	Homo sapiens	Skeletal muscle	not available	8	post-training	20180607_QE6_nLC4_ASD_SA_Training_humanmuscle_DIA_iRT_Post_A8	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	20180607_QE6_nLC4_ASD_SA_Training_humanmuscle_DIA_iRT_Post_A8.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	post-training
pre-training_B1	Homo sapiens	Skeletal muscle	not available	1	pre-training	20180607_QE6_nLC4_ASD_SA_Training_humanmuscle_DIA_iRT_Pre_B1	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	20180607_QE6_nLC4_ASD_SA_Training_humanmuscle_DIA_iRT_Pre_B1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	pre-training
pre-training_B2	Homo sapiens	Skeletal muscle	not available	2	pre-training	20180607_QE6_nLC4_ASD_SA_Training_humanmuscle_DIA_iRT_Pre_B2	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	20180607_QE6_nLC4_ASD_SA_Training_humanmuscle_DIA_iRT_Pre_B2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	pre-training
pre-training_B3	Homo sapiens	Skeletal muscle	not available	3	pre-training	20180607_QE6_nLC4_ASD_SA_Training_humanmuscle_DIA_iRT_Pre_B3	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	20180607_QE6_nLC4_ASD_SA_Training_humanmuscle_DIA_iRT_Pre_B3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	pre-training
pre-training_B4	Homo sapiens	Skeletal muscle	not available	4	pre-training	20180607_QE6_nLC4_ASD_SA_Training_humanmuscle_DIA_iRT_Pre_B4	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	20180607_QE6_nLC4_ASD_SA_Training_humanmuscle_DIA_iRT_Pre_B4.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	pre-training
pre-training_B5	Homo sapiens	Skeletal muscle	not available	5	pre-training	20180607_QE6_nLC4_ASD_SA_Training_humanmuscle_DIA_iRT_Pre_B5	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	20180607_QE6_nLC4_ASD_SA_Training_humanmuscle_DIA_iRT_Pre_B5.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	pre-training
pre-training_B6	Homo sapiens	Skeletal muscle	not available	6	pre-training	20180607_QE6_nLC4_ASD_SA_Training_humanmuscle_DIA_iRT_Pre_B6	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	20180607_QE6_nLC4_ASD_SA_Training_humanmuscle_DIA_iRT_Pre_B6.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	pre-training
pre-training_B7	Homo sapiens	Skeletal muscle	not available	7	pre-training	20180607_QE6_nLC4_ASD_SA_Training_humanmuscle_DIA_iRT_Pre_B7	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	20180607_QE6_nLC4_ASD_SA_Training_humanmuscle_DIA_iRT_Pre_B7.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	pre-training
pre-training_B8	Homo sapiens	Skeletal muscle	not available	8	pre-training	20180607_QE6_nLC4_ASD_SA_Training_humanmuscle_DIA_iRT_Pre_B8	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	20180607_QE6_nLC4_ASD_SA_Training_humanmuscle_DIA_iRT_Pre_B8.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	pre-training
acetyl_post-training_A3	Homo sapiens	Skeletal muscle	not available	3	post-training	20180718_QE10_nLC13_SA_ASD_acetylIP_post_A3_fr12	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	12	20180718_QE10_nLC13_SA_ASD_acetylIP_post_A3_fr12.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	post-training
acetyl_post-training_A3	Homo sapiens	Skeletal muscle	not available	3	post-training	20180718_QE10_nLC13_SA_ASD_acetylIP_post_A3_fr34	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	34	20180718_QE10_nLC13_SA_ASD_acetylIP_post_A3_fr34.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	post-training
acetyl_post-training_A3	Homo sapiens	Skeletal muscle	not available	3	post-training	20180718_QE10_nLC13_SA_ASD_acetylIP_post_A3_fr56	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	56	20180718_QE10_nLC13_SA_ASD_acetylIP_post_A3_fr56.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	post-training
acetyl_post-training_A3	Homo sapiens	Skeletal muscle	not available	3	post-training	20180718_QE10_nLC13_SA_ASD_acetylIP_post_A3_fr78	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	78	20180718_QE10_nLC13_SA_ASD_acetylIP_post_A3_fr78.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	post-training
acetyl_post-training_A4	Homo sapiens	Skeletal muscle	not available	4	post-training	20180718_QE10_nLC13_SA_ASD_acetylIP_post_A4_fr12	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	12	20180718_QE10_nLC13_SA_ASD_acetylIP_post_A4_fr12.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	post-training
acetyl_post-training_A4	Homo sapiens	Skeletal muscle	not available	4	post-training	20180718_QE10_nLC13_SA_ASD_acetylIP_post_A4_fr34	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	34	20180718_QE10_nLC13_SA_ASD_acetylIP_post_A4_fr34.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	post-training
acetyl_post-training_A4	Homo sapiens	Skeletal muscle	not available	4	post-training	20180718_QE10_nLC13_SA_ASD_acetylIP_post_A4_fr56	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	56	20180718_QE10_nLC13_SA_ASD_acetylIP_post_A4_fr56.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	post-training
acetyl_post-training_A4	Homo sapiens	Skeletal muscle	not available	4	post-training	20180718_QE10_nLC13_SA_ASD_acetylIP_post_A4_fr78	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	78	20180718_QE10_nLC13_SA_ASD_acetylIP_post_A4_fr78.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	post-training
acetyl_post-training_A5	Homo sapiens	Skeletal muscle	not available	5	post-training	20180718_QE10_nLC13_SA_ASD_acetylIP_post_A5_fr12	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	12	20180718_QE10_nLC13_SA_ASD_acetylIP_post_A5_fr12.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	post-training
acetyl_post-training_A5	Homo sapiens	Skeletal muscle	not available	5	post-training	20180718_QE10_nLC13_SA_ASD_acetylIP_post_A5_fr34	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	34	20180718_QE10_nLC13_SA_ASD_acetylIP_post_A5_fr34.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	post-training
acetyl_post-training_A5	Homo sapiens	Skeletal muscle	not available	5	post-training	20180718_QE10_nLC13_SA_ASD_acetylIP_post_A5_fr56	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	56	20180718_QE10_nLC13_SA_ASD_acetylIP_post_A5_fr56.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	post-training
acetyl_post-training_A5	Homo sapiens	Skeletal muscle	not available	5	post-training	20180718_QE10_nLC13_SA_ASD_acetylIP_post_A5_fr78	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	78	20180718_QE10_nLC13_SA_ASD_acetylIP_post_A5_fr78.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	post-training
acetyl_post-training_A6	Homo sapiens	Skeletal muscle	not available	6	post-training	20180718_QE10_nLC13_SA_ASD_acetylIP_post_A6_fr12	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	12	20180718_QE10_nLC13_SA_ASD_acetylIP_post_A6_fr12.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	post-training
acetyl_post-training_A6	Homo sapiens	Skeletal muscle	not available	6	post-training	20180718_QE10_nLC13_SA_ASD_acetylIP_post_A6_fr34	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	34	20180718_QE10_nLC13_SA_ASD_acetylIP_post_A6_fr34.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	post-training
acetyl_post-training_A6	Homo sapiens	Skeletal muscle	not available	6	post-training	20180718_QE10_nLC13_SA_ASD_acetylIP_post_A6_fr56	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	56	20180718_QE10_nLC13_SA_ASD_acetylIP_post_A6_fr56.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	post-training
