source name	characteristics[organism]	characteristics[organism part]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[technical replicate]	comment[fraction identifier]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[organism part]
a05061	Saccharomyces cerevisiae	Not available	1	a05061	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002739	NT=Trypsin;AC=MS:1001251	1	1	a05061.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Not available
a05194	Saccharomyces cerevisiae	Not available	1	a05194	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002739	NT=Trypsin;AC=MS:1001251	1	1	a05194.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Not available
a05067	Saccharomyces cerevisiae	Not available	1	a05067	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002739	NT=Trypsin;AC=MS:1001251	1	1	a05067.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Not available
a05201	Saccharomyces cerevisiae	Not available	1	a05201	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002739	NT=Trypsin;AC=MS:1001251	1	1	a05201.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Not available
a05199	Saccharomyces cerevisiae	Not available	1	a05199	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002739	NT=Trypsin;AC=MS:1001251	1	1	a05199.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Not available
a05063	Saccharomyces cerevisiae	Not available	1	a05063	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002739	NT=Trypsin;AC=MS:1001251	1	1	a05063.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Not available
a05195	Saccharomyces cerevisiae	Not available	1	a05195	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002739	NT=Trypsin;AC=MS:1001251	1	1	a05195.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Not available
a05200	Saccharomyces cerevisiae	Not available	1	a05200	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002739	NT=Trypsin;AC=MS:1001251	1	1	a05200.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Not available
a05065	Saccharomyces cerevisiae	Not available	1	a05065	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002739	NT=Trypsin;AC=MS:1001251	1	1	a05065.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Not available
a05197	Saccharomyces cerevisiae	Not available	1	a05197	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002739	NT=Trypsin;AC=MS:1001251	1	1	a05197.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Not available
