source name	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[disease]	characteristics[biological replicate]	characteristics[material type]	characteristics[sample type]	characteristics[enrichment process]	characteristics[crosslink distance]	characteristics[crosslinking reaction time]	characteristics[crosslinking temperature]	assay name	technology type	comment[data file]	comment[technical replicate]	comment[fraction identifier]	comment[label]	comment[instrument]	comment[proteomics data acquisition method]	comment[cleavage agent details]	comment[cleavage agent details]	comment[modification parameters]	comment[modification parameters]	comment[dissociation method]	comment[collision energy]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[fractionation method]	comment[chemical cross-linking coupled with ms]	comment[cross-linker]	comment[crosslink enrichment method]	comment[crosslinker concentration]	comment[quenching reagent]	comment[reduction reagent]	comment[alkylation reagent]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]
PXD021822-sample	deinococcus radiodurans r1	not applicable	not applicable	not applicable	1	synthetic	reference	not available	not available	not available	not available	180516-Shantani-720B-00.mzXML	proteomic profiling by mass spectrometry	180516-Shantani-720B-00.mzXML	1	1	AC=MS:1002038;NT=label free sample	NT=6540 Q-TOF LC/MS;AC=MS:1002789	NT=Data-dependent acquisition;AC=PRIDE:0000449	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=HCD;AC=PRIDE:0000590	not available	not available	not available	not available	cross-linking mass spectrometry	NT=DSP;AC=XLMOD:02005	not available	not available	by	not available	not available	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD021822-sample	deinococcus radiodurans r1	not applicable	not applicable	not applicable	1	synthetic	reference	not available	not available	not available	not available	180517-Shantani-720C-00.mzXML	proteomic profiling by mass spectrometry	180517-Shantani-720C-00.mzXML	1	2	AC=MS:1002038;NT=label free sample	NT=6540 Q-TOF LC/MS;AC=MS:1002789	NT=Data-dependent acquisition;AC=PRIDE:0000449	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=HCD;AC=PRIDE:0000590	not available	not available	not available	not available	cross-linking mass spectrometry	NT=DSP;AC=XLMOD:02005	not available	not available	by	not available	not available	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD021822-sample	deinococcus radiodurans r1	not applicable	not applicable	not applicable	1	synthetic	reference	not available	not available	not available	not available	180517-Shantani-721A-00.mzXML	proteomic profiling by mass spectrometry	180517-Shantani-721A-00.mzXML	1	3	AC=MS:1002038;NT=label free sample	NT=6540 Q-TOF LC/MS;AC=MS:1002789	NT=Data-dependent acquisition;AC=PRIDE:0000449	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=HCD;AC=PRIDE:0000590	not available	not available	not available	not available	cross-linking mass spectrometry	NT=DSP;AC=XLMOD:02005	not available	not available	by	not available	not available	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD021822-sample	deinococcus radiodurans r1	not applicable	not applicable	not applicable	1	synthetic	reference	not available	not available	not available	not available	180517-Shantani-721B-00.mzXML	proteomic profiling by mass spectrometry	180517-Shantani-721B-00.mzXML	1	4	AC=MS:1002038;NT=label free sample	NT=6540 Q-TOF LC/MS;AC=MS:1002789	NT=Data-dependent acquisition;AC=PRIDE:0000449	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=HCD;AC=PRIDE:0000590	not available	not available	not available	not available	cross-linking mass spectrometry	NT=DSP;AC=XLMOD:02005	not available	not available	by	not available	not available	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD021822-sample	deinococcus radiodurans r1	not applicable	not applicable	not applicable	1	synthetic	reference	not available	not available	not available	not available	180517-Shantani-721C-00.mzXML	proteomic profiling by mass spectrometry	180517-Shantani-721C-00.mzXML	1	5	AC=MS:1002038;NT=label free sample	NT=6540 Q-TOF LC/MS;AC=MS:1002789	NT=Data-dependent acquisition;AC=PRIDE:0000449	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=HCD;AC=PRIDE:0000590	not available	not available	not available	not available	cross-linking mass spectrometry	NT=DSP;AC=XLMOD:02005	not available	not available	by	not available	not available	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD021822-sample	deinococcus radiodurans r1	not applicable	not applicable	not applicable	1	synthetic	reference	not available	not available	not available	not available	180623-Shantani-731B-00.mzXML	proteomic profiling by mass spectrometry	180623-Shantani-731B-00.mzXML	1	6	AC=MS:1002038;NT=label free sample	NT=6540 Q-TOF LC/MS;AC=MS:1002789	NT=Data-dependent acquisition;AC=PRIDE:0000449	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=HCD;AC=PRIDE:0000590	not available	not available	not available	not available	cross-linking mass spectrometry	NT=DSP;AC=XLMOD:02005	not available	not available	by	not available	not available	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD021822-sample	deinococcus radiodurans r1	not applicable	not applicable	not applicable	1	synthetic	reference	not available	not available	not available	not available	180623-Shantani-731C-00.mzXML	proteomic profiling by mass spectrometry	180623-Shantani-731C-00.mzXML	1	7	AC=MS:1002038;NT=label free sample	NT=6540 Q-TOF LC/MS;AC=MS:1002789	NT=Data-dependent acquisition;AC=PRIDE:0000449	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=HCD;AC=PRIDE:0000590	not available	not available	not available	not available	cross-linking mass spectrometry	NT=DSP;AC=XLMOD:02005	not available	not available	by	not available	not available	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD021822-sample	deinococcus radiodurans r1	not applicable	not applicable	not applicable	1	synthetic	reference	not available	not available	not available	not available	180623-Shantani-732A-00.mzXML	proteomic profiling by mass spectrometry	180623-Shantani-732A-00.mzXML	1	8	AC=MS:1002038;NT=label free sample	NT=6540 Q-TOF LC/MS;AC=MS:1002789	NT=Data-dependent acquisition;AC=PRIDE:0000449	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=HCD;AC=PRIDE:0000590	not available	not available	not available	not available	cross-linking mass spectrometry	NT=DSP;AC=XLMOD:02005	not available	not available	by	not available	not available	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD021822-sample	deinococcus radiodurans r1	not applicable	not applicable	not applicable	1	synthetic	reference	not available	not available	not available	not available	180719-Shantani-736A-00.mzXML	proteomic profiling by mass spectrometry	180719-Shantani-736A-00.mzXML	1	9	AC=MS:1002038;NT=label free sample	NT=6540 Q-TOF LC/MS;AC=MS:1002789	NT=Data-dependent acquisition;AC=PRIDE:0000449	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=HCD;AC=PRIDE:0000590	not available	not available	not available	not available	cross-linking mass spectrometry	NT=DSP;AC=XLMOD:02005	not available	not available	by	not available	not available	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD021822-sample	deinococcus radiodurans r1	not applicable	not applicable	not applicable	1	synthetic	reference	not available	not available	not available	not available	180719-Shantani-736C-00.mzXML	proteomic profiling by mass spectrometry	180719-Shantani-736C-00.mzXML	1	10	AC=MS:1002038;NT=label free sample	NT=6540 Q-TOF LC/MS;AC=MS:1002789	NT=Data-dependent acquisition;AC=PRIDE:0000449	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=HCD;AC=PRIDE:0000590	not available	not available	not available	not available	cross-linking mass spectrometry	NT=DSP;AC=XLMOD:02005	not available	not available	by	not available	not available	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD021822-sample	deinococcus radiodurans r1	not applicable	not applicable	not applicable	1	synthetic	reference	not available	not available	not available	not available	180801-Shantani-741B-00.mzXML	proteomic profiling by mass spectrometry	180801-Shantani-741B-00.mzXML	1	11	AC=MS:1002038;NT=label free sample	NT=6540 Q-TOF LC/MS;AC=MS:1002789	NT=Data-dependent acquisition;AC=PRIDE:0000449	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=HCD;AC=PRIDE:0000590	not available	not available	not available	not available	cross-linking mass spectrometry	NT=DSP;AC=XLMOD:02005	not available	not available	by	not available	not available	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD021822-sample	deinococcus radiodurans r1	not applicable	not applicable	not applicable	1	synthetic	reference	not available	not available	not available	not available	181103-Shantani-786A-00.mzXML	proteomic profiling by mass spectrometry	181103-Shantani-786A-00.mzXML	1	12	AC=MS:1002038;NT=label free sample	NT=6540 Q-TOF LC/MS;AC=MS:1002789	NT=Data-dependent acquisition;AC=PRIDE:0000449	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=HCD;AC=PRIDE:0000590	not available	not available	not available	not available	cross-linking mass spectrometry	NT=DSP;AC=XLMOD:02005	not available	not available	by	not available	not available	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD021822-sample	deinococcus radiodurans r1	not applicable	not applicable	not applicable	1	synthetic	reference	not available	not available	not available	not available	181103-Shantani-786B-00.mzXML	proteomic profiling by mass spectrometry	181103-Shantani-786B-00.mzXML	1	13	AC=MS:1002038;NT=label free sample	NT=6540 Q-TOF LC/MS;AC=MS:1002789	NT=Data-dependent acquisition;AC=PRIDE:0000449	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=HCD;AC=PRIDE:0000590	not available	not available	not available	not available	cross-linking mass spectrometry	NT=DSP;AC=XLMOD:02005	not available	not available	by	not available	not available	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD021822-sample	deinococcus radiodurans r1	not applicable	not applicable	not applicable	1	synthetic	reference	not available	not available	not available	not available	181103-Shantani-786C-00.mzXML	proteomic profiling by mass spectrometry	181103-Shantani-786C-00.mzXML	1	14	AC=MS:1002038;NT=label free sample	NT=6540 Q-TOF LC/MS;AC=MS:1002789	NT=Data-dependent acquisition;AC=PRIDE:0000449	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=HCD;AC=PRIDE:0000590	not available	not available	not available	not available	cross-linking mass spectrometry	NT=DSP;AC=XLMOD:02005	not available	not available	by	not available	not available	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD021822-sample	deinococcus radiodurans r1	not applicable	not applicable	not applicable	1	synthetic	reference	not available	not available	not available	not available	DdrA1.mzML	proteomic profiling by mass spectrometry	DdrA1.mzML	1	15	AC=MS:1002038;NT=label free sample	NT=6540 Q-TOF LC/MS;AC=MS:1002789	NT=Data-dependent acquisition;AC=PRIDE:0000449	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=HCD;AC=PRIDE:0000590	not available	not available	not available	not available	cross-linking mass spectrometry	NT=DSP;AC=XLMOD:02005	not available	not available	by	not available	not available	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD021822-sample	deinococcus radiodurans r1	not applicable	not applicable	not applicable	1	synthetic	reference	not available	not available	not available	not available	DdrA1.mzid.gz	proteomic profiling by mass spectrometry	DdrA1.mzid.gz	1	16	AC=MS:1002038;NT=label free sample	NT=6540 Q-TOF LC/MS;AC=MS:1002789	NT=Data-dependent acquisition;AC=PRIDE:0000449	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=HCD;AC=PRIDE:0000590	not available	not available	not available	not available	cross-linking mass spectrometry	NT=DSP;AC=XLMOD:02005	not available	not available	by	not available	not available	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD021822-sample	deinococcus radiodurans r1	not applicable	not applicable	not applicable	1	synthetic	reference	not available	not available	not available	not available	DdrA2.mzML	proteomic profiling by mass spectrometry	DdrA2.mzML	1	17	AC=MS:1002038;NT=label free sample	NT=6540 Q-TOF LC/MS;AC=MS:1002789	NT=Data-dependent acquisition;AC=PRIDE:0000449	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=HCD;AC=PRIDE:0000590	not available	not available	not available	not available	cross-linking mass spectrometry	NT=DSP;AC=XLMOD:02005	not available	not available	by	not available	not available	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD021822-sample	deinococcus radiodurans r1	not applicable	not applicable	not applicable	1	synthetic	reference	not available	not available	not available	not available	DdrA2.mzid.gz	proteomic profiling by mass spectrometry	DdrA2.mzid.gz	1	18	AC=MS:1002038;NT=label free sample	NT=6540 Q-TOF LC/MS;AC=MS:1002789	NT=Data-dependent acquisition;AC=PRIDE:0000449	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=HCD;AC=PRIDE:0000590	not available	not available	not available	not available	cross-linking mass spectrometry	NT=DSP;AC=XLMOD:02005	not available	not available	by	not available	not available	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
