source name	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[biological replicate]	characteristics[disease]	assay name	technology type	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[proteomics data acquisition method]	comment[instrument]	comment[cleavage agent details]	comment[label]	comment[fraction identifier]	comment[dissociation method]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[modification parameters]
BothnerB_020724_Lysate_16	Escherichia coli	cell	not available	1	not available	BothnerB_020724_Lysate_16	proteomic profiling by mass spectrometry	1	BothnerB_020724_Lysate_16.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=orbitrap eclipse;AC=MS:1003029	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=HCD	3 ppm	0.5 Da	not available
BothnerB_020724_Lysate_11	Escherichia coli	cell	not available	2	not available	BothnerB_020724_Lysate_11	proteomic profiling by mass spectrometry	1	BothnerB_020724_Lysate_11.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=orbitrap eclipse;AC=MS:1003029	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=HCD	3 ppm	0.5 Da	not available
BothnerB_020724_Lysate_21	Escherichia coli	cell	not available	3	not available	BothnerB_020724_Lysate_21	proteomic profiling by mass spectrometry	1	BothnerB_020724_Lysate_21.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=orbitrap eclipse;AC=MS:1003029	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=HCD	3 ppm	0.5 Da	not available
BothnerB_020724_Lysate_01	Escherichia coli	cell	not available	1	not available	BothnerB_020724_Lysate_01	proteomic profiling by mass spectrometry	2	BothnerB_020724_Lysate_01.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=orbitrap eclipse;AC=MS:1003029	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	2	NT=HCD	3 ppm	0.5 Da	not available
BothnerB_020724_Lysate_04	Escherichia coli	cell	not available	2	not available	BothnerB_020724_Lysate_04	proteomic profiling by mass spectrometry	2	BothnerB_020724_Lysate_04.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=orbitrap eclipse;AC=MS:1003029	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	2	NT=HCD	3 ppm	0.5 Da	not available
BothnerB_020724_Lysate_20	Escherichia coli	cell	not available	3	not available	BothnerB_020724_Lysate_20	proteomic profiling by mass spectrometry	2	BothnerB_020724_Lysate_20.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=orbitrap eclipse;AC=MS:1003029	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	2	NT=HCD	3 ppm	0.5 Da	not available
BothnerB_020724_Lysate_07	Escherichia coli	cell	not available	1	not available	BothnerB_020724_Lysate_07	proteomic profiling by mass spectrometry	3	BothnerB_020724_Lysate_07.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=orbitrap eclipse;AC=MS:1003029	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	3	NT=HCD	3 ppm	0.5 Da	not available
BothnerB_020724_Lysate_06	Escherichia coli	cell	not available	2	not available	BothnerB_020724_Lysate_06	proteomic profiling by mass spectrometry	3	BothnerB_020724_Lysate_06.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=orbitrap eclipse;AC=MS:1003029	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	3	NT=HCD	3 ppm	0.5 Da	not available
BothnerB_020724_Lysate_10	Escherichia coli	cell	not available	3	not available	BothnerB_020724_Lysate_10	proteomic profiling by mass spectrometry	3	BothnerB_020724_Lysate_10.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=orbitrap eclipse;AC=MS:1003029	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	3	NT=HCD	3 ppm	0.5 Da	not available
BothnerB_020724_Lysate_12	Escherichia coli	cell	not available	1	not available	BothnerB_020724_Lysate_12	proteomic profiling by mass spectrometry	4	BothnerB_020724_Lysate_12.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=orbitrap eclipse;AC=MS:1003029	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	4	NT=HCD	3 ppm	0.5 Da	not available
BothnerB_020724_Lysate_19	Escherichia coli	cell	not available	2	not available	BothnerB_020724_Lysate_19	proteomic profiling by mass spectrometry	4	BothnerB_020724_Lysate_19.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=orbitrap eclipse;AC=MS:1003029	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	4	NT=HCD	3 ppm	0.5 Da	not available
