source name	characteristics[sample name]	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[disease]	characteristics[project name]	characteristics[environmental sample type]	characteristics[environmental medium]	characteristics[geographic location]	characteristics[collection date]	characteristics[sample collection method]	characteristics[sample storage]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[dissociation method]	comment[fraction identifier]	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]
F142691-Joshua-15-6-18-CLAC-2B-2h-1ul.dat	F142691-Joshua-15-6-18-CLAC-2B-2h-1ul.dat	metagenome	not available	not applicable	not available	Cultivation_of_an_Antarctic_Nanohaloarchaea	not available	not available	not available	not available	not available	not available	1	F142691-Joshua-15-6-18-CLAC-2B-2h-1ul.dat	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	not applicable	not available	1	1	F142691-Joshua-15-6-18-CLAC-2B-2h-1ul.dat	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
F142822-JH-21-6-18-TA-2-over315-band-2ul.dat	F142822-JH-21-6-18-TA-2-over315-band-2ul.dat	metagenome	not available	not applicable	not available	Cultivation_of_an_Antarctic_Nanohaloarchaea	not available	not available	not available	not available	not available	not available	1	F142822-JH-21-6-18-TA-2-over315-band-2ul.dat	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	not applicable	not available	1	1	F142822-JH-21-6-18-TA-2-over315-band-2ul.dat	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
F142823-JH-21-6-18-TA-3-175to315-1ul.dat	F142823-JH-21-6-18-TA-3-175to315-1ul.dat	metagenome	not available	not applicable	not available	Cultivation_of_an_Antarctic_Nanohaloarchaea	not available	not available	not available	not available	not available	not available	1	F142823-JH-21-6-18-TA-3-175to315-1ul.dat	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	not applicable	not available	1	1	F142823-JH-21-6-18-TA-3-175to315-1ul.dat	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
F142824-JH-21-6-18-TA-1-over315-2ul.dat	F142824-JH-21-6-18-TA-1-over315-2ul.dat	metagenome	not available	not applicable	not available	Cultivation_of_an_Antarctic_Nanohaloarchaea	not available	not available	not available	not available	not available	not available	1	F142824-JH-21-6-18-TA-1-over315-2ul.dat	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	not applicable	not available	1	1	F142824-JH-21-6-18-TA-1-over315-2ul.dat	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
F142828-JH-21-6-18-TA-4-95to175-1in5-2ul.dat	F142828-JH-21-6-18-TA-4-95to175-1in5-2ul.dat	metagenome	not available	not applicable	not available	Cultivation_of_an_Antarctic_Nanohaloarchaea	not available	not available	not available	not available	not available	not available	1	F142828-JH-21-6-18-TA-4-95to175-1in5-2ul.dat	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	not applicable	not available	1	1	F142828-JH-21-6-18-TA-4-95to175-1in5-2ul.dat	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
F142829-JH-21-6-18-TA-5-52to95-1in5-2ul.dat	F142829-JH-21-6-18-TA-5-52to95-1in5-2ul.dat	metagenome	not available	not applicable	not available	Cultivation_of_an_Antarctic_Nanohaloarchaea	not available	not available	not available	not available	not available	not available	1	F142829-JH-21-6-18-TA-5-52to95-1in5-2ul.dat	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	not applicable	not available	1	1	F142829-JH-21-6-18-TA-5-52to95-1in5-2ul.dat	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
F142835-JH-21-6-18-TA-6-less52-1in5-2ul.dat	F142835-JH-21-6-18-TA-6-less52-1in5-2ul.dat	metagenome	not available	not applicable	not available	Cultivation_of_an_Antarctic_Nanohaloarchaea	not available	not available	not available	not available	not available	not available	1	F142835-JH-21-6-18-TA-6-less52-1in5-2ul.dat	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	not applicable	not available	1	1	F142835-JH-21-6-18-TA-6-less52-1in5-2ul.dat	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
JH-21-6-18-TA-1-over315-2ul	JH-21-6-18-TA-1-over315-2ul	metagenome	not available	not applicable	not available	Cultivation_of_an_Antarctic_Nanohaloarchaea	not available	not available	not available	not available	not available	not available	1	JH-21-6-18-TA-1-over315-2ul	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	not applicable	not available	1	1	JH-21-6-18-TA-1-over315-2ul.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
JH-21-6-18-TA-2-over315-band-2ul	JH-21-6-18-TA-2-over315-band-2ul	metagenome	not available	not applicable	not available	Cultivation_of_an_Antarctic_Nanohaloarchaea	not available	not available	not available	not available	not available	not available	1	JH-21-6-18-TA-2-over315-band-2ul	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	not applicable	not available	1	1	JH-21-6-18-TA-2-over315-band-2ul.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
JH-21-6-18-TA-3-175to315-1ul	JH-21-6-18-TA-3-175to315-1ul	metagenome	not available	not applicable	not available	Cultivation_of_an_Antarctic_Nanohaloarchaea	not available	not available	not available	not available	not available	not available	1	JH-21-6-18-TA-3-175to315-1ul	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	not applicable	not available	1	1	JH-21-6-18-TA-3-175to315-1ul.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
