source name	characteristics[organism]	characteristics[organism part]	characteristics[disease]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[modification parameters]	comment[technical replicate]	comment[fraction identifier]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[organism part]
20230519_E4_NEO1_Deneke_Pauli_IMP_ID1150_onbead_try_dig_40per_control_WT_1	Danio rerio	spermatozoon	not available	1	20230519_E4_NEO1_Deneke_Pauli_IMP_ID1150_onbead_try_dig_40per_control_WT_1	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	20230519_E4_NEO1_Deneke_Pauli_IMP_ID1150_onbead_try_dig_40per_control_WT_1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	spermatozoon
20230519_E4_NEO1_Deneke_Pauli_IMP_ID1150_onbead_try_dig_40per_sample_Tmem81_3xFLAG_1	Danio rerio	spermatozoon	not available	1	20230519_E4_NEO1_Deneke_Pauli_IMP_ID1150_onbead_try_dig_40per_sample_Tmem81_3xFLAG_1	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	20230519_E4_NEO1_Deneke_Pauli_IMP_ID1150_onbead_try_dig_40per_sample_Tmem81_3xFLAG_1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	spermatozoon
20230519_E4_NEO1_Deneke_Pauli_IMP_ID1182_onbead_try_dig_40per_control_WT_2	Danio rerio	spermatozoon	not available	1	20230519_E4_NEO1_Deneke_Pauli_IMP_ID1182_onbead_try_dig_40per_control_WT_2	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	20230519_E4_NEO1_Deneke_Pauli_IMP_ID1182_onbead_try_dig_40per_control_WT_2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	spermatozoon
20230519_E4_NEO1_Deneke_Pauli_IMP_ID1182_onbead_try_dig_40per_control_WT_3	Danio rerio	spermatozoon	not available	1	20230519_E4_NEO1_Deneke_Pauli_IMP_ID1182_onbead_try_dig_40per_control_WT_3	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	20230519_E4_NEO1_Deneke_Pauli_IMP_ID1182_onbead_try_dig_40per_control_WT_3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	spermatozoon
20230519_E4_NEO1_Deneke_Pauli_IMP_ID1182_onbead_try_dig_40per_sample_Tmem81_3xFLAGWT_3	Danio rerio	spermatozoon	not available	1	20230519_E4_NEO1_Deneke_Pauli_IMP_ID1182_onbead_try_dig_40per_sample_Tmem81_3xFLAGWT_3	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	20230519_E4_NEO1_Deneke_Pauli_IMP_ID1182_onbead_try_dig_40per_sample_Tmem81_3xFLAGWT_3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	spermatozoon
20230519_E4_NEO1_Deneke_Pauli_IMP_ID1182_onbead_try_dig_40per_sample_Tmem81_3xFLAG_2	Danio rerio	spermatozoon	not available	1	20230519_E4_NEO1_Deneke_Pauli_IMP_ID1182_onbead_try_dig_40per_sample_Tmem81_3xFLAG_2	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	20230519_E4_NEO1_Deneke_Pauli_IMP_ID1182_onbead_try_dig_40per_sample_Tmem81_3xFLAG_2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	spermatozoon
20230602_E4_NEO1_Deneke_Pauli_IMP_ID1201_onbead_try_dig_40per_sample_Izumo_3xFLAG_1	Danio rerio	spermatozoon	not available	1	20230602_E4_NEO1_Deneke_Pauli_IMP_ID1201_onbead_try_dig_40per_sample_Izumo_3xFLAG_1	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	20230602_E4_NEO1_Deneke_Pauli_IMP_ID1201_onbead_try_dig_40per_sample_Izumo_3xFLAG_1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	spermatozoon
20230602_E4_NEO1_Deneke_Pauli_IMP_ID1201_onbead_try_dig_40per_sample_Izumo_3xFLAG_2	Danio rerio	spermatozoon	not available	1	20230602_E4_NEO1_Deneke_Pauli_IMP_ID1201_onbead_try_dig_40per_sample_Izumo_3xFLAG_2	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	20230602_E4_NEO1_Deneke_Pauli_IMP_ID1201_onbead_try_dig_40per_sample_Izumo_3xFLAG_2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	spermatozoon
20230602_E4_NEO1_Deneke_Pauli_IMP_ID1201_onbead_try_dig_40per_sample_Izumo_3xFLAG_3	Danio rerio	spermatozoon	not available	1	20230602_E4_NEO1_Deneke_Pauli_IMP_ID1201_onbead_try_dig_40per_sample_Izumo_3xFLAG_3	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	20230602_E4_NEO1_Deneke_Pauli_IMP_ID1201_onbead_try_dig_40per_sample_Izumo_3xFLAG_3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	spermatozoon
20230630_E1_NEO3_Deneke_Pauli_IMP_ID1224_onbead_try_dig_40per_control_TM_repl_1	Danio rerio	spermatozoon	not available	1	20230630_E1_NEO3_Deneke_Pauli_IMP_ID1224_onbead_try_dig_40per_control_TM_repl_1	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	20230630_E1_NEO3_Deneke_Pauli_IMP_ID1224_onbead_try_dig_40per_control_TM_repl_1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	spermatozoon
20230630_E1_NEO3_Deneke_Pauli_IMP_ID1224_onbead_try_dig_40per_control_TM_repl_2	Danio rerio	spermatozoon	not available	1	20230630_E1_NEO3_Deneke_Pauli_IMP_ID1224_onbead_try_dig_40per_control_TM_repl_2	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	20230630_E1_NEO3_Deneke_Pauli_IMP_ID1224_onbead_try_dig_40per_control_TM_repl_2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	spermatozoon
20230630_E1_NEO3_Deneke_Pauli_IMP_ID1224_onbead_try_dig_40per_control_TM_repl_3	Danio rerio	spermatozoon	not available	1	20230630_E1_NEO3_Deneke_Pauli_IMP_ID1224_onbead_try_dig_40per_control_TM_repl_3	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	20230630_E1_NEO3_Deneke_Pauli_IMP_ID1224_onbead_try_dig_40per_control_TM_repl_3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	spermatozoon
20230630_E1_NEO3_Deneke_Pauli_IMP_ID1229_onbead_try_dig_40per_sample_Izumo1-3xFLAG_repl_1	Danio rerio	spermatozoon	not available	1	20230630_E1_NEO3_Deneke_Pauli_IMP_ID1229_onbead_try_dig_40per_sample_Izumo1-3xFLAG_repl_1	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	20230630_E1_NEO3_Deneke_Pauli_IMP_ID1229_onbead_try_dig_40per_sample_Izumo1-3xFLAG_repl_1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	spermatozoon
20230630_E1_NEO3_Deneke_Pauli_IMP_ID1229_onbead_try_dig_40per_sample_Izumo1-3xFLAG_repl_2	Danio rerio	spermatozoon	not available	1	20230630_E1_NEO3_Deneke_Pauli_IMP_ID1229_onbead_try_dig_40per_sample_Izumo1-3xFLAG_repl_2	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	20230630_E1_NEO3_Deneke_Pauli_IMP_ID1229_onbead_try_dig_40per_sample_Izumo1-3xFLAG_repl_2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	spermatozoon
20230630_E1_NEO3_Deneke_Pauli_IMP_ID1229_onbead_try_dig_40per_sample_Izumo1-3xFLAG_repl_3	Danio rerio	spermatozoon	not available	1	20230630_E1_NEO3_Deneke_Pauli_IMP_ID1229_onbead_try_dig_40per_sample_Izumo1-3xFLAG_repl_3	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	20230630_E1_NEO3_Deneke_Pauli_IMP_ID1229_onbead_try_dig_40per_sample_Izumo1-3xFLAG_repl_3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	spermatozoon
