source name	characteristics[sample name]	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[disease]	characteristics[project name]	characteristics[environmental sample type]	characteristics[environmental medium]	characteristics[geographic location]	characteristics[collection date]	characteristics[sample collection method]	characteristics[sample storage]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[dissociation method]	comment[fraction identifier]	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]
Rizlan_mice_1630_cec_9ug_0130201901_QE1_01	Rizlan_mice_1630_cec_9ug_0130201901_QE1_01	Homo sapiens	not available	not applicable	not available	Mapping_microbial_bile_acid_transformations_along_the_murine_gut	not available	not available	not available	not available	not available	not available	1	Rizlan_mice_1630_cec_9ug_0130201901_QE1_01	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	not applicable	not available	1	1	Rizlan_mice_1630_cec_9ug_0130201901_QE1_01.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
Rizlan_mice_1630_cec_9ug_0130201901_QE1_02	Rizlan_mice_1630_cec_9ug_0130201901_QE1_02	Homo sapiens	not available	not applicable	not available	Mapping_microbial_bile_acid_transformations_along_the_murine_gut	not available	not available	not available	not available	not available	not available	1	Rizlan_mice_1630_cec_9ug_0130201901_QE1_02	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	not applicable	not available	1	1	Rizlan_mice_1630_cec_9ug_0130201901_QE1_02.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
Rizlan_mice_1630_cec_9ug_0130201901_QE1_03	Rizlan_mice_1630_cec_9ug_0130201901_QE1_03	Homo sapiens	not available	not applicable	not available	Mapping_microbial_bile_acid_transformations_along_the_murine_gut	not available	not available	not available	not available	not available	not available	1	Rizlan_mice_1630_cec_9ug_0130201901_QE1_03	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	not applicable	not available	1	1	Rizlan_mice_1630_cec_9ug_0130201901_QE1_03.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
Rizlan_mice_1630_cec_9ug_0130201901_QE1_04	Rizlan_mice_1630_cec_9ug_0130201901_QE1_04	Homo sapiens	not available	not applicable	not available	Mapping_microbial_bile_acid_transformations_along_the_murine_gut	not available	not available	not available	not available	not available	not available	1	Rizlan_mice_1630_cec_9ug_0130201901_QE1_04	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	not applicable	not available	1	1	Rizlan_mice_1630_cec_9ug_0130201901_QE1_04.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
Rizlan_mice_1630_col_9ug_0130201901_QE1_01	Rizlan_mice_1630_col_9ug_0130201901_QE1_01	Homo sapiens	not available	not applicable	not available	Mapping_microbial_bile_acid_transformations_along_the_murine_gut	not available	not available	not available	not available	not available	not available	1	Rizlan_mice_1630_col_9ug_0130201901_QE1_01	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	not applicable	not available	1	1	Rizlan_mice_1630_col_9ug_0130201901_QE1_01.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
Rizlan_mice_1630_col_9ug_0130201901_QE1_02	Rizlan_mice_1630_col_9ug_0130201901_QE1_02	Homo sapiens	not available	not applicable	not available	Mapping_microbial_bile_acid_transformations_along_the_murine_gut	not available	not available	not available	not available	not available	not available	1	Rizlan_mice_1630_col_9ug_0130201901_QE1_02	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	not applicable	not available	1	1	Rizlan_mice_1630_col_9ug_0130201901_QE1_02.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
Rizlan_mice_1630_col_9ug_0130201901_QE1_03	Rizlan_mice_1630_col_9ug_0130201901_QE1_03	Homo sapiens	not available	not applicable	not available	Mapping_microbial_bile_acid_transformations_along_the_murine_gut	not available	not available	not available	not available	not available	not available	1	Rizlan_mice_1630_col_9ug_0130201901_QE1_03	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	not applicable	not available	1	1	Rizlan_mice_1630_col_9ug_0130201901_QE1_03.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
Rizlan_mice_1630_col_9ug_0130201901_QE1_04	Rizlan_mice_1630_col_9ug_0130201901_QE1_04	Homo sapiens	not available	not applicable	not available	Mapping_microbial_bile_acid_transformations_along_the_murine_gut	not available	not available	not available	not available	not available	not available	1	Rizlan_mice_1630_col_9ug_0130201901_QE1_04	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	not applicable	not available	1	1	Rizlan_mice_1630_col_9ug_0130201901_QE1_04.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
Rizlan_mice_1630_si_9ug_0130201901_QE1_01	Rizlan_mice_1630_si_9ug_0130201901_QE1_01	Homo sapiens	not available	not applicable	not available	Mapping_microbial_bile_acid_transformations_along_the_murine_gut	not available	not available	not available	not available	not available	not available	1	Rizlan_mice_1630_si_9ug_0130201901_QE1_01	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	not applicable	not available	1	1	Rizlan_mice_1630_si_9ug_0130201901_QE1_01.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
Rizlan_mice_1630_si_9ug_0130201901_QE1_02	Rizlan_mice_1630_si_9ug_0130201901_QE1_02	Homo sapiens	not available	not applicable	not available	Mapping_microbial_bile_acid_transformations_along_the_murine_gut	not available	not available	not available	not available	not available	not available	1	Rizlan_mice_1630_si_9ug_0130201901_QE1_02	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	not applicable	not available	1	1	Rizlan_mice_1630_si_9ug_0130201901_QE1_02.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
Rizlan_mice_1630_si_9ug_0130201901_QE1_03	Rizlan_mice_1630_si_9ug_0130201901_QE1_03	Homo sapiens	not available	not applicable	not available	Mapping_microbial_bile_acid_transformations_along_the_murine_gut	not available	not available	not available	not available	not available	not available	1	Rizlan_mice_1630_si_9ug_0130201901_QE1_03	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	not applicable	not available	1	1	Rizlan_mice_1630_si_9ug_0130201901_QE1_03.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
Rizlan_mice_1630_si_9ug_0130201901_QE1_04	Rizlan_mice_1630_si_9ug_0130201901_QE1_04	Homo sapiens	not available	not applicable	not available	Mapping_microbial_bile_acid_transformations_along_the_murine_gut	not available	not available	not available	not available	not available	not available	1	Rizlan_mice_1630_si_9ug_0130201901_QE1_04	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	not applicable	not available	1	1	Rizlan_mice_1630_si_9ug_0130201901_QE1_04.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
Rizlan_mice_1631_cec_9ug_0130201901_QE1_01	Rizlan_mice_1631_cec_9ug_0130201901_QE1_01	Homo sapiens	not available	not applicable	not available	Mapping_microbial_bile_acid_transformations_along_the_murine_gut	not available	not available	not available	not available	not available	not available	1	Rizlan_mice_1631_cec_9ug_0130201901_QE1_01	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	not applicable	not available	1	1	Rizlan_mice_1631_cec_9ug_0130201901_QE1_01.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
Rizlan_mice_1631_cec_9ug_0130201901_QE1_02	Rizlan_mice_1631_cec_9ug_0130201901_QE1_02	Homo sapiens	not available	not applicable	not available	Mapping_microbial_bile_acid_transformations_along_the_murine_gut	not available	not available	not available	not available	not available	not available	1	Rizlan_mice_1631_cec_9ug_0130201901_QE1_02	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	not applicable	not available	1	1	Rizlan_mice_1631_cec_9ug_0130201901_QE1_02.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
Rizlan_mice_1631_cec_9ug_0130201901_QE1_03	Rizlan_mice_1631_cec_9ug_0130201901_QE1_03	Homo sapiens	not available	not applicable	not available	Mapping_microbial_bile_acid_transformations_along_the_murine_gut	not available	not available	not available	not available	not available	not available	1	Rizlan_mice_1631_cec_9ug_0130201901_QE1_03	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	not applicable	not available	1	1	Rizlan_mice_1631_cec_9ug_0130201901_QE1_03.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
Rizlan_mice_1631_cec_9ug_0130201901_QE1_04	Rizlan_mice_1631_cec_9ug_0130201901_QE1_04	Homo sapiens	not available	not applicable	not available	Mapping_microbial_bile_acid_transformations_along_the_murine_gut	not available	not available	not available	not available	not available	not available	1	Rizlan_mice_1631_cec_9ug_0130201901_QE1_04	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	not applicable	not available	1	1	Rizlan_mice_1631_cec_9ug_0130201901_QE1_04.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
