source name	characteristics[organism]	characteristics[organism part]	characteristics[disease]	characteristics[age]	characteristics[sex]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[technical replicate]	comment[fraction identifier]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[organism part]
20191129_MADforAlberta_FASP_final-set_sampleID-AN2-03	Homo sapiens	Permanent cell line cell	not available	not available	not available	1	20191129_MADforAlberta_FASP_final-set_sampleID-AN2-03	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive Plus;AC=MS:1002634	NT=Trypsin;AC=MS:1001251	1	1	20191129_MADforAlberta_FASP_final-set_sampleID-AN2-03.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation	Permanent cell line cell
20191129_MADforAlberta_FASP_final-set_sampleID-AN2-29	Homo sapiens	Permanent cell line cell	not available	not available	not available	1	20191129_MADforAlberta_FASP_final-set_sampleID-AN2-29	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive Plus;AC=MS:1002634	NT=Trypsin;AC=MS:1001251	1	1	20191129_MADforAlberta_FASP_final-set_sampleID-AN2-29.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation	Permanent cell line cell
20191129_MADforAlberta_FASP_final-set_sampleID-AN2-30	Homo sapiens	Permanent cell line cell	not available	not available	not available	1	20191129_MADforAlberta_FASP_final-set_sampleID-AN2-30	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive Plus;AC=MS:1002634	NT=Trypsin;AC=MS:1001251	1	1	20191129_MADforAlberta_FASP_final-set_sampleID-AN2-30.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation	Permanent cell line cell
20191129_MADforAlberta_FASP_final-set_sampleID-AN2-24	Homo sapiens	Permanent cell line cell	not available	not available	not available	1	20191129_MADforAlberta_FASP_final-set_sampleID-AN2-24	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive Plus;AC=MS:1002634	NT=Trypsin;AC=MS:1001251	1	1	20191129_MADforAlberta_FASP_final-set_sampleID-AN2-24.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation	Permanent cell line cell
20191129_MADforAlberta_FASP_final-set_sampleID-AN2-22	Homo sapiens	Permanent cell line cell	not available	not available	not available	1	20191129_MADforAlberta_FASP_final-set_sampleID-AN2-22	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive Plus;AC=MS:1002634	NT=Trypsin;AC=MS:1001251	1	1	20191129_MADforAlberta_FASP_final-set_sampleID-AN2-22.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation	Permanent cell line cell
20191129_MADforAlberta_FASP_final-set_sampleID-AN2-28	Homo sapiens	Permanent cell line cell	not available	not available	not available	1	20191129_MADforAlberta_FASP_final-set_sampleID-AN2-28	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive Plus;AC=MS:1002634	NT=Trypsin;AC=MS:1001251	1	1	20191129_MADforAlberta_FASP_final-set_sampleID-AN2-28.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation	Permanent cell line cell
20191129_MADforAlberta_FASP_final-set_sampleID-AN2-02	Homo sapiens	Permanent cell line cell	not available	not available	not available	1	20191129_MADforAlberta_FASP_final-set_sampleID-AN2-02	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive Plus;AC=MS:1002634	NT=Trypsin;AC=MS:1001251	1	1	20191129_MADforAlberta_FASP_final-set_sampleID-AN2-02.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation	Permanent cell line cell
20191129_MADforAlberta_FASP_final-set_sampleID-AN2-04	Homo sapiens	Permanent cell line cell	not available	not available	not available	1	20191129_MADforAlberta_FASP_final-set_sampleID-AN2-04	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive Plus;AC=MS:1002634	NT=Trypsin;AC=MS:1001251	1	1	20191129_MADforAlberta_FASP_final-set_sampleID-AN2-04.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation	Permanent cell line cell
20191129_MADforAlberta_FASP_final-set_sampleID-AN2-01	Homo sapiens	Permanent cell line cell	not available	not available	not available	1	20191129_MADforAlberta_FASP_final-set_sampleID-AN2-01	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive Plus;AC=MS:1002634	NT=Trypsin;AC=MS:1001251	1	1	20191129_MADforAlberta_FASP_final-set_sampleID-AN2-01.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation	Permanent cell line cell
20191129_MADforAlberta_FASP_final-set_sampleID-AN2-23	Homo sapiens	Permanent cell line cell	not available	not available	not available	1	20191129_MADforAlberta_FASP_final-set_sampleID-AN2-23	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive Plus;AC=MS:1002634	NT=Trypsin;AC=MS:1001251	1	1	20191129_MADforAlberta_FASP_final-set_sampleID-AN2-23.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation	Permanent cell line cell
