source name	characteristics[sample name]	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[disease]	characteristics[project name]	characteristics[environmental sample type]	characteristics[environmental medium]	characteristics[geographic location]	characteristics[collection date]	characteristics[sample collection method]	characteristics[sample storage]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[cleavage agent details]	comment[dissociation method]	comment[fraction identifier]	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[organism part]
Miriam-29-10-18-H2-1-3ul	Miriam-29-10-18-H2-1-3ul	Enrichment culture	Prokaryotic cell	not applicable	not available	First_evidence_for_an_isoprene_reductase_in_Acetobacterium_wieringae	Prokaryotic cell	Prokaryotic cell	not available	not available	not available	not available	1	Miriam-29-10-18-H2-1-3ul	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	Miriam-29-10-18-H2-1-3ul.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Prokaryotic cell
Miriam-29-10-18-H2-2-3ul	Miriam-29-10-18-H2-2-3ul	Enrichment culture	Prokaryotic cell	not applicable	not available	First_evidence_for_an_isoprene_reductase_in_Acetobacterium_wieringae	Prokaryotic cell	Prokaryotic cell	not available	not available	not available	not available	1	Miriam-29-10-18-H2-2-3ul	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	Miriam-29-10-18-H2-2-3ul.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Prokaryotic cell
Miriam-29-10-18-H2-3-3ul	Miriam-29-10-18-H2-3-3ul	Enrichment culture	Prokaryotic cell	not applicable	not available	First_evidence_for_an_isoprene_reductase_in_Acetobacterium_wieringae	Prokaryotic cell	Prokaryotic cell	not available	not available	not available	not available	1	Miriam-29-10-18-H2-3-3ul	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	Miriam-29-10-18-H2-3-3ul.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Prokaryotic cell
Miriam-29-10-18-H2-4-2ul	Miriam-29-10-18-H2-4-2ul	Enrichment culture	Prokaryotic cell	not applicable	not available	First_evidence_for_an_isoprene_reductase_in_Acetobacterium_wieringae	Prokaryotic cell	Prokaryotic cell	not available	not available	not available	not available	1	Miriam-29-10-18-H2-4-2ul	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	Miriam-29-10-18-H2-4-2ul.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Prokaryotic cell
Miriam-29-10-18-Iso-1-3ul	Miriam-29-10-18-Iso-1-3ul	Enrichment culture	Prokaryotic cell	not applicable	not available	First_evidence_for_an_isoprene_reductase_in_Acetobacterium_wieringae	Prokaryotic cell	Prokaryotic cell	not available	not available	not available	not available	1	Miriam-29-10-18-Iso-1-3ul	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	Miriam-29-10-18-Iso-1-3ul.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Prokaryotic cell
Miriam-29-10-18-Iso-2-1ul	Miriam-29-10-18-Iso-2-1ul	Enrichment culture	Prokaryotic cell	not applicable	not available	First_evidence_for_an_isoprene_reductase_in_Acetobacterium_wieringae	Prokaryotic cell	Prokaryotic cell	not available	not available	not available	not available	1	Miriam-29-10-18-Iso-2-1ul	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	Miriam-29-10-18-Iso-2-1ul.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Prokaryotic cell
Miriam-29-10-18-Iso-3-3ul	Miriam-29-10-18-Iso-3-3ul	Enrichment culture	Prokaryotic cell	not applicable	not available	First_evidence_for_an_isoprene_reductase_in_Acetobacterium_wieringae	Prokaryotic cell	Prokaryotic cell	not available	not available	not available	not available	1	Miriam-29-10-18-Iso-3-3ul	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	Miriam-29-10-18-Iso-3-3ul.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Prokaryotic cell
Miriam-29-10-18-Iso-4-3ul	Miriam-29-10-18-Iso-4-3ul	Enrichment culture	Prokaryotic cell	not applicable	not available	First_evidence_for_an_isoprene_reductase_in_Acetobacterium_wieringae	Prokaryotic cell	Prokaryotic cell	not available	not available	not available	not available	1	Miriam-29-10-18-Iso-4-3ul	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	Miriam-29-10-18-Iso-4-3ul.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Prokaryotic cell
