source name	characteristics[organism]	characteristics[organism part]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[technical replicate]	comment[fraction identifier]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[organism part]
DDA-3	Staphylococcus aureus	Cell culture	1	DDA-3	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002739	NT=Trypsin;AC=MS:1001251	1	1	DDA-3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Cell culture
DIA_1h-control-2	Staphylococcus aureus	Cell culture	1	DIA_1h-control-2	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002739	NT=Trypsin;AC=MS:1001251	1	1	DIA_1h-control-2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Cell culture
DIA_2h-control-2	Staphylococcus aureus	Cell culture	1	DIA_2h-control-2	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002739	NT=Trypsin;AC=MS:1001251	1	1	DIA_2h-control-2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Cell culture
DIA_2h-CR-1	Staphylococcus aureus	Cell culture	1	DIA_2h-CR-1	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002739	NT=Trypsin;AC=MS:1001251	1	1	DIA_2h-CR-1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Cell culture
DIA_2h-control-3	Staphylococcus aureus	Cell culture	1	DIA_2h-control-3	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002739	NT=Trypsin;AC=MS:1001251	1	1	DIA_2h-control-3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Cell culture
DIA_1h-control-1	Staphylococcus aureus	Cell culture	1	DIA_1h-control-1	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002739	NT=Trypsin;AC=MS:1001251	1	1	DIA_1h-control-1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Cell culture
DIA_2h-CR-3	Staphylococcus aureus	Cell culture	1	DIA_2h-CR-3	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002739	NT=Trypsin;AC=MS:1001251	1	1	DIA_2h-CR-3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Cell culture
DDA-2	Staphylococcus aureus	Cell culture	1	DDA-2	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002739	NT=Trypsin;AC=MS:1001251	1	1	DDA-2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Cell culture
DIA_2h-CR-2	Staphylococcus aureus	Cell culture	1	DIA_2h-CR-2	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002739	NT=Trypsin;AC=MS:1001251	1	1	DIA_2h-CR-2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Cell culture
DIA_1h-control-3	Staphylococcus aureus	Cell culture	1	DIA_1h-control-3	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002739	NT=Trypsin;AC=MS:1001251	1	1	DIA_1h-control-3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Cell culture
