source name	characteristics[organism]	characteristics[organism part]	characteristics[disease]	characteristics[age]	characteristics[sex]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[technical replicate]	comment[fraction identifier]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[organism part]
20221130_EXPL11_EVO8_LD_MIS-C_Plate1_174016	Homo sapiens	Blood plasma	not available	not available	not available	1	20221130_EXPL11_EVO8_LD_MIS-C_Plate1_174016	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	1	1	20221130_EXPL11_EVO8_LD_MIS-C_Plate1_174016.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Blood plasma
20221130_EXPL11_EVO8_LD_MIS-C_Plate1_180549	Homo sapiens	Blood plasma	not available	not available	not available	1	20221130_EXPL11_EVO8_LD_MIS-C_Plate1_180549	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	1	1	20221130_EXPL11_EVO8_LD_MIS-C_Plate1_180549.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Blood plasma
20221130_EXPL11_EVO8_LD_MIS-C_Plate1_185691	Homo sapiens	Blood plasma	not available	not available	not available	1	20221130_EXPL11_EVO8_LD_MIS-C_Plate1_185691	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	1	1	20221130_EXPL11_EVO8_LD_MIS-C_Plate1_185691.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Blood plasma
20221130_EXPL11_EVO8_LD_MIS-C_Plate2_177121	Homo sapiens	Blood plasma	not available	not available	not available	1	20221130_EXPL11_EVO8_LD_MIS-C_Plate2_177121	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	1	1	20221130_EXPL11_EVO8_LD_MIS-C_Plate2_177121.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Blood plasma
20221130_EXPL11_EVO8_LD_MIS-C_Plate1_191366	Homo sapiens	Blood plasma	not available	not available	not available	1	20221130_EXPL11_EVO8_LD_MIS-C_Plate1_191366	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	1	1	20221130_EXPL11_EVO8_LD_MIS-C_Plate1_191366.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Blood plasma
20221130_EXPL11_EVO8_LD_MIS-C_Plate1_189050	Homo sapiens	Blood plasma	not available	not available	not available	1	20221130_EXPL11_EVO8_LD_MIS-C_Plate1_189050	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	1	1	20221130_EXPL11_EVO8_LD_MIS-C_Plate1_189050.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Blood plasma
20221130_EXPL11_EVO8_LD_MIS-C_Plate1_Empty_20221201024939	Homo sapiens	Blood plasma	not available	not available	not available	1	20221130_EXPL11_EVO8_LD_MIS-C_Plate1_Empty_20221201024939	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	1	1	20221130_EXPL11_EVO8_LD_MIS-C_Plate1_Empty_20221201024939.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Blood plasma
20221130_EXPL11_EVO8_LD_MIS-C_Plate1_193557	Homo sapiens	Blood plasma	not available	not available	not available	1	20221130_EXPL11_EVO8_LD_MIS-C_Plate1_193557	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	1	1	20221130_EXPL11_EVO8_LD_MIS-C_Plate1_193557.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Blood plasma
20221130_EXPL11_EVO8_LD_MIS-C_Plate1_187865	Homo sapiens	Blood plasma	not available	not available	not available	1	20221130_EXPL11_EVO8_LD_MIS-C_Plate1_187865	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	1	1	20221130_EXPL11_EVO8_LD_MIS-C_Plate1_187865.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Blood plasma
20221130_EXPL11_EVO8_LD_MIS-C_Plate1_174429	Homo sapiens	Blood plasma	not available	not available	not available	1	20221130_EXPL11_EVO8_LD_MIS-C_Plate1_174429	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	1	1	20221130_EXPL11_EVO8_LD_MIS-C_Plate1_174429.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Blood plasma
