source name	characteristics[organism]	characteristics[organism part]	characteristics[disease]	characteristics[age]	characteristics[sex]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[technical replicate]	comment[fraction identifier]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[organism part]
22qNPC_control_bR1_Q20201016-06	Homo sapiens	Excitatory neuron	not available	not available	not available	1	22qNPC_control_bR1_Q20201016-06	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive Plus;AC=MS:1002634	NT=Trypsin;AC=MS:1001251	1	1	22qNPC_control_bR1_Q20201016-06.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation	Excitatory neuron
22qNeuron_control_bR1_Q20201016-28	Homo sapiens	Excitatory neuron	not available	not available	not available	1	22qNeuron_control_bR1_Q20201016-28	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive Plus;AC=MS:1002634	NT=Trypsin;AC=MS:1001251	1	1	22qNeuron_control_bR1_Q20201016-28.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation	Excitatory neuron
22qNeuron_del_bR2_Q20201016-12	Homo sapiens	Excitatory neuron	not available	not available	not available	1	22qNeuron_del_bR2_Q20201016-12	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive Plus;AC=MS:1002634	NT=Trypsin;AC=MS:1001251	1	1	22qNeuron_del_bR2_Q20201016-12.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation	Excitatory neuron
22qNeuron_control_bR3_Q20201016-20	Homo sapiens	Excitatory neuron	not available	not available	not available	1	22qNeuron_control_bR3_Q20201016-20	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive Plus;AC=MS:1002634	NT=Trypsin;AC=MS:1001251	1	1	22qNeuron_control_bR3_Q20201016-20.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation	Excitatory neuron
22qNPC_control_bR2_Q20201016-10	Homo sapiens	Excitatory neuron	not available	not available	not available	1	22qNPC_control_bR2_Q20201016-10	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive Plus;AC=MS:1002634	NT=Trypsin;AC=MS:1001251	1	1	22qNPC_control_bR2_Q20201016-10.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation	Excitatory neuron
22qNeuron_control_bR2_Q20201016-24	Homo sapiens	Excitatory neuron	not available	not available	not available	1	22qNeuron_control_bR2_Q20201016-24	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive Plus;AC=MS:1002634	NT=Trypsin;AC=MS:1001251	1	1	22qNeuron_control_bR2_Q20201016-24.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation	Excitatory neuron
22qNPC_del_bR2_Q20201016-22	Homo sapiens	Excitatory neuron	not available	not available	not available	1	22qNPC_del_bR2_Q20201016-22	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive Plus;AC=MS:1002634	NT=Trypsin;AC=MS:1001251	1	1	22qNPC_del_bR2_Q20201016-22.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation	Excitatory neuron
22qNeuron_del_bR1_Q20201016-16	Homo sapiens	Excitatory neuron	not available	not available	not available	1	22qNeuron_del_bR1_Q20201016-16	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive Plus;AC=MS:1002634	NT=Trypsin;AC=MS:1001251	1	1	22qNeuron_del_bR1_Q20201016-16.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation	Excitatory neuron
22qNPC_del_bR3_Q20201016-26	Homo sapiens	Excitatory neuron	not available	not available	not available	1	22qNPC_del_bR3_Q20201016-26	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive Plus;AC=MS:1002634	NT=Trypsin;AC=MS:1001251	1	1	22qNPC_del_bR3_Q20201016-26.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation	Excitatory neuron
22qNPC_del_bR1_Q20201016-18	Homo sapiens	Excitatory neuron	not available	not available	not available	1	22qNPC_del_bR1_Q20201016-18	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive Plus;AC=MS:1002634	NT=Trypsin;AC=MS:1001251	1	1	22qNPC_del_bR1_Q20201016-18.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation	Excitatory neuron
22qNPC_control_bR3_Q20201016-14	Homo sapiens	Excitatory neuron	not available	not available	not available	1	22qNPC_control_bR3_Q20201016-14	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive Plus;AC=MS:1002634	NT=Trypsin;AC=MS:1001251	1	1	22qNPC_control_bR3_Q20201016-14.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation	Excitatory neuron
22qNeuron_del_bR3_Q20201016-08	Homo sapiens	Excitatory neuron	not available	not available	not available	1	22qNeuron_del_bR3_Q20201016-08	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive Plus;AC=MS:1002634	NT=Trypsin;AC=MS:1001251	1	1	22qNeuron_del_bR3_Q20201016-08.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation	Excitatory neuron
