source name	characteristics[organism]	characteristics[organism part]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[technical replicate]	comment[fraction identifier]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[organism part]
P140116_5	Gossypium hirsutum	Fiber	1	P140116_5	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	P140116_5.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Fiber
P140116_13	Gossypium hirsutum	Fiber	1	P140116_13	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	P140116_13.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Fiber
P140116_1	Gossypium hirsutum	Fiber	1	P140116_1	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	P140116_1.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Fiber
P140116_8	Gossypium hirsutum	Fiber	1	P140116_8	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	P140116_8.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Fiber
P140116_6	Gossypium hirsutum	Fiber	1	P140116_6	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	P140116_6.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Fiber
P140116_10	Gossypium hirsutum	Fiber	1	P140116_10	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	P140116_10.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Fiber
P140116_17	Gossypium hirsutum	Fiber	1	P140116_17	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	P140116_17.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Fiber
P140116_20	Gossypium hirsutum	Fiber	1	P140116_20	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	P140116_20.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Fiber
P140116_12	Gossypium hirsutum	Fiber	1	P140116_12	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	P140116_12.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Fiber
P140116_18	Gossypium hirsutum	Fiber	1	P140116_18	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	P140116_18.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Fiber
P140116_19	Gossypium hirsutum	Fiber	1	P140116_19	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	P140116_19.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Fiber
P140116_11	Gossypium hirsutum	Fiber	1	P140116_11	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	P140116_11.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Fiber
P140116_14	Gossypium hirsutum	Fiber	1	P140116_14	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	P140116_14.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Fiber
P140116_7	Gossypium hirsutum	Fiber	1	P140116_7	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	P140116_7.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Fiber
P140116_9	Gossypium hirsutum	Fiber	1	P140116_9	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	P140116_9.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Fiber
P140116_15	Gossypium hirsutum	Fiber	1	P140116_15	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	P140116_15.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Fiber
P140116_3	Gossypium hirsutum	Fiber	1	P140116_3	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	P140116_3.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Fiber
P140116_16	Gossypium hirsutum	Fiber	1	P140116_16	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	P140116_16.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Fiber
P140116_4	Gossypium hirsutum	Fiber	1	P140116_4	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	P140116_4.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Fiber
P140116_2	Gossypium hirsutum	Fiber	1	P140116_2	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	P140116_2.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Fiber
