source name	characteristics[organism]	characteristics[organism part]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[technical replicate]	comment[fraction identifier]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[organism part]
B221011_02_Lumos_AR_CO_120_scelon_SDA019038_SEC7_rep1	Saccharomyces cerevisiae	Not available	1	B221011_02_Lumos_AR_CO_120_scelon_SDA019038_SEC7_rep1	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002739	NT=Trypsin;AC=MS:1001251	1	1	B221011_02_Lumos_AR_CO_120_scelon_SDA019038_SEC7_rep1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Not available
B221011_03_Lumos_AR_CO_120_scelon_SDA019038_SEC7_rep2	Saccharomyces cerevisiae	Not available	1	B221011_03_Lumos_AR_CO_120_scelon_SDA019038_SEC7_rep2	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002739	NT=Trypsin;AC=MS:1001251	1	1	B221011_03_Lumos_AR_CO_120_scelon_SDA019038_SEC7_rep2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Not available
B221011_04_Lumos_AR_CO_120_scelon_SDA019038_SEC8_rep1	Saccharomyces cerevisiae	Not available	1	B221011_04_Lumos_AR_CO_120_scelon_SDA019038_SEC8_rep1	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002739	NT=Trypsin;AC=MS:1001251	1	1	B221011_04_Lumos_AR_CO_120_scelon_SDA019038_SEC8_rep1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Not available
B221011_05_Lumos_AR_CO_120_scelon_SDA019038_SEC8_rep2	Saccharomyces cerevisiae	Not available	1	B221011_05_Lumos_AR_CO_120_scelon_SDA019038_SEC8_rep2	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002739	NT=Trypsin;AC=MS:1001251	1	1	B221011_05_Lumos_AR_CO_120_scelon_SDA019038_SEC8_rep2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Not available
B221011_06_Lumos_AR_CO_120_scelon_SDA019038_SEC9_rep1	Saccharomyces cerevisiae	Not available	1	B221011_06_Lumos_AR_CO_120_scelon_SDA019038_SEC9_rep1	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002739	NT=Trypsin;AC=MS:1001251	1	1	B221011_06_Lumos_AR_CO_120_scelon_SDA019038_SEC9_rep1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Not available
B221011_07_Lumos_AR_CO_120_scelon_SDA019038_SEC9_rep2	Saccharomyces cerevisiae	Not available	1	B221011_07_Lumos_AR_CO_120_scelon_SDA019038_SEC9_rep2	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002739	NT=Trypsin;AC=MS:1001251	1	1	B221011_07_Lumos_AR_CO_120_scelon_SDA019038_SEC9_rep2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Not available
B221011_09_Lumos_AR_CO_120_scelon_SDA019038_SEC5_rep1	Saccharomyces cerevisiae	Not available	1	B221011_09_Lumos_AR_CO_120_scelon_SDA019038_SEC5_rep1	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002739	NT=Trypsin;AC=MS:1001251	1	1	B221011_09_Lumos_AR_CO_120_scelon_SDA019038_SEC5_rep1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Not available
B221011_10_Lumos_AR_CO_120_scelon_SDA019038_SEC5_rep2	Saccharomyces cerevisiae	Not available	1	B221011_10_Lumos_AR_CO_120_scelon_SDA019038_SEC5_rep2	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002739	NT=Trypsin;AC=MS:1001251	1	1	B221011_10_Lumos_AR_CO_120_scelon_SDA019038_SEC5_rep2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Not available
B221011_11_Lumos_AR_CO_120_scelon_SDA019038_SEC6_rep1	Saccharomyces cerevisiae	Not available	1	B221011_11_Lumos_AR_CO_120_scelon_SDA019038_SEC6_rep1	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002739	NT=Trypsin;AC=MS:1001251	1	1	B221011_11_Lumos_AR_CO_120_scelon_SDA019038_SEC6_rep1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Not available
B221011_12_Lumos_AR_CO_120_scelon_SDA019038_SEC6_rep2	Saccharomyces cerevisiae	Not available	1	B221011_12_Lumos_AR_CO_120_scelon_SDA019038_SEC6_rep2	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002739	NT=Trypsin;AC=MS:1001251	1	1	B221011_12_Lumos_AR_CO_120_scelon_SDA019038_SEC6_rep2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Not available
