source name	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[biological replicate]	characteristics[disease]	assay name	technology type	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[proteomics data acquisition method]	comment[instrument]	comment[cleavage agent details]	comment[label]	comment[fraction identifier]	comment[dissociation method]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[modification parameters]	comment[sdrf template]
Ecoli_Secretome_1	Escherichia coli	secretome	not applicable	1	not applicable	Ecoli_Secretome_1	proteomic profiling by mass spectrometry	1	RS_Ecoli_Secretome_7TMT_Terep1_bRP_2.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=LTQ Orbitrap Elite	NT=trypsin;AC=MS:1001251	NT=TMT6plex	1	NT=data-dependent acquisition;AC=MS:1003221	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
Ecoli_Secretome_2	Escherichia coli	secretome	not applicable	1	not applicable	Ecoli_Secretome_2	proteomic profiling by mass spectrometry	2	RS_Ecoli_Secretome_7TMT_Terep2_bRP_10.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=LTQ Orbitrap Elite	NT=trypsin;AC=MS:1001251	NT=TMT6plex	2	NT=data-dependent acquisition;AC=MS:1003221	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
Ecoli_Secretome_3	Escherichia coli	secretome	not applicable	1	not applicable	Ecoli_Secretome_3	proteomic profiling by mass spectrometry	2	RS_Ecoli_Secretome_7TMT_Terep2_bRP_8.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=LTQ Orbitrap Elite	NT=trypsin;AC=MS:1001251	NT=TMT6plex	3	NT=data-dependent acquisition;AC=MS:1003221	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
Ecoli_Secretome_4	Escherichia coli	secretome	not applicable	1	not applicable	Ecoli_Secretome_4	proteomic profiling by mass spectrometry	2	RS_Ecoli_Secretome_7TMT_Terep2_bRP_7.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=LTQ Orbitrap Elite	NT=trypsin;AC=MS:1001251	NT=TMT6plex	4	NT=data-dependent acquisition;AC=MS:1003221	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
Ecoli_Secretome_5	Escherichia coli	secretome	not applicable	1	not applicable	Ecoli_Secretome_5	proteomic profiling by mass spectrometry	1	RS_Ecoli_Secretome_7TMT_Terep1_bRP_12.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=LTQ Orbitrap Elite	NT=trypsin;AC=MS:1001251	NT=TMT6plex	5	NT=data-dependent acquisition;AC=MS:1003221	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
Ecoli_Secretome_6	Escherichia coli	secretome	not applicable	1	not applicable	Ecoli_Secretome_6	proteomic profiling by mass spectrometry	2	RS_Ecoli_Secretome_7TMT_Terep2_bRP_4.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=LTQ Orbitrap Elite	NT=trypsin;AC=MS:1001251	NT=TMT6plex	6	NT=data-dependent acquisition;AC=MS:1003221	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
Ecoli_Secretome_7	Escherichia coli	secretome	not applicable	1	not applicable	Ecoli_Secretome_7	proteomic profiling by mass spectrometry	1	RS_Ecoli_Secretome_7TMT_Terep1_bRP_7.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=LTQ Orbitrap Elite	NT=trypsin;AC=MS:1001251	NT=TMT6plex	7	NT=data-dependent acquisition;AC=MS:1003221	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
Ecoli_Secretome_8	Escherichia coli	secretome	not applicable	1	not applicable	Ecoli_Secretome_8	proteomic profiling by mass spectrometry	1	RS_Ecoli_Secretome_7TMT_Terep1_bRP_6.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=LTQ Orbitrap Elite	NT=trypsin;AC=MS:1001251	NT=TMT6plex	8	NT=data-dependent acquisition;AC=MS:1003221	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
Ecoli_Secretome_9	Escherichia coli	secretome	not applicable	1	not applicable	Ecoli_Secretome_9	proteomic profiling by mass spectrometry	1	RS_Ecoli_Secretome_7TMT_Terep1_bRP_4.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=LTQ Orbitrap Elite	NT=trypsin;AC=MS:1001251	NT=TMT6plex	9	NT=data-dependent acquisition;AC=MS:1003221	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
Ecoli_Secretome_10	Escherichia coli	secretome	not applicable	1	not applicable	Ecoli_Secretome_10	proteomic profiling by mass spectrometry	2	RS_Ecoli_Secretome_7TMT_Terep2_bRP_2.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=LTQ Orbitrap Elite	NT=trypsin;AC=MS:1001251	NT=TMT6plex	10	NT=data-dependent acquisition;AC=MS:1003221	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
