source name	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[disease]	characteristics[developmental stage]	characteristics[sex]	characteristics[strain or breed]	characteristics[material type]	characteristics[biological replicate]	characteristics[pooled sample]	assay name	technology type	comment[proteomics data acquisition method]	comment[instrument]	comment[label]	comment[cleavage agent details]	comment[modification parameters]	comment[modification parameters]	comment[dissociation method]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[fraction identifier]	comment[technical replicate]	comment[data file]	comment[file uri]	comment[sdrf version]	comment[sdrf annotation tool]	comment[sdrf template]	comment[sdrf template]	factor value[disease]
Ml_lucifugus_plasma_pool	Myotis lucifugus	blood plasma	not applicable	not available	not available	not available	not available	organism part	pooled	pooled	spot_Ml1	proteomic profiling by mass spectrometry	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap XL;AC=MS:1000556	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Propionamide;AC=UNIMOD:24;TA=C;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	10 ppm	0.35 Da	1	1	Ml1.raw	https://ftp.pride.ebi.ac.uk/pride/data/archive/2020/04/PXD018142/Ml1.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	not available
Ml_lucifugus_plasma_pool	Myotis lucifugus	blood plasma	not applicable	not available	not available	not available	not available	organism part	pooled	pooled	spot_Ml2	proteomic profiling by mass spectrometry	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap XL;AC=MS:1000556	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Propionamide;AC=UNIMOD:24;TA=C;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	10 ppm	0.35 Da	2	1	Ml2.raw	https://ftp.pride.ebi.ac.uk/pride/data/archive/2020/04/PXD018142/Ml2.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	not available
Ml_lucifugus_plasma_pool	Myotis lucifugus	blood plasma	not applicable	not available	not available	not available	not available	organism part	pooled	pooled	spot_Ml3	proteomic profiling by mass spectrometry	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap XL;AC=MS:1000556	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Propionamide;AC=UNIMOD:24;TA=C;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	10 ppm	0.35 Da	3	1	Ml3.raw	https://ftp.pride.ebi.ac.uk/pride/data/archive/2020/04/PXD018142/Ml3.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	not available
Ml_lucifugus_plasma_pool	Myotis lucifugus	blood plasma	not applicable	not available	not available	not available	not available	organism part	pooled	pooled	spot_Ml4	proteomic profiling by mass spectrometry	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap XL;AC=MS:1000556	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Propionamide;AC=UNIMOD:24;TA=C;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	10 ppm	0.35 Da	4	1	Ml4.raw	https://ftp.pride.ebi.ac.uk/pride/data/archive/2020/04/PXD018142/Ml4.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	not available
Ml_lucifugus_plasma_pool	Myotis lucifugus	blood plasma	not applicable	not available	not available	not available	not available	organism part	pooled	pooled	spot_Ml5	proteomic profiling by mass spectrometry	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap XL;AC=MS:1000556	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Propionamide;AC=UNIMOD:24;TA=C;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	10 ppm	0.35 Da	5	1	Ml5.raw	https://ftp.pride.ebi.ac.uk/pride/data/archive/2020/04/PXD018142/Ml5.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	not available
Ml_lucifugus_plasma_pool	Myotis lucifugus	blood plasma	not applicable	not available	not available	not available	not available	organism part	pooled	pooled	spot_Ml8	proteomic profiling by mass spectrometry	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap XL;AC=MS:1000556	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Propionamide;AC=UNIMOD:24;TA=C;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	10 ppm	0.35 Da	8	1	Ml8.raw	https://ftp.pride.ebi.ac.uk/pride/data/archive/2020/04/PXD018142/Ml8.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	not available
Ml_lucifugus_plasma_pool	Myotis lucifugus	blood plasma	not applicable	not available	not available	not available	not available	organism part	pooled	pooled	spot_Ml9	proteomic profiling by mass spectrometry	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap XL;AC=MS:1000556	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Propionamide;AC=UNIMOD:24;TA=C;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	10 ppm	0.35 Da	9	1	Ml9.raw	https://ftp.pride.ebi.ac.uk/pride/data/archive/2020/04/PXD018142/Ml9.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	not available
Ml_lucifugus_plasma_pool	Myotis lucifugus	blood plasma	not applicable	not available	not available	not available	not available	organism part	pooled	pooled	spot_Ml10	proteomic profiling by mass spectrometry	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap XL;AC=MS:1000556	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Propionamide;AC=UNIMOD:24;TA=C;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	10 ppm	0.35 Da	10	1	Ml10.raw	https://ftp.pride.ebi.ac.uk/pride/data/archive/2020/04/PXD018142/Ml10.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	not available
