source name	characteristics[organism]	characteristics[organism part]	characteristics[developmental stage]	characteristics[disease]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[technical replicate]	comment[fraction identifier]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[organism part]
Zelda_221021_P2287_JS_BU_R1_FR12	Mus musculus	Prostate epithelium	not available	not available	1	Zelda_221021_P2287_JS_BU_R1_FR12	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002739	NT=Trypsin;AC=MS:1001251	1	1	Zelda_221021_P2287_JS_BU_R1_FR12.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	Prostate epithelium
Zelda_221021_P2287_JS_BU_R1_FR8	Mus musculus	Prostate epithelium	not available	not available	1	Zelda_221021_P2287_JS_BU_R1_FR8	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002739	NT=Trypsin;AC=MS:1001251	1	1	Zelda_221021_P2287_JS_BU_R1_FR8.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	Prostate epithelium
Zelda_221021_P2287_JS_BU_R1_FR6	Mus musculus	Prostate epithelium	not available	not available	1	Zelda_221021_P2287_JS_BU_R1_FR6	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002739	NT=Trypsin;AC=MS:1001251	1	1	Zelda_221021_P2287_JS_BU_R1_FR6.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	Prostate epithelium
Zelda_221021_P2287_JS_BU_R1_FR10	Mus musculus	Prostate epithelium	not available	not available	1	Zelda_221021_P2287_JS_BU_R1_FR10	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002739	NT=Trypsin;AC=MS:1001251	1	1	Zelda_221021_P2287_JS_BU_R1_FR10.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	Prostate epithelium
Zelda_221021_P2287_JS_BU_R1_FR3	Mus musculus	Prostate epithelium	not available	not available	1	Zelda_221021_P2287_JS_BU_R1_FR3	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002739	NT=Trypsin;AC=MS:1001251	1	1	Zelda_221021_P2287_JS_BU_R1_FR3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	Prostate epithelium
Zelda_221021_P2287_JS_BU_R1_FR4	Mus musculus	Prostate epithelium	not available	not available	1	Zelda_221021_P2287_JS_BU_R1_FR4	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002739	NT=Trypsin;AC=MS:1001251	1	1	Zelda_221021_P2287_JS_BU_R1_FR4.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	Prostate epithelium
Zelda_221021_P2287_JS_BU_R1_FR9	Mus musculus	Prostate epithelium	not available	not available	1	Zelda_221021_P2287_JS_BU_R1_FR9	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002739	NT=Trypsin;AC=MS:1001251	1	1	Zelda_221021_P2287_JS_BU_R1_FR9.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	Prostate epithelium
Zelda_221021_P2287_JS_BU_R1_FR7	Mus musculus	Prostate epithelium	not available	not available	1	Zelda_221021_P2287_JS_BU_R1_FR7	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002739	NT=Trypsin;AC=MS:1001251	1	1	Zelda_221021_P2287_JS_BU_R1_FR7.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	Prostate epithelium
Zelda_221021_P2287_JS_BU_R1_FR2	Mus musculus	Prostate epithelium	not available	not available	1	Zelda_221021_P2287_JS_BU_R1_FR2	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002739	NT=Trypsin;AC=MS:1001251	1	1	Zelda_221021_P2287_JS_BU_R1_FR2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	Prostate epithelium
Zelda_221021_P2287_JS_BU_R1_FR11	Mus musculus	Prostate epithelium	not available	not available	1	Zelda_221021_P2287_JS_BU_R1_FR11	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002739	NT=Trypsin;AC=MS:1001251	1	1	Zelda_221021_P2287_JS_BU_R1_FR11.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	Prostate epithelium
Zelda_221021_P2287_JS_BU_R1_FR1	Mus musculus	Prostate epithelium	not available	not available	1	Zelda_221021_P2287_JS_BU_R1_FR1	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002739	NT=Trypsin;AC=MS:1001251	1	1	Zelda_221021_P2287_JS_BU_R1_FR1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	Prostate epithelium
Zelda_221021_P2287_JS_BU_R1_FR5	Mus musculus	Prostate epithelium	not available	not available	1	Zelda_221021_P2287_JS_BU_R1_FR5	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002739	NT=Trypsin;AC=MS:1001251	1	1	Zelda_221021_P2287_JS_BU_R1_FR5.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	Prostate epithelium
