source name	characteristics[organism]	characteristics[organism part]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[technical replicate]	comment[fraction identifier]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[organism part]
FA197TQ02_2	Saccharomyces cf. cerevisiae	not available	1	FA197TQ02_2	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive Plus;AC=MS:1002634	NT=Trypsin;AC=MS:1001251	1	1	FA197TQ02_2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	not available
FA197TQ02_3	Saccharomyces cf. cerevisiae	not available	1	FA197TQ02_3	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive Plus;AC=MS:1002634	NT=Trypsin;AC=MS:1001251	1	1	FA197TQ02_3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	not available
FA197TQ02_6	Saccharomyces cf. cerevisiae	not available	1	FA197TQ02_6	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive Plus;AC=MS:1002634	NT=Trypsin;AC=MS:1001251	1	1	FA197TQ02_6.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	not available
FA197TQ03_1	Saccharomyces cf. cerevisiae	not available	1	FA197TQ03_1	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive Plus;AC=MS:1002634	NT=Trypsin;AC=MS:1001251	1	1	FA197TQ03_1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	not available
FA197TQ01_2	Saccharomyces cf. cerevisiae	not available	1	FA197TQ01_2	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive Plus;AC=MS:1002634	NT=Trypsin;AC=MS:1001251	1	1	FA197TQ01_2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	not available
FA197TQ01_5	Saccharomyces cf. cerevisiae	not available	1	FA197TQ01_5	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive Plus;AC=MS:1002634	NT=Trypsin;AC=MS:1001251	1	1	FA197TQ01_5.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	not available
FA197TQ02_4	Saccharomyces cf. cerevisiae	not available	1	FA197TQ02_4	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive Plus;AC=MS:1002634	NT=Trypsin;AC=MS:1001251	1	1	FA197TQ02_4.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	not available
FA197TQ01_1	Saccharomyces cf. cerevisiae	not available	1	FA197TQ01_1	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive Plus;AC=MS:1002634	NT=Trypsin;AC=MS:1001251	1	1	FA197TQ01_1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	not available
FA197TQ03_5	Saccharomyces cf. cerevisiae	not available	1	FA197TQ03_5	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive Plus;AC=MS:1002634	NT=Trypsin;AC=MS:1001251	1	1	FA197TQ03_5.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	not available
FA197TQ03_6	Saccharomyces cf. cerevisiae	not available	1	FA197TQ03_6	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive Plus;AC=MS:1002634	NT=Trypsin;AC=MS:1001251	1	1	FA197TQ03_6.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	not available
