source name	characteristics[organism]	characteristics[organism part]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[technical replicate]	comment[fraction identifier]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[organism part]
F8	Bacteria	Cell culture	1	F8	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	F8.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Cell culture
F2	Bacteria	Cell culture	1	F2	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	F2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Cell culture
F3	Bacteria	Cell culture	1	F3	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	F3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Cell culture
F10	Bacteria	Cell culture	1	F10	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	F10.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Cell culture
F5	Bacteria	Cell culture	1	F5	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	F5.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Cell culture
F7	Bacteria	Cell culture	1	F7	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	F7.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Cell culture
F1	Bacteria	Cell culture	1	F1	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	F1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Cell culture
F6	Bacteria	Cell culture	1	F6	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	F6.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Cell culture
F9	Bacteria	Cell culture	1	F9	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	F9.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Cell culture
F4	Bacteria	Cell culture	1	F4	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	F4.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Cell culture
