source name	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[disease]	characteristics[developmental stage]	characteristics[age]	characteristics[sex]	characteristics[material type]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[instrument]	comment[label]	comment[cleavage agent details]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[dissociation method]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[fraction identifier]	comment[technical replicate]	comment[data file]	comment[file uri]	comment[sdrf version]	comment[sdrf annotation tool]	comment[sdrf template]	comment[sdrf template]	factor value[immunoprecipitation antibody]
Carollia_CS18_forelimb_proximal_beads	NT=Carollia perspicillata;AC=NCBITaxon:40233	NT=forelimb;AC=UBERON:0002102	not available	NT=normal;AC=PATO:0000461	NT=embryo stage;AC=UBERON:0000068	not available	not available	tissue	1	run_beads_5pct	proteomic profiling by mass spectrometry	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	NT=Bruker Daltonics timsTOF series;AC=MS:1003123	NT=label free sample;AC=MS:1002038	NT=Trypsin/P;AC=MS:1001313	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	10 ppm	10 ppm	1	1	CP20-16_beads_5_S1-E1_1_6787.d	https://ftp.pride.ebi.ac.uk/pride/data/archive/2026/06/PXD074776/Bruker_d_files.7z	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	beads
Carollia_CS18_forelimb_proximal_beads	NT=Carollia perspicillata;AC=NCBITaxon:40233	NT=forelimb;AC=UBERON:0002102	not available	NT=normal;AC=PATO:0000461	NT=embryo stage;AC=UBERON:0000068	not available	not available	tissue	1	run_beads_10pct	proteomic profiling by mass spectrometry	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	NT=Bruker Daltonics timsTOF series;AC=MS:1003123	NT=label free sample;AC=MS:1002038	NT=Trypsin/P;AC=MS:1001313	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	10 ppm	10 ppm	1	2	CP20-16_beads_10_S1-H1_1_6790.d	https://ftp.pride.ebi.ac.uk/pride/data/archive/2026/06/PXD074776/Bruker_d_files.7z	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	beads
Carollia_CS18_forelimb_proximal_beads	NT=Carollia perspicillata;AC=NCBITaxon:40233	NT=forelimb;AC=UBERON:0002102	not available	NT=normal;AC=PATO:0000461	NT=embryo stage;AC=UBERON:0000068	not available	not available	tissue	1	run_beads_50pct	proteomic profiling by mass spectrometry	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	NT=Bruker Daltonics timsTOF series;AC=MS:1003123	NT=label free sample;AC=MS:1002038	NT=Trypsin/P;AC=MS:1001313	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	10 ppm	10 ppm	1	3	CP20-16_beads_50_S1-C1_1_6812.d	https://ftp.pride.ebi.ac.uk/pride/data/archive/2026/06/PXD074776/Bruker_d_files.7z	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	beads
Carollia_CS18_forelimb_proximal_IgG	NT=Carollia perspicillata;AC=NCBITaxon:40233	NT=forelimb;AC=UBERON:0002102	not available	NT=normal;AC=PATO:0000461	NT=embryo stage;AC=UBERON:0000068	not available	not available	tissue	1	run_IgG_5pct	proteomic profiling by mass spectrometry	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	NT=Bruker Daltonics timsTOF series;AC=MS:1003123	NT=label free sample;AC=MS:1002038	NT=Trypsin/P;AC=MS:1001313	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	10 ppm	10 ppm	1	1	CP20-16_IgG_5_S1-D1_1_6786.d	https://ftp.pride.ebi.ac.uk/pride/data/archive/2026/06/PXD074776/Bruker_d_files.7z	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	IgG
Carollia_CS18_forelimb_proximal_IgG	NT=Carollia perspicillata;AC=NCBITaxon:40233	NT=forelimb;AC=UBERON:0002102	not available	NT=normal;AC=PATO:0000461	NT=embryo stage;AC=UBERON:0000068	not available	not available	tissue	1	run_IgG_10pct	proteomic profiling by mass spectrometry	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	NT=Bruker Daltonics timsTOF series;AC=MS:1003123	NT=label free sample;AC=MS:1002038	NT=Trypsin/P;AC=MS:1001313	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	10 ppm	10 ppm	1	2	CP20-16_IgG_10_S1-G1_1_6789.d	https://ftp.pride.ebi.ac.uk/pride/data/archive/2026/06/PXD074776/Bruker_d_files.7z	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	IgG
Carollia_CS18_forelimb_proximal_IgG	NT=Carollia perspicillata;AC=NCBITaxon:40233	NT=forelimb;AC=UBERON:0002102	not available	NT=normal;AC=PATO:0000461	NT=embryo stage;AC=UBERON:0000068	not available	not available	tissue	1	run_IgG_50pct	proteomic profiling by mass spectrometry	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	NT=Bruker Daltonics timsTOF series;AC=MS:1003123	NT=label free sample;AC=MS:1002038	NT=Trypsin/P;AC=MS:1001313	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	10 ppm	10 ppm	1	3	CP20-16_IgG_50_S1-B1_1_6811.d	https://ftp.pride.ebi.ac.uk/pride/data/archive/2026/06/PXD074776/Bruker_d_files.7z	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	IgG
Carollia_CS18_forelimb_distal_Meis2	NT=Carollia perspicillata;AC=NCBITaxon:40233	NT=forelimb;AC=UBERON:0002102	not available	NT=normal;AC=PATO:0000461	NT=embryo stage;AC=UBERON:0000068	not available	not available	tissue	1	run_Meis2_5pct	proteomic profiling by mass spectrometry	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	NT=Bruker Daltonics timsTOF series;AC=MS:1003123	NT=label free sample;AC=MS:1002038	NT=Trypsin/P;AC=MS:1001313	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	10 ppm	10 ppm	1	1	CP20-16_Meis2_5_S1-C1_1_6785.d	https://ftp.pride.ebi.ac.uk/pride/data/archive/2026/06/PXD074776/Bruker_d_files.7z	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	Meis2
Carollia_CS18_forelimb_distal_Meis2	NT=Carollia perspicillata;AC=NCBITaxon:40233	NT=forelimb;AC=UBERON:0002102	not available	NT=normal;AC=PATO:0000461	NT=embryo stage;AC=UBERON:0000068	not available	not available	tissue	1	run_Meis2_10pct	proteomic profiling by mass spectrometry	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	NT=Bruker Daltonics timsTOF series;AC=MS:1003123	NT=label free sample;AC=MS:1002038	NT=Trypsin/P;AC=MS:1001313	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	10 ppm	10 ppm	1	2	CP20-16_Meis2_10_S1-F1_1_6788.d	https://ftp.pride.ebi.ac.uk/pride/data/archive/2026/06/PXD074776/Bruker_d_files.7z	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	Meis2
Carollia_CS18_forelimb_distal_Meis2	NT=Carollia perspicillata;AC=NCBITaxon:40233	NT=forelimb;AC=UBERON:0002102	not available	NT=normal;AC=PATO:0000461	NT=embryo stage;AC=UBERON:0000068	not available	not available	tissue	1	run_Meis2_50pct	proteomic profiling by mass spectrometry	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	NT=Bruker Daltonics timsTOF series;AC=MS:1003123	NT=label free sample;AC=MS:1002038	NT=Trypsin/P;AC=MS:1001313	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	10 ppm	10 ppm	1	3	CP20-16_Meis2_50_S1-A1_1_6810.d	https://ftp.pride.ebi.ac.uk/pride/data/archive/2026/06/PXD074776/Bruker_d_files.7z	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	Meis2
