source name	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[biological replicate]	characteristics[disease]	assay name	technology type	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[proteomics data acquisition method]	comment[instrument]	comment[cleavage agent details]	comment[label]	comment[fraction identifier]	comment[dissociation method]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[modification parameters]
Ecoli_SEC3_F5	Escherichia coli	not applicable	not applicable	1	not applicable	Ecoli_SEC3_F5	proteomic profiling by mass spectrometry	1	Ecoli_SEC3_F5.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive hf;AC=MS:1002523	not applicable	NT=label free sample;AC=MS:1002038	5	not applicable	15 ppm	15 ppm	NT=Cysteine carbamidomethylation
Ecoli_SEC5_F10	Escherichia coli	not applicable	not applicable	1	not applicable	Ecoli_SEC5_F10	proteomic profiling by mass spectrometry	1	Ecoli_SEC5_F10.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive hf;AC=MS:1002523	not applicable	NT=label free sample;AC=MS:1002038	10	not applicable	15 ppm	15 ppm	NT=Cysteine carbamidomethylation
Ecoli_SEC4_F6	Escherichia coli	not applicable	not applicable	1	not applicable	Ecoli_SEC4_F6	proteomic profiling by mass spectrometry	1	Ecoli_SEC4_F6.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive hf;AC=MS:1002523	not applicable	NT=label free sample;AC=MS:1002038	6	not applicable	15 ppm	15 ppm	NT=Cysteine carbamidomethylation
Ecoli_SEC4_F10	Escherichia coli	not applicable	not applicable	1	not applicable	Ecoli_SEC4_F10	proteomic profiling by mass spectrometry	1	Ecoli_SEC4_F10.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive hf;AC=MS:1002523	not applicable	NT=label free sample;AC=MS:1002038	10	not applicable	15 ppm	15 ppm	NT=Cysteine carbamidomethylation
Ecoli_SEC3_F1	Escherichia coli	not applicable	not applicable	1	not applicable	Ecoli_SEC3_F1	proteomic profiling by mass spectrometry	1	Ecoli_SEC3_F1.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive hf;AC=MS:1002523	not applicable	NT=label free sample;AC=MS:1002038	1	not applicable	15 ppm	15 ppm	NT=Cysteine carbamidomethylation
Ecoli_SEC4_F5	Escherichia coli	not applicable	not applicable	1	not applicable	Ecoli_SEC4_F5	proteomic profiling by mass spectrometry	1	Ecoli_SEC4_F5.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive hf;AC=MS:1002523	not applicable	NT=label free sample;AC=MS:1002038	5	not applicable	15 ppm	15 ppm	NT=Cysteine carbamidomethylation
Ecoli_SEC4_F1	Escherichia coli	not applicable	not applicable	1	not applicable	Ecoli_SEC4_F1	proteomic profiling by mass spectrometry	1	Ecoli_SEC4_F1.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive hf;AC=MS:1002523	not applicable	NT=label free sample;AC=MS:1002038	1	not applicable	15 ppm	15 ppm	NT=Cysteine carbamidomethylation
Ecoli_SEC4_F9	Escherichia coli	not applicable	not applicable	1	not applicable	Ecoli_SEC4_F9	proteomic profiling by mass spectrometry	1	Ecoli_SEC4_F9.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive hf;AC=MS:1002523	not applicable	NT=label free sample;AC=MS:1002038	9	not applicable	15 ppm	15 ppm	NT=Cysteine carbamidomethylation
Ecoli_SEC3_F11	Escherichia coli	not applicable	not applicable	1	not applicable	Ecoli_SEC3_F11	proteomic profiling by mass spectrometry	1	Ecoli_SEC3_F11.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive hf;AC=MS:1002523	not applicable	NT=label free sample;AC=MS:1002038	11	not applicable	15 ppm	15 ppm	NT=Cysteine carbamidomethylation
Ecoli_SEC5_F4	Escherichia coli	not applicable	not applicable	1	not applicable	Ecoli_SEC5_F4	proteomic profiling by mass spectrometry	1	Ecoli_SEC5_F4.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive hf;AC=MS:1002523	not applicable	NT=label free sample;AC=MS:1002038	4	not applicable	15 ppm	15 ppm	NT=Cysteine carbamidomethylation
Ecoli_SEC4_F4	Escherichia coli	not applicable	not applicable	1	not applicable	Ecoli_SEC4_F4	proteomic profiling by mass spectrometry	1	Ecoli_SEC4_F4.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive hf;AC=MS:1002523	not applicable	NT=label free sample;AC=MS:1002038	4	not applicable	15 ppm	15 ppm	NT=Cysteine carbamidomethylation
Ecoli_SEC5_F1	Escherichia coli	not applicable	not applicable	1	not applicable	Ecoli_SEC5_F1	proteomic profiling by mass spectrometry	1	Ecoli_SEC5_F1.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive hf;AC=MS:1002523	not applicable	NT=label free sample;AC=MS:1002038	1	not applicable	15 ppm	15 ppm	NT=Cysteine carbamidomethylation
Ecoli_SEC4_F12	Escherichia coli	not applicable	not applicable	1	not applicable	Ecoli_SEC4_F12	proteomic profiling by mass spectrometry	1	Ecoli_SEC4_F12.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive hf;AC=MS:1002523	not applicable	NT=label free sample;AC=MS:1002038	12	not applicable	15 ppm	15 ppm	NT=Cysteine carbamidomethylation
Ecoli_SEC5_F8	Escherichia coli	not applicable	not applicable	1	not applicable	Ecoli_SEC5_F8	proteomic profiling by mass spectrometry	1	Ecoli_SEC5_F8.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive hf;AC=MS:1002523	not applicable	NT=label free sample;AC=MS:1002038	8	not applicable	15 ppm	15 ppm	NT=Cysteine carbamidomethylation
Ecoli_SEC3_F13	Escherichia coli	not applicable	not applicable	1	not applicable	Ecoli_SEC3_F13	proteomic profiling by mass spectrometry	1	Ecoli_SEC3_F13.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive hf;AC=MS:1002523	not applicable	NT=label free sample;AC=MS:1002038	13	not applicable	15 ppm	15 ppm	NT=Cysteine carbamidomethylation
Ecoli_SEC3_F10	Escherichia coli	not applicable	not applicable	1	not applicable	Ecoli_SEC3_F10	proteomic profiling by mass spectrometry	1	Ecoli_SEC3_F10.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive hf;AC=MS:1002523	not applicable	NT=label free sample;AC=MS:1002038	10	not applicable	15 ppm	15 ppm	NT=Cysteine carbamidomethylation
Ecoli_SEC5_F7	Escherichia coli	not applicable	not applicable	1	not applicable	Ecoli_SEC5_F7	proteomic profiling by mass spectrometry	1	Ecoli_SEC5_F7.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive hf;AC=MS:1002523	not applicable	NT=label free sample;AC=MS:1002038	7	not applicable	15 ppm	15 ppm	NT=Cysteine carbamidomethylation
Ecoli_SEC5_F12	Escherichia coli	not applicable	not applicable	1	not applicable	Ecoli_SEC5_F12	proteomic profiling by mass spectrometry	1	Ecoli_SEC5_F12.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive hf;AC=MS:1002523	not applicable	NT=label free sample;AC=MS:1002038	12	not applicable	15 ppm	15 ppm	NT=Cysteine carbamidomethylation
Ecoli_SEC3_F3	Escherichia coli	not applicable	not applicable	1	not applicable	Ecoli_SEC3_F3	proteomic profiling by mass spectrometry	1	Ecoli_SEC3_F3.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive hf;AC=MS:1002523	not applicable	NT=label free sample;AC=MS:1002038	3	not applicable	15 ppm	15 ppm	NT=Cysteine carbamidomethylation
Ecoli_SEC3_F6	Escherichia coli	not applicable	not applicable	1	not applicable	Ecoli_SEC3_F6	proteomic profiling by mass spectrometry	1	Ecoli_SEC3_F6.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive hf;AC=MS:1002523	not applicable	NT=label free sample;AC=MS:1002038	6	not applicable	15 ppm	15 ppm	NT=Cysteine carbamidomethylation
Ecoli_SEC5_F14	Escherichia coli	not applicable	not applicable	1	not applicable	Ecoli_SEC5_F14	proteomic profiling by mass spectrometry	1	Ecoli_SEC5_F14.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive hf;AC=MS:1002523	not applicable	NT=label free sample;AC=MS:1002038	14	not applicable	15 ppm	15 ppm	NT=Cysteine carbamidomethylation
Ecoli_SEC3_F4	Escherichia coli	not applicable	not applicable	1	not applicable	Ecoli_SEC3_F4	proteomic profiling by mass spectrometry	1	Ecoli_SEC3_F4.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive hf;AC=MS:1002523	not applicable	NT=label free sample;AC=MS:1002038	4	not applicable	15 ppm	15 ppm	NT=Cysteine carbamidomethylation
Ecoli_SEC3_F12	Escherichia coli	not applicable	not applicable	1	not applicable	Ecoli_SEC3_F12	proteomic profiling by mass spectrometry	1	Ecoli_SEC3_F12.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive hf;AC=MS:1002523	not applicable	NT=label free sample;AC=MS:1002038	12	not applicable	15 ppm	15 ppm	NT=Cysteine carbamidomethylation
Ecoli_SEC3_F8	Escherichia coli	not applicable	not applicable	1	not applicable	Ecoli_SEC3_F8	proteomic profiling by mass spectrometry	1	Ecoli_SEC3_F8.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive hf;AC=MS:1002523	not applicable	NT=label free sample;AC=MS:1002038	8	not applicable	15 ppm	15 ppm	NT=Cysteine carbamidomethylation
Ecoli_SEC4_F11	Escherichia coli	not applicable	not applicable	1	not applicable	Ecoli_SEC4_F11	proteomic profiling by mass spectrometry	1	Ecoli_SEC4_F11.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive hf;AC=MS:1002523	not applicable	NT=label free sample;AC=MS:1002038	11	not applicable	15 ppm	15 ppm	NT=Cysteine carbamidomethylation
Ecoli_SEC5_F13	Escherichia coli	not applicable	not applicable	1	not applicable	Ecoli_SEC5_F13	proteomic profiling by mass spectrometry	1	Ecoli_SEC5_F13.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive hf;AC=MS:1002523	not applicable	NT=label free sample;AC=MS:1002038	13	not applicable	15 ppm	15 ppm	NT=Cysteine carbamidomethylation
Ecoli_SEC1_F2	Escherichia coli	not applicable	not applicable	1	not applicable	Ecoli_SEC1_F2	proteomic profiling by mass spectrometry	1	Ecoli_SEC1_F2.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive hf;AC=MS:1002523	not applicable	NT=label free sample;AC=MS:1002038	2	not applicable	15 ppm	15 ppm	NT=Cysteine carbamidomethylation
Ecoli_SEC1_F3	Escherichia coli	not applicable	not applicable	1	not applicable	Ecoli_SEC1_F3	proteomic profiling by mass spectrometry	1	Ecoli_SEC1_F3.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive hf;AC=MS:1002523	not applicable	NT=label free sample;AC=MS:1002038	3	not applicable	15 ppm	15 ppm	NT=Cysteine carbamidomethylation
Ecoli_SEC1_F1	Escherichia coli	not applicable	not applicable	1	not applicable	Ecoli_SEC1_F1	proteomic profiling by mass spectrometry	1	Ecoli_SEC1_F1.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive hf;AC=MS:1002523	not applicable	NT=label free sample;AC=MS:1002038	1	not applicable	15 ppm	15 ppm	NT=Cysteine carbamidomethylation
