source name	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[biological replicate]	characteristics[disease]	assay name	technology type	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[proteomics data acquisition method]	comment[instrument]	comment[cleavage agent details]	comment[label]	comment[fraction identifier]	comment[dissociation method]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[modification parameters]	comment[sdrf template]
Sample1	Saccharomyces cerevisiae	not applicable	not applicable	1	not applicable	Proteomics Assay	proteomic profiling by mass spectrometry	1	Q22697_Mix3-5B.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive hf;AC=MS:1002523	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=data-dependent acquisition;AC=MS:1003221	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
Sample2	Escherichia coli	not applicable	not applicable	1	not applicable	Proteomics Assay	proteomic profiling by mass spectrometry	1	Q07384_Mix3-5_A2.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive hf;AC=MS:1002523	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=data-dependent acquisition;AC=MS:1003221	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
Sample3	Bacillus subtilis	not applicable	not applicable	1	not applicable	Proteomics Assay	proteomic profiling by mass spectrometry	1	Q07393_Mix3-5_D1.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive hf;AC=MS:1002523	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=data-dependent acquisition;AC=MS:1003221	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
Sample4	Saccharomyces cerevisiae	not applicable	not applicable	2	not applicable	Proteomics Assay	proteomic profiling by mass spectrometry	1	Q24100_Mix3-20_B-7.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive hf;AC=MS:1002523	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=data-dependent acquisition;AC=MS:1003221	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
Sample5	Saccharomyces cerevisiae	not applicable	not applicable	1	not applicable	Proteomics Assay	proteomic profiling by mass spectrometry	1	Q22693_Mix3-1A.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive hf;AC=MS:1002523	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=data-dependent acquisition;AC=MS:1003221	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
Sample6	Escherichia coli	not applicable	not applicable	2	not applicable	Proteomics Assay	proteomic profiling by mass spectrometry	1	Q07394_Mix3-19_D1.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive hf;AC=MS:1002523	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=data-dependent acquisition;AC=MS:1003221	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
Sample7	Bacillus subtilis	not applicable	not applicable	2	not applicable	Proteomics Assay	proteomic profiling by mass spectrometry	1	Q07395_Mix3-34_D1.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive hf;AC=MS:1002523	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=data-dependent acquisition;AC=MS:1003221	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
Sample8	Escherichia coli	not applicable	not applicable	2	not applicable	Proteomics Assay	proteomic profiling by mass spectrometry	1	Q07386_Mix3-34_A2.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive hf;AC=MS:1002523	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=data-dependent acquisition;AC=MS:1003221	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
Sample9	Saccharomyces cerevisiae	not applicable	not applicable	2	not applicable	Proteomics Assay	proteomic profiling by mass spectrometry	1	Q24098_Mix3-6_B-7.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive hf;AC=MS:1002523	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=data-dependent acquisition;AC=MS:1003221	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
Sample10	Escherichia coli	not applicable	not applicable	3	not applicable	Proteomics Assay	proteomic profiling by mass spectrometry	1	Q24105_Mix3-16_B-19.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive hf;AC=MS:1002523	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=data-dependent acquisition;AC=MS:1003221	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
Sample11	Escherichia coli	not applicable	not applicable	3	not applicable	Proteomics Assay	proteomic profiling by mass spectrometry	1	Q24104_Mix3-15_B-19.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive hf;AC=MS:1002523	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=data-dependent acquisition;AC=MS:1003221	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
Sample12	Saccharomyces cerevisiae	not applicable	not applicable	1	not applicable	Proteomics Assay	proteomic profiling by mass spectrometry	1	Q07381_Mix3-5_A1.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive hf;AC=MS:1002523	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=data-dependent acquisition;AC=MS:1003221	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
Sample13	Escherichia coli	not applicable	not applicable	3	not applicable	Proteomics Assay	proteomic profiling by mass spectrometry	1	Q24101_Mix3-15_B-15.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive hf;AC=MS:1002523	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=data-dependent acquisition;AC=MS:1003221	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
Sample14	Bacillus subtilis	not applicable	not applicable	3	not applicable	Proteomics Assay	proteomic profiling by mass spectrometry	1	Q23074_Mix3-40_B.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive hf;AC=MS:1002523	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=data-dependent acquisition;AC=MS:1003221	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
