source name	characteristics[sample name]	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[disease]	characteristics[project name]	characteristics[environmental sample type]	characteristics[environmental medium]	characteristics[geographic location]	characteristics[collection date]	characteristics[sample collection method]	characteristics[sample storage]	characteristics[microbiome source]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[dissociation method]	comment[fraction identifier]	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[organism part]
GOWN_114_2000ng.msf	GOWN_114_2000ng.msf	Uncultured methylotenera sp.	groundwater	not applicable	not available	Proteomics_of_groundwater_microbiomes_collected_from_five_wells_in_Alberta_Canada	groundwater	groundwater	not available	not available	not available	not available	groundwater microbiome	1	GOWN_114_2000ng.msf	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	GOWN_114_2000ng.msf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	groundwater
GOWN_114_2000ng	GOWN_114_2000ng	Uncultured methylotenera sp.	groundwater	not applicable	not available	Proteomics_of_groundwater_microbiomes_collected_from_five_wells_in_Alberta_Canada	groundwater	groundwater	not available	not available	not available	not available	groundwater microbiome	1	GOWN_114_2000ng	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	GOWN_114_2000ng.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	groundwater
GOWN_218_2000ng.msf	GOWN_218_2000ng.msf	Uncultured methylotenera sp.	groundwater	not applicable	not available	Proteomics_of_groundwater_microbiomes_collected_from_five_wells_in_Alberta_Canada	groundwater	groundwater	not available	not available	not available	not available	groundwater microbiome	1	GOWN_218_2000ng.msf	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	GOWN_218_2000ng.msf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	groundwater
GOWN_218_2000ng	GOWN_218_2000ng	Uncultured methylotenera sp.	groundwater	not applicable	not available	Proteomics_of_groundwater_microbiomes_collected_from_five_wells_in_Alberta_Canada	groundwater	groundwater	not available	not available	not available	not available	groundwater microbiome	1	GOWN_218_2000ng	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	GOWN_218_2000ng.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	groundwater
GOWN_265_19GWC19045_2000ng.msf	GOWN_265_19GWC19045_2000ng.msf	Uncultured methylotenera sp.	groundwater	not applicable	not available	Proteomics_of_groundwater_microbiomes_collected_from_five_wells_in_Alberta_Canada	groundwater	groundwater	not available	not available	not available	not available	groundwater microbiome	1	GOWN_265_19GWC19045_2000ng.msf	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	GOWN_265_19GWC19045_2000ng.msf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	groundwater
GOWN_265_19GWC19045_2000ng	GOWN_265_19GWC19045_2000ng	Uncultured methylotenera sp.	groundwater	not applicable	not available	Proteomics_of_groundwater_microbiomes_collected_from_five_wells_in_Alberta_Canada	groundwater	groundwater	not available	not available	not available	not available	groundwater microbiome	1	GOWN_265_19GWC19045_2000ng	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	GOWN_265_19GWC19045_2000ng.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	groundwater
GOWN_33_2000ng.msf	GOWN_33_2000ng.msf	Uncultured methylotenera sp.	groundwater	not applicable	not available	Proteomics_of_groundwater_microbiomes_collected_from_five_wells_in_Alberta_Canada	groundwater	groundwater	not available	not available	not available	not available	groundwater microbiome	1	GOWN_33_2000ng.msf	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	GOWN_33_2000ng.msf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	groundwater
GOWN_33_2000ng	GOWN_33_2000ng	Uncultured methylotenera sp.	groundwater	not applicable	not available	Proteomics_of_groundwater_microbiomes_collected_from_five_wells_in_Alberta_Canada	groundwater	groundwater	not available	not available	not available	not available	groundwater microbiome	1	GOWN_33_2000ng	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	GOWN_33_2000ng.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	groundwater
GOWN_991_2000ng.msf	GOWN_991_2000ng.msf	Uncultured methylotenera sp.	groundwater	not applicable	not available	Proteomics_of_groundwater_microbiomes_collected_from_five_wells_in_Alberta_Canada	groundwater	groundwater	not available	not available	not available	not available	groundwater microbiome	1	GOWN_991_2000ng.msf	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	GOWN_991_2000ng.msf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	groundwater
GOWN_991_2000ng	GOWN_991_2000ng	Uncultured methylotenera sp.	groundwater	not applicable	not available	Proteomics_of_groundwater_microbiomes_collected_from_five_wells_in_Alberta_Canada	groundwater	groundwater	not available	not available	not available	not available	groundwater microbiome	1	GOWN_991_2000ng	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	GOWN_991_2000ng.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	groundwater
