source name	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[disease]	characteristics[phenotype]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[instrument]	comment[label]	comment[cleavage agent details]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[fraction identifier]	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[sdrf annotation tool]	comment[sdrf template]	factor value[phenotype]
serum_sleeping_sickness_8	Trypanosoma brucei	blood serum	not available	human African trypanosomiasis	serum_sleeping_sickness	8	run_11	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive;AC=MS:1001911	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	10 ppm	1	2	1603003-Q9-SERUM-stade2.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	serum_sleeping_sickness
csf_control_1	Trypanosoma brucei	cerebrospinal fluid	not available	normal	csf_control	1	run_12	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive;AC=MS:1001911	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	10 ppm	1	3	1603004-Q1-CSF-control.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	csf_control
csf_control_2	Trypanosoma brucei	cerebrospinal fluid	not available	normal	csf_control	2	run_13	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive;AC=MS:1001911	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	10 ppm	1	3	1603004-Q10-CSF-control.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	csf_control
csf_control_3	Trypanosoma brucei	cerebrospinal fluid	not available	normal	csf_control	3	run_14	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive;AC=MS:1001911	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	10 ppm	1	3	1603004-Q4-CSF-control.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	csf_control
csf_sleeping_sickness_1	Trypanosoma brucei	cerebrospinal fluid	not available	human African trypanosomiasis	csf_sleeping_sickness	1	run_15	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive;AC=MS:1001911	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	10 ppm	1	4	1603004-Q11-CSF-stade1.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	csf_sleeping_sickness
csf_sleeping_sickness_2	Trypanosoma brucei	cerebrospinal fluid	not available	human African trypanosomiasis	csf_sleeping_sickness	2	run_16	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive;AC=MS:1001911	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	10 ppm	1	4	1603004-Q12-CSF-stade2.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	csf_sleeping_sickness
csf_sleeping_sickness_3	Trypanosoma brucei	cerebrospinal fluid	not available	human African trypanosomiasis	csf_sleeping_sickness	3	run_17	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive;AC=MS:1001911	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	10 ppm	1	4	1603004-Q2-CSF-stade1.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	csf_sleeping_sickness
csf_sleeping_sickness_4	Trypanosoma brucei	cerebrospinal fluid	not available	human African trypanosomiasis	csf_sleeping_sickness	4	run_18	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive;AC=MS:1001911	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	10 ppm	1	4	1603004-Q3-CSF-stade2.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	csf_sleeping_sickness
csf_sleeping_sickness_5	Trypanosoma brucei	cerebrospinal fluid	not available	human African trypanosomiasis	csf_sleeping_sickness	5	run_19	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive;AC=MS:1001911	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	10 ppm	1	4	1603004-Q5-CSF-stade1.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	csf_sleeping_sickness
csf_sleeping_sickness_6	Trypanosoma brucei	cerebrospinal fluid	not available	human African trypanosomiasis	csf_sleeping_sickness	6	run_20	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive;AC=MS:1001911	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	10 ppm	1	4	1603004-Q6-CSF-stade2.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	csf_sleeping_sickness
csf_sleeping_sickness_7	Trypanosoma brucei	cerebrospinal fluid	not available	human African trypanosomiasis	csf_sleeping_sickness	7	run_21	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive;AC=MS:1001911	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	10 ppm	1	4	1603004-Q9-CSF-stade2.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	csf_sleeping_sickness
saliva_control_1	Trypanosoma brucei	saliva	not available	normal	saliva_control	1	run_22	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive;AC=MS:1001911	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	10 ppm	1	5	1703001-Q1-Saliva-control.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	saliva_control
saliva_control_2	Trypanosoma brucei	saliva	not available	normal	saliva_control	2	run_23	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive;AC=MS:1001911	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	10 ppm	1	5	1703001-Q4-Saliva-control.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	saliva_control
saliva_control_3	Trypanosoma brucei	saliva	not available	normal	saliva_control	3	run_24	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive;AC=MS:1001911	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	10 ppm	1	5	1703001-Q7-Saliva-control.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	saliva_control
saliva_sleeping_sickness_1	Trypanosoma brucei	saliva	not available	human African trypanosomiasis	saliva_sleeping_sickness	1	run_25	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive;AC=MS:1001911	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	10 ppm	1	6	1703001-Q10-Saliva-stade2.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	saliva_sleeping_sickness
saliva_sleeping_sickness_2	Trypanosoma brucei	saliva	not available	human African trypanosomiasis	saliva_sleeping_sickness	2	run_26	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive;AC=MS:1001911	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	10 ppm	1	6	1703001-Q2-Saliva-stade1.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	saliva_sleeping_sickness
saliva_sleeping_sickness_3	Trypanosoma brucei	saliva	not available	human African trypanosomiasis	saliva_sleeping_sickness	3	run_27	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive;AC=MS:1001911	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	10 ppm	1	6	1703001-Q3-Saliva-stade2.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	saliva_sleeping_sickness
saliva_sleeping_sickness_4	Trypanosoma brucei	saliva	not available	human African trypanosomiasis	saliva_sleeping_sickness	4	run_28	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive;AC=MS:1001911	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	10 ppm	1	6	1703001-Q5-Saliva-stade1.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	saliva_sleeping_sickness
saliva_sleeping_sickness_5	Trypanosoma brucei	saliva	not available	human African trypanosomiasis	saliva_sleeping_sickness	5	run_29	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive;AC=MS:1001911	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	10 ppm	1	6	1703001-Q6-Saliva-stade2.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	saliva_sleeping_sickness
saliva_sleeping_sickness_6	Trypanosoma brucei	saliva	not available	human African trypanosomiasis	saliva_sleeping_sickness	6	run_30	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive;AC=MS:1001911	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	10 ppm	1	6	1703001-Q8-Saliva-stade1.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	saliva_sleeping_sickness
saliva_sleeping_sickness_7	Trypanosoma brucei	saliva	not available	human African trypanosomiasis	saliva_sleeping_sickness	7	run_31	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive;AC=MS:1001911	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	10 ppm	1	6	1703001-Q9-Saliva-stade2.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	saliva_sleeping_sickness
urine_control_1	Trypanosoma brucei	urine	not available	normal	urine_control	1	run_32	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive;AC=MS:1001911	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	10 ppm	1	7	1703002-Q1-Urine-control.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	urine_control
urine_control_2	Trypanosoma brucei	urine	not available	normal	urine_control	2	run_33	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive;AC=MS:1001911	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	10 ppm	1	7	1703002-Q10-Urine-control.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	urine_control
urine_control_3	Trypanosoma brucei	urine	not available	normal	urine_control	3	run_34	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive;AC=MS:1001911	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	10 ppm	1	7	1703002-Q4-Urine-control.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	urine_control
urine_sleeping_sickness_1	Trypanosoma brucei	urine	not available	human African trypanosomiasis	urine_sleeping_sickness	1	run_35	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive;AC=MS:1001911	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	10 ppm	1	8	1703002-Q2-Urine-stade1.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	urine_sleeping_sickness
urine_sleeping_sickness_2	Trypanosoma brucei	urine	not available	human African trypanosomiasis	urine_sleeping_sickness	2	run_36	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive;AC=MS:1001911	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	10 ppm	1	8	1703002-Q3-Urine-stade2.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	urine_sleeping_sickness
urine_sleeping_sickness_3	Trypanosoma brucei	urine	not available	human African trypanosomiasis	urine_sleeping_sickness	3	run_37	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive;AC=MS:1001911	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	10 ppm	1	8	1703002-Q5-Urine-stade1.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	urine_sleeping_sickness
urine_sleeping_sickness_4	Trypanosoma brucei	urine	not available	human African trypanosomiasis	urine_sleeping_sickness	4	run_38	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive;AC=MS:1001911	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	10 ppm	1	8	1703002-Q6-Urine-stade2.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	urine_sleeping_sickness
urine_sleeping_sickness_5	Trypanosoma brucei	urine	not available	human African trypanosomiasis	urine_sleeping_sickness	5	run_39	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive;AC=MS:1001911	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	10 ppm	1	8	1703002-Q8-Urine-stade1.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	urine_sleeping_sickness
