source name	characteristics[organism]	characteristics[organism part]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[technical replicate]	comment[fraction identifier]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[organism part]
15	Naja ashei	Venom	1	15	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive Plus;AC=MS:1002634	NT=Trypsin;AC=MS:1001251	1	1	15.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Venom
21	Naja ashei	Venom	1	21	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive Plus;AC=MS:1002634	NT=Trypsin;AC=MS:1001251	1	1	21.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Venom
22	Naja ashei	Venom	1	22	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive Plus;AC=MS:1002634	NT=Trypsin;AC=MS:1001251	1	1	22.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Venom
20	Naja ashei	Venom	1	20	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive Plus;AC=MS:1002634	NT=Trypsin;AC=MS:1001251	1	1	20.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Venom
23	Naja ashei	Venom	1	23	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive Plus;AC=MS:1002634	NT=Trypsin;AC=MS:1001251	1	1	23.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Venom
24	Naja ashei	Venom	1	24	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive Plus;AC=MS:1002634	NT=Trypsin;AC=MS:1001251	1	1	24.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Venom
17	Naja ashei	Venom	1	17	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive Plus;AC=MS:1002634	NT=Trypsin;AC=MS:1001251	1	1	17.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Venom
13	Naja ashei	Venom	1	13	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive Plus;AC=MS:1002634	NT=Trypsin;AC=MS:1001251	1	1	13.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Venom
12	Naja ashei	Venom	1	12	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive Plus;AC=MS:1002634	NT=Trypsin;AC=MS:1001251	1	1	12.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Venom
16	Naja ashei	Venom	1	16	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive Plus;AC=MS:1002634	NT=Trypsin;AC=MS:1001251	1	1	16.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Venom
19	Naja ashei	Venom	1	19	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive Plus;AC=MS:1002634	NT=Trypsin;AC=MS:1001251	1	1	19.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Venom
14	Naja ashei	Venom	1	14	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive Plus;AC=MS:1002634	NT=Trypsin;AC=MS:1001251	1	1	14.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Venom
