source name	characteristics[organism]	characteristics[organism part]	characteristics[disease]	characteristics[age]	characteristics[sex]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[technical replicate]	comment[fraction identifier]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[organism part]
HFX_9850_GVA_DLD1_2_180719	Homo sapiens	Epithelial cell	not available	not available	not available	1	HFX_9850_GVA_DLD1_2_180719	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	HFX_9850_GVA_DLD1_2_180719.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation	Epithelial cell
HFX_9850_GVA_DLD1_3_180719	Homo sapiens	Epithelial cell	not available	not available	not available	1	HFX_9850_GVA_DLD1_3_180719	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	HFX_9850_GVA_DLD1_3_180719.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation	Epithelial cell
HFX_9850_GVA_DLD1_10_180719_20190723144215	Homo sapiens	Epithelial cell	not available	not available	not available	1	HFX_9850_GVA_DLD1_10_180719_20190723144215	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	HFX_9850_GVA_DLD1_10_180719_20190723144215.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation	Epithelial cell
HFX_9850_GVA_DLD1_1_180719_20190725211859	Homo sapiens	Epithelial cell	not available	not available	not available	1	HFX_9850_GVA_DLD1_1_180719_20190725211859	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	HFX_9850_GVA_DLD1_1_180719_20190725211859.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation	Epithelial cell
HFX_9850_GVA_DLD1_8_180719	Homo sapiens	Epithelial cell	not available	not available	not available	1	HFX_9850_GVA_DLD1_8_180719	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	HFX_9850_GVA_DLD1_8_180719.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation	Epithelial cell
HFX_9850_GVA_DLD1_12_180719	Homo sapiens	Epithelial cell	not available	not available	not available	1	HFX_9850_GVA_DLD1_12_180719	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	HFX_9850_GVA_DLD1_12_180719.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation	Epithelial cell
HFX_9850_GVA_DLD1_7_180719_20190723174417	Homo sapiens	Epithelial cell	not available	not available	not available	1	HFX_9850_GVA_DLD1_7_180719_20190723174417	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	HFX_9850_GVA_DLD1_7_180719_20190723174417.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation	Epithelial cell
HFX_9850_GVA_DLD1_5_180719_20190723204622	Homo sapiens	Epithelial cell	not available	not available	not available	1	HFX_9850_GVA_DLD1_5_180719_20190723204622	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	HFX_9850_GVA_DLD1_5_180719_20190723204622.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation	Epithelial cell
HFX_9850_GVA_DLD1_4_180719_20190725121250	Homo sapiens	Epithelial cell	not available	not available	not available	1	HFX_9850_GVA_DLD1_4_180719_20190725121250	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	HFX_9850_GVA_DLD1_4_180719_20190725121250.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation	Epithelial cell
HFX_9850_GVA_DLD1_11_180719	Homo sapiens	Epithelial cell	not available	not available	not available	1	HFX_9850_GVA_DLD1_11_180719	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	HFX_9850_GVA_DLD1_11_180719.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation	Epithelial cell
HFX_9850_GVA_DLD1_6_180719	Homo sapiens	Epithelial cell	not available	not available	not available	1	HFX_9850_GVA_DLD1_6_180719	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	HFX_9850_GVA_DLD1_6_180719.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation	Epithelial cell
HFX_9850_GVA_DLD1_9_180719	Homo sapiens	Epithelial cell	not available	not available	not available	1	HFX_9850_GVA_DLD1_9_180719	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	HFX_9850_GVA_DLD1_9_180719.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation	Epithelial cell
