source name	characteristics[sample name]	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[disease]	characteristics[project name]	characteristics[environmental sample type]	characteristics[environmental medium]	characteristics[geographic location]	characteristics[collection date]	characteristics[sample collection method]	characteristics[sample storage]	characteristics[microbiome source]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[modification parameters]	comment[cleavage agent details]	comment[dissociation method]	comment[fraction identifier]	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[organism part]
N1_460min_1500ng_Run1.msf	N1_460min_1500ng_Run1.msf	Candidatus endonucleobacter	sea water	not applicable	not available	Metaproteomes_of_the_ciliated_edge_from_the_gill_filaments_of_the_deep-sea_mussel_Bathymodiolus_childressi_infected_by_Ca._Endonucleobacter	sea water	sea water	7.6, 0.1	not available	not available	not available	marine microbiome	1	N1_460min_1500ng_Run1.msf	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF-X;AC=MS:1002877	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	N1_460min_1500ng_Run1.msf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
N1_460min_1500ng_Run1	N1_460min_1500ng_Run1	Candidatus endonucleobacter	sea water	not applicable	not available	Metaproteomes_of_the_ciliated_edge_from_the_gill_filaments_of_the_deep-sea_mussel_Bathymodiolus_childressi_infected_by_Ca._Endonucleobacter	sea water	sea water	7.6, 0.1	not available	not available	not available	marine microbiome	1	N1_460min_1500ng_Run1	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF-X;AC=MS:1002877	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	N1_460min_1500ng_Run1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
N2_460_min_1500ng_Run1.msf	N2_460_min_1500ng_Run1.msf	Candidatus endonucleobacter	sea water	not applicable	not available	Metaproteomes_of_the_ciliated_edge_from_the_gill_filaments_of_the_deep-sea_mussel_Bathymodiolus_childressi_infected_by_Ca._Endonucleobacter	sea water	sea water	7.6, 0.1	not available	not available	not available	marine microbiome	1	N2_460_min_1500ng_Run1.msf	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF-X;AC=MS:1002877	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	N2_460_min_1500ng_Run1.msf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
N2_460_min_1500ng_Run1	N2_460_min_1500ng_Run1	Candidatus endonucleobacter	sea water	not applicable	not available	Metaproteomes_of_the_ciliated_edge_from_the_gill_filaments_of_the_deep-sea_mussel_Bathymodiolus_childressi_infected_by_Ca._Endonucleobacter	sea water	sea water	7.6, 0.1	not available	not available	not available	marine microbiome	1	N2_460_min_1500ng_Run1	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF-X;AC=MS:1002877	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	N2_460_min_1500ng_Run1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
N59_460min_1500ng_Run1.msf	N59_460min_1500ng_Run1.msf	Candidatus endonucleobacter	sea water	not applicable	not available	Metaproteomes_of_the_ciliated_edge_from_the_gill_filaments_of_the_deep-sea_mussel_Bathymodiolus_childressi_infected_by_Ca._Endonucleobacter	sea water	sea water	7.6, 0.1	not available	not available	not available	marine microbiome	1	N59_460min_1500ng_Run1.msf	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF-X;AC=MS:1002877	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	N59_460min_1500ng_Run1.msf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
N59_460min_1500ng_Run1	N59_460min_1500ng_Run1	Candidatus endonucleobacter	sea water	not applicable	not available	Metaproteomes_of_the_ciliated_edge_from_the_gill_filaments_of_the_deep-sea_mussel_Bathymodiolus_childressi_infected_by_Ca._Endonucleobacter	sea water	sea water	7.6, 0.1	not available	not available	not available	marine microbiome	1	N59_460min_1500ng_Run1	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF-X;AC=MS:1002877	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	N59_460min_1500ng_Run1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
N5_460min_1500ng_Run1.msf	N5_460min_1500ng_Run1.msf	Candidatus endonucleobacter	sea water	not applicable	not available	Metaproteomes_of_the_ciliated_edge_from_the_gill_filaments_of_the_deep-sea_mussel_Bathymodiolus_childressi_infected_by_Ca._Endonucleobacter	sea water	sea water	7.6, 0.1	not available	not available	not available	marine microbiome	1	N5_460min_1500ng_Run1.msf	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF-X;AC=MS:1002877	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	N5_460min_1500ng_Run1.msf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
N5_460min_1500ng_Run1	N5_460min_1500ng_Run1	Candidatus endonucleobacter	sea water	not applicable	not available	Metaproteomes_of_the_ciliated_edge_from_the_gill_filaments_of_the_deep-sea_mussel_Bathymodiolus_childressi_infected_by_Ca._Endonucleobacter	sea water	sea water	7.6, 0.1	not available	not available	not available	marine microbiome	1	N5_460min_1500ng_Run1	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF-X;AC=MS:1002877	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	N5_460min_1500ng_Run1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
N60_460min_1500ng_Run1.msf	N60_460min_1500ng_Run1.msf	Candidatus endonucleobacter	sea water	not applicable	not available	Metaproteomes_of_the_ciliated_edge_from_the_gill_filaments_of_the_deep-sea_mussel_Bathymodiolus_childressi_infected_by_Ca._Endonucleobacter	sea water	sea water	7.6, 0.1	not available	not available	not available	marine microbiome	1	N60_460min_1500ng_Run1.msf	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF-X;AC=MS:1002877	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	N60_460min_1500ng_Run1.msf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
N60_460min_1500ng_Run1	N60_460min_1500ng_Run1	Candidatus endonucleobacter	sea water	not applicable	not available	Metaproteomes_of_the_ciliated_edge_from_the_gill_filaments_of_the_deep-sea_mussel_Bathymodiolus_childressi_infected_by_Ca._Endonucleobacter	sea water	sea water	7.6, 0.1	not available	not available	not available	marine microbiome	1	N60_460min_1500ng_Run1	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF-X;AC=MS:1002877	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	N60_460min_1500ng_Run1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
N61_460min_1500ng_Run1.msf	N61_460min_1500ng_Run1.msf	Candidatus endonucleobacter	sea water	not applicable	not available	Metaproteomes_of_the_ciliated_edge_from_the_gill_filaments_of_the_deep-sea_mussel_Bathymodiolus_childressi_infected_by_Ca._Endonucleobacter	sea water	sea water	7.6, 0.1	not available	not available	not available	marine microbiome	1	N61_460min_1500ng_Run1.msf	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF-X;AC=MS:1002877	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	N61_460min_1500ng_Run1.msf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
N61_460min_1500ng_Run1	N61_460min_1500ng_Run1	Candidatus endonucleobacter	sea water	not applicable	not available	Metaproteomes_of_the_ciliated_edge_from_the_gill_filaments_of_the_deep-sea_mussel_Bathymodiolus_childressi_infected_by_Ca._Endonucleobacter	sea water	sea water	7.6, 0.1	not available	not available	not available	marine microbiome	1	N61_460min_1500ng_Run1	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF-X;AC=MS:1002877	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	N61_460min_1500ng_Run1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
N62_460min_1500ng_Run1.msf	N62_460min_1500ng_Run1.msf	Candidatus endonucleobacter	sea water	not applicable	not available	Metaproteomes_of_the_ciliated_edge_from_the_gill_filaments_of_the_deep-sea_mussel_Bathymodiolus_childressi_infected_by_Ca._Endonucleobacter	sea water	sea water	7.6, 0.1	not available	not available	not available	marine microbiome	1	N62_460min_1500ng_Run1.msf	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF-X;AC=MS:1002877	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	N62_460min_1500ng_Run1.msf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
N62_460min_1500ng_Run1	N62_460min_1500ng_Run1	Candidatus endonucleobacter	sea water	not applicable	not available	Metaproteomes_of_the_ciliated_edge_from_the_gill_filaments_of_the_deep-sea_mussel_Bathymodiolus_childressi_infected_by_Ca._Endonucleobacter	sea water	sea water	7.6, 0.1	not available	not available	not available	marine microbiome	1	N62_460min_1500ng_Run1	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF-X;AC=MS:1002877	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	N62_460min_1500ng_Run1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
N9_460min_1500ng_Run1.msf	N9_460min_1500ng_Run1.msf	Candidatus endonucleobacter	sea water	not applicable	not available	Metaproteomes_of_the_ciliated_edge_from_the_gill_filaments_of_the_deep-sea_mussel_Bathymodiolus_childressi_infected_by_Ca._Endonucleobacter	sea water	sea water	7.6, 0.1	not available	not available	not available	marine microbiome	1	N9_460min_1500ng_Run1.msf	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF-X;AC=MS:1002877	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	N9_460min_1500ng_Run1.msf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
N9_460min_1500ng_Run1	N9_460min_1500ng_Run1	Candidatus endonucleobacter	sea water	not applicable	not available	Metaproteomes_of_the_ciliated_edge_from_the_gill_filaments_of_the_deep-sea_mussel_Bathymodiolus_childressi_infected_by_Ca._Endonucleobacter	sea water	sea water	7.6, 0.1	not available	not available	not available	marine microbiome	1	N9_460min_1500ng_Run1	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF-X;AC=MS:1002877	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	N9_460min_1500ng_Run1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
