source name	characteristics[biological replicate]	characteristics[organism]	characteristics[organism part]	characteristics[condition]	characteristics[disease]	characteristics[cell type]	characteristics[material type]	characteristics[sample type]	characteristics[enrichment process]	characteristics[crosslink distance]	characteristics[crosslinking reaction time]	characteristics[crosslinking temperature]	assay name	technology type	comment[data file]	comment[fraction identifier]	comment[technical replicate]	comment[instrument]	comment[proteomics data acquisition method]	comment[cleavage agent details]	comment[label]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[dissociation method]	comment[collision energy]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[fractionation method]	comment[chemical cross-linking coupled with ms]	comment[cross-linker]	comment[crosslink enrichment method]	comment[crosslinker concentration]	comment[quenching reagent]	comment[reduction reagent]	comment[alkylation reagent]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf template]
PXD027068-Sample-5	1	Caenorhabditis elegans	hypodermis	free TurboID-mNG expressed in hypodermis	not applicable	not applicable	whole organism	not available	streptavidin affinity enrichment	not applicable	not available	not available	dpy-7p-TID set1_frac17	proteomic profiling by mass spectrometry	NCB4459A165LC3_A11 NCB4459A165LC3-40-209124.raw	17	1	NT=Q Exactive;AC=MS:1001911	NT=Data-dependent acquisition;AC=PRIDE:0000449	AC=MS:1001251;NT=Trypsin	NT=label free sample	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;PP=Protein N-term;AC=UNIMOD:1	NT=Deamidation;MT=Variable;TA=N,Q;AC=UNIMOD:7	NT=Gln->pyro-Glu;MT=Variable;TA=Q;PP=Any N-term;AC=UNIMOD:28	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	NT=Biotinylation;AC=UNIMOD:3;TA=K;MT=Variable	NT=Biotinylation;AC=UNIMOD:3;PP=Protein N-term;MT=Variable	AC=MS:1000422;NT=HCD	27% NCE	not available	not available	polyacrylamide gel electrophoresis	affinity purification coupled with mass spectrometry proteomics	NT=TurboID;AC=XLMOD:02251	streptavidin affinity enrichment	not available	not available	DTT	iodoacetamide	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=invertebrates;VV=v1.1.0
PXD027068-Sample-5	1	Caenorhabditis elegans	hypodermis	free TurboID-mNG expressed in hypodermis	not applicable	not applicable	whole organism	not available	streptavidin affinity enrichment	not applicable	not available	not available	dpy-7p-TID set1_frac18	proteomic profiling by mass spectrometry	NCB4459A166LC3_B11 NCB4459A166LC3-40-209125.raw	18	1	NT=Q Exactive;AC=MS:1001911	NT=Data-dependent acquisition;AC=PRIDE:0000449	AC=MS:1001251;NT=Trypsin	NT=label free sample	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;PP=Protein N-term;AC=UNIMOD:1	NT=Deamidation;MT=Variable;TA=N,Q;AC=UNIMOD:7	NT=Gln->pyro-Glu;MT=Variable;TA=Q;PP=Any N-term;AC=UNIMOD:28	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	NT=Biotinylation;AC=UNIMOD:3;TA=K;MT=Variable	NT=Biotinylation;AC=UNIMOD:3;PP=Protein N-term;MT=Variable	AC=MS:1000422;NT=HCD	27% NCE	not available	not available	polyacrylamide gel electrophoresis	affinity purification coupled with mass spectrometry proteomics	NT=TurboID;AC=XLMOD:02251	streptavidin affinity enrichment	not available	not available	DTT	iodoacetamide	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=invertebrates;VV=v1.1.0
PXD027068-Sample-5	1	Caenorhabditis elegans	hypodermis	free TurboID-mNG expressed in hypodermis	not applicable	not applicable	whole organism	not available	streptavidin affinity enrichment	not applicable	not available	not available	dpy-7p-TID set1_frac19	proteomic profiling by mass spectrometry	NCB4459A167LC3_C11 NCB4459A167LC3-40-209126.raw	19	1	NT=Q Exactive;AC=MS:1001911	NT=Data-dependent acquisition;AC=PRIDE:0000449	AC=MS:1001251;NT=Trypsin	NT=label free sample	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;PP=Protein N-term;AC=UNIMOD:1	NT=Deamidation;MT=Variable;TA=N,Q;AC=UNIMOD:7	NT=Gln->pyro-Glu;MT=Variable;TA=Q;PP=Any N-term;AC=UNIMOD:28	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	NT=Biotinylation;AC=UNIMOD:3;TA=K;MT=Variable	NT=Biotinylation;AC=UNIMOD:3;PP=Protein N-term;MT=Variable	AC=MS:1000422;NT=HCD	27% NCE	not available	not available	polyacrylamide gel electrophoresis	affinity purification coupled with mass spectrometry proteomics	NT=TurboID;AC=XLMOD:02251	streptavidin affinity enrichment	not available	not available	DTT	iodoacetamide	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=invertebrates;VV=v1.1.0
PXD027068-Sample-5	1	Caenorhabditis elegans	hypodermis	free TurboID-mNG expressed in hypodermis	not applicable	not applicable	whole organism	not available	streptavidin affinity enrichment	not applicable	not available	not available	dpy-7p-TID set1_frac20	proteomic profiling by mass spectrometry	NCB4459A168LC3_D11 NCB4459A168LC3-40-209127.raw	20	1	NT=Q Exactive;AC=MS:1001911	NT=Data-dependent acquisition;AC=PRIDE:0000449	AC=MS:1001251;NT=Trypsin	NT=label free sample	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;PP=Protein N-term;AC=UNIMOD:1	NT=Deamidation;MT=Variable;TA=N,Q;AC=UNIMOD:7	NT=Gln->pyro-Glu;MT=Variable;TA=Q;PP=Any N-term;AC=UNIMOD:28	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	NT=Biotinylation;AC=UNIMOD:3;TA=K;MT=Variable	NT=Biotinylation;AC=UNIMOD:3;PP=Protein N-term;MT=Variable	AC=MS:1000422;NT=HCD	27% NCE	not available	not available	polyacrylamide gel electrophoresis	affinity purification coupled with mass spectrometry proteomics	NT=TurboID;AC=XLMOD:02251	streptavidin affinity enrichment	not available	not available	DTT	iodoacetamide	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=invertebrates;VV=v1.1.0
PXD027068-Sample-6	2	Caenorhabditis elegans	hypodermis	free TurboID-mNG expressed in hypodermis	not applicable	not applicable	whole organism	not available	streptavidin affinity enrichment	not applicable	not available	not available	dpy-7p-TID set2_frac1	proteomic profiling by mass spectrometry	NCB4496A33LC3_A5 NCB4496A33LC3-40-214322.raw	1	1	NT=Q Exactive;AC=MS:1001911	NT=Data-dependent acquisition;AC=PRIDE:0000449	AC=MS:1001251;NT=Trypsin	NT=label free sample	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;PP=Protein N-term;AC=UNIMOD:1	NT=Deamidation;MT=Variable;TA=N,Q;AC=UNIMOD:7	NT=Gln->pyro-Glu;MT=Variable;TA=Q;PP=Any N-term;AC=UNIMOD:28	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	NT=Biotinylation;AC=UNIMOD:3;TA=K;MT=Variable	NT=Biotinylation;AC=UNIMOD:3;PP=Protein N-term;MT=Variable	AC=MS:1000422;NT=HCD	27% NCE	not available	not available	polyacrylamide gel electrophoresis	affinity purification coupled with mass spectrometry proteomics	NT=TurboID;AC=XLMOD:02251	streptavidin affinity enrichment	not available	not available	DTT	iodoacetamide	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=invertebrates;VV=v1.1.0
PXD027068-Sample-6	2	Caenorhabditis elegans	hypodermis	free TurboID-mNG expressed in hypodermis	not applicable	not applicable	whole organism	not available	streptavidin affinity enrichment	not applicable	not available	not available	dpy-7p-TID set2_frac2	proteomic profiling by mass spectrometry	NCB4496A34LC3_B5 NCB4496A34LC3-40-214323.raw	2	1	NT=Q Exactive;AC=MS:1001911	NT=Data-dependent acquisition;AC=PRIDE:0000449	AC=MS:1001251;NT=Trypsin	NT=label free sample	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;PP=Protein N-term;AC=UNIMOD:1	NT=Deamidation;MT=Variable;TA=N,Q;AC=UNIMOD:7	NT=Gln->pyro-Glu;MT=Variable;TA=Q;PP=Any N-term;AC=UNIMOD:28	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	NT=Biotinylation;AC=UNIMOD:3;TA=K;MT=Variable	NT=Biotinylation;AC=UNIMOD:3;PP=Protein N-term;MT=Variable	AC=MS:1000422;NT=HCD	27% NCE	not available	not available	polyacrylamide gel electrophoresis	affinity purification coupled with mass spectrometry proteomics	NT=TurboID;AC=XLMOD:02251	streptavidin affinity enrichment	not available	not available	DTT	iodoacetamide	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=invertebrates;VV=v1.1.0
PXD027068-Sample-6	2	Caenorhabditis elegans	hypodermis	free TurboID-mNG expressed in hypodermis	not applicable	not applicable	whole organism	not available	streptavidin affinity enrichment	not applicable	not available	not available	dpy-7p-TID set2_frac3	proteomic profiling by mass spectrometry	NCB4496A35LC3_C5 NCB4496A35LC3-40-214324.raw	3	1	NT=Q Exactive;AC=MS:1001911	NT=Data-dependent acquisition;AC=PRIDE:0000449	AC=MS:1001251;NT=Trypsin	NT=label free sample	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;PP=Protein N-term;AC=UNIMOD:1	NT=Deamidation;MT=Variable;TA=N,Q;AC=UNIMOD:7	NT=Gln->pyro-Glu;MT=Variable;TA=Q;PP=Any N-term;AC=UNIMOD:28	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	NT=Biotinylation;AC=UNIMOD:3;TA=K;MT=Variable	NT=Biotinylation;AC=UNIMOD:3;PP=Protein N-term;MT=Variable	AC=MS:1000422;NT=HCD	27% NCE	not available	not available	polyacrylamide gel electrophoresis	affinity purification coupled with mass spectrometry proteomics	NT=TurboID;AC=XLMOD:02251	streptavidin affinity enrichment	not available	not available	DTT	iodoacetamide	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=invertebrates;VV=v1.1.0
PXD027068-Sample-6	2	Caenorhabditis elegans	hypodermis	free TurboID-mNG expressed in hypodermis	not applicable	not applicable	whole organism	not available	streptavidin affinity enrichment	not applicable	not available	not available	dpy-7p-TID set2_frac4	proteomic profiling by mass spectrometry	NCB4496A36LC3_D5 NCB4496A36LC3-40-214325.raw	4	1	NT=Q Exactive;AC=MS:1001911	NT=Data-dependent acquisition;AC=PRIDE:0000449	AC=MS:1001251;NT=Trypsin	NT=label free sample	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;PP=Protein N-term;AC=UNIMOD:1	NT=Deamidation;MT=Variable;TA=N,Q;AC=UNIMOD:7	NT=Gln->pyro-Glu;MT=Variable;TA=Q;PP=Any N-term;AC=UNIMOD:28	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	NT=Biotinylation;AC=UNIMOD:3;TA=K;MT=Variable	NT=Biotinylation;AC=UNIMOD:3;PP=Protein N-term;MT=Variable	AC=MS:1000422;NT=HCD	27% NCE	not available	not available	polyacrylamide gel electrophoresis	affinity purification coupled with mass spectrometry proteomics	NT=TurboID;AC=XLMOD:02251	streptavidin affinity enrichment	not available	not available	DTT	iodoacetamide	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=invertebrates;VV=v1.1.0
PXD027068-Sample-6	2	Caenorhabditis elegans	hypodermis	free TurboID-mNG expressed in hypodermis	not applicable	not applicable	whole organism	not available	streptavidin affinity enrichment	not applicable	not available	not available	dpy-7p-TID set2_frac5	proteomic profiling by mass spectrometry	NCB4496A37LC3_E5 NCB4496A37LC3-40-214326.raw	5	1	NT=Q Exactive;AC=MS:1001911	NT=Data-dependent acquisition;AC=PRIDE:0000449	AC=MS:1001251;NT=Trypsin	NT=label free sample	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;PP=Protein N-term;AC=UNIMOD:1	NT=Deamidation;MT=Variable;TA=N,Q;AC=UNIMOD:7	NT=Gln->pyro-Glu;MT=Variable;TA=Q;PP=Any N-term;AC=UNIMOD:28	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	NT=Biotinylation;AC=UNIMOD:3;TA=K;MT=Variable	NT=Biotinylation;AC=UNIMOD:3;PP=Protein N-term;MT=Variable	AC=MS:1000422;NT=HCD	27% NCE	not available	not available	polyacrylamide gel electrophoresis	affinity purification coupled with mass spectrometry proteomics	NT=TurboID;AC=XLMOD:02251	streptavidin affinity enrichment	not available	not available	DTT	iodoacetamide	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=invertebrates;VV=v1.1.0
PXD027068-Sample-6	2	Caenorhabditis elegans	hypodermis	free TurboID-mNG expressed in hypodermis	not applicable	not applicable	whole organism	not available	streptavidin affinity enrichment	not applicable	not available	not available	dpy-7p-TID set2_frac6	proteomic profiling by mass spectrometry	NCB4496A38LC3_F5 NCB4496A38LC3-40-214327.raw	6	1	NT=Q Exactive;AC=MS:1001911	NT=Data-dependent acquisition;AC=PRIDE:0000449	AC=MS:1001251;NT=Trypsin	NT=label free sample	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;PP=Protein N-term;AC=UNIMOD:1	NT=Deamidation;MT=Variable;TA=N,Q;AC=UNIMOD:7	NT=Gln->pyro-Glu;MT=Variable;TA=Q;PP=Any N-term;AC=UNIMOD:28	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	NT=Biotinylation;AC=UNIMOD:3;TA=K;MT=Variable	NT=Biotinylation;AC=UNIMOD:3;PP=Protein N-term;MT=Variable	AC=MS:1000422;NT=HCD	27% NCE	not available	not available	polyacrylamide gel electrophoresis	affinity purification coupled with mass spectrometry proteomics	NT=TurboID;AC=XLMOD:02251	streptavidin affinity enrichment	not available	not available	DTT	iodoacetamide	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=invertebrates;VV=v1.1.0
PXD027068-Sample-6	2	Caenorhabditis elegans	hypodermis	free TurboID-mNG expressed in hypodermis	not applicable	not applicable	whole organism	not available	streptavidin affinity enrichment	not applicable	not available	not available	dpy-7p-TID set2_frac7	proteomic profiling by mass spectrometry	NCB4496A39LC3_G5 NCB4496A39LC3-40-214328.raw	7	1	NT=Q Exactive;AC=MS:1001911	NT=Data-dependent acquisition;AC=PRIDE:0000449	AC=MS:1001251;NT=Trypsin	NT=label free sample	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;PP=Protein N-term;AC=UNIMOD:1	NT=Deamidation;MT=Variable;TA=N,Q;AC=UNIMOD:7	NT=Gln->pyro-Glu;MT=Variable;TA=Q;PP=Any N-term;AC=UNIMOD:28	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	NT=Biotinylation;AC=UNIMOD:3;TA=K;MT=Variable	NT=Biotinylation;AC=UNIMOD:3;PP=Protein N-term;MT=Variable	AC=MS:1000422;NT=HCD	27% NCE	not available	not available	polyacrylamide gel electrophoresis	affinity purification coupled with mass spectrometry proteomics	NT=TurboID;AC=XLMOD:02251	streptavidin affinity enrichment	not available	not available	DTT	iodoacetamide	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=invertebrates;VV=v1.1.0
PXD027068-Sample-6	2	Caenorhabditis elegans	hypodermis	free TurboID-mNG expressed in hypodermis	not applicable	not applicable	whole organism	not available	streptavidin affinity enrichment	not applicable	not available	not available	dpy-7p-TID set2_frac8	proteomic profiling by mass spectrometry	NCB4496A40LC3_H5 NCB4496A40LC3-40-214329.raw	8	1	NT=Q Exactive;AC=MS:1001911	NT=Data-dependent acquisition;AC=PRIDE:0000449	AC=MS:1001251;NT=Trypsin	NT=label free sample	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;PP=Protein N-term;AC=UNIMOD:1	NT=Deamidation;MT=Variable;TA=N,Q;AC=UNIMOD:7	NT=Gln->pyro-Glu;MT=Variable;TA=Q;PP=Any N-term;AC=UNIMOD:28	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	NT=Biotinylation;AC=UNIMOD:3;TA=K;MT=Variable	NT=Biotinylation;AC=UNIMOD:3;PP=Protein N-term;MT=Variable	AC=MS:1000422;NT=HCD	27% NCE	not available	not available	polyacrylamide gel electrophoresis	affinity purification coupled with mass spectrometry proteomics	NT=TurboID;AC=XLMOD:02251	streptavidin affinity enrichment	not available	not available	DTT	iodoacetamide	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=invertebrates;VV=v1.1.0
PXD027068-Sample-6	2	Caenorhabditis elegans	hypodermis	free TurboID-mNG expressed in hypodermis	not applicable	not applicable	whole organism	not available	streptavidin affinity enrichment	not applicable	not available	not available	dpy-7p-TID set2_frac9	proteomic profiling by mass spectrometry	NCB4496A41LC3_A6 NCB4496A41LC3-40-214330.raw	9	1	NT=Q Exactive;AC=MS:1001911	NT=Data-dependent acquisition;AC=PRIDE:0000449	AC=MS:1001251;NT=Trypsin	NT=label free sample	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;PP=Protein N-term;AC=UNIMOD:1	NT=Deamidation;MT=Variable;TA=N,Q;AC=UNIMOD:7	NT=Gln->pyro-Glu;MT=Variable;TA=Q;PP=Any N-term;AC=UNIMOD:28	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	NT=Biotinylation;AC=UNIMOD:3;TA=K;MT=Variable	NT=Biotinylation;AC=UNIMOD:3;PP=Protein N-term;MT=Variable	AC=MS:1000422;NT=HCD	27% NCE	not available	not available	polyacrylamide gel electrophoresis	affinity purification coupled with mass spectrometry proteomics	NT=TurboID;AC=XLMOD:02251	streptavidin affinity enrichment	not available	not available	DTT	iodoacetamide	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=invertebrates;VV=v1.1.0
PXD027068-Sample-6	2	Caenorhabditis elegans	hypodermis	free TurboID-mNG expressed in hypodermis	not applicable	not applicable	whole organism	not available	streptavidin affinity enrichment	not applicable	not available	not available	dpy-7p-TID set2_frac10	proteomic profiling by mass spectrometry	NCB4496A42LC3_B6 NCB4496A42LC3-40-214331.raw	10	1	NT=Q Exactive;AC=MS:1001911	NT=Data-dependent acquisition;AC=PRIDE:0000449	AC=MS:1001251;NT=Trypsin	NT=label free sample	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;PP=Protein N-term;AC=UNIMOD:1	NT=Deamidation;MT=Variable;TA=N,Q;AC=UNIMOD:7	NT=Gln->pyro-Glu;MT=Variable;TA=Q;PP=Any N-term;AC=UNIMOD:28	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	NT=Biotinylation;AC=UNIMOD:3;TA=K;MT=Variable	NT=Biotinylation;AC=UNIMOD:3;PP=Protein N-term;MT=Variable	AC=MS:1000422;NT=HCD	27% NCE	not available	not available	polyacrylamide gel electrophoresis	affinity purification coupled with mass spectrometry proteomics	NT=TurboID;AC=XLMOD:02251	streptavidin affinity enrichment	not available	not available	DTT	iodoacetamide	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=invertebrates;VV=v1.1.0
PXD027068-Sample-6	2	Caenorhabditis elegans	hypodermis	free TurboID-mNG expressed in hypodermis	not applicable	not applicable	whole organism	not available	streptavidin affinity enrichment	not applicable	not available	not available	dpy-7p-TID set2_frac11	proteomic profiling by mass spectrometry	NCB4496A43LC3_C6 NCB4496A43LC3-40-214332.raw	11	1	NT=Q Exactive;AC=MS:1001911	NT=Data-dependent acquisition;AC=PRIDE:0000449	AC=MS:1001251;NT=Trypsin	NT=label free sample	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;PP=Protein N-term;AC=UNIMOD:1	NT=Deamidation;MT=Variable;TA=N,Q;AC=UNIMOD:7	NT=Gln->pyro-Glu;MT=Variable;TA=Q;PP=Any N-term;AC=UNIMOD:28	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	NT=Biotinylation;AC=UNIMOD:3;TA=K;MT=Variable	NT=Biotinylation;AC=UNIMOD:3;PP=Protein N-term;MT=Variable	AC=MS:1000422;NT=HCD	27% NCE	not available	not available	polyacrylamide gel electrophoresis	affinity purification coupled with mass spectrometry proteomics	NT=TurboID;AC=XLMOD:02251	streptavidin affinity enrichment	not available	not available	DTT	iodoacetamide	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=invertebrates;VV=v1.1.0
PXD027068-Sample-6	2	Caenorhabditis elegans	hypodermis	free TurboID-mNG expressed in hypodermis	not applicable	not applicable	whole organism	not available	streptavidin affinity enrichment	not applicable	not available	not available	dpy-7p-TID set2_frac12	proteomic profiling by mass spectrometry	NCB4496A44LC3_D6 NCB4496A44LC3-40-214333.raw	12	1	NT=Q Exactive;AC=MS:1001911	NT=Data-dependent acquisition;AC=PRIDE:0000449	AC=MS:1001251;NT=Trypsin	NT=label free sample	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;PP=Protein N-term;AC=UNIMOD:1	NT=Deamidation;MT=Variable;TA=N,Q;AC=UNIMOD:7	NT=Gln->pyro-Glu;MT=Variable;TA=Q;PP=Any N-term;AC=UNIMOD:28	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	NT=Biotinylation;AC=UNIMOD:3;TA=K;MT=Variable	NT=Biotinylation;AC=UNIMOD:3;PP=Protein N-term;MT=Variable	AC=MS:1000422;NT=HCD	27% NCE	not available	not available	polyacrylamide gel electrophoresis	affinity purification coupled with mass spectrometry proteomics	NT=TurboID;AC=XLMOD:02251	streptavidin affinity enrichment	not available	not available	DTT	iodoacetamide	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=invertebrates;VV=v1.1.0
PXD027068-Sample-6	2	Caenorhabditis elegans	hypodermis	free TurboID-mNG expressed in hypodermis	not applicable	not applicable	whole organism	not available	streptavidin affinity enrichment	not applicable	not available	not available	dpy-7p-TID set2_frac13	proteomic profiling by mass spectrometry	NCB4496A45LC3_E6 NCB4496A45LC3-40-214334.raw	13	1	NT=Q Exactive;AC=MS:1001911	NT=Data-dependent acquisition;AC=PRIDE:0000449	AC=MS:1001251;NT=Trypsin	NT=label free sample	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;PP=Protein N-term;AC=UNIMOD:1	NT=Deamidation;MT=Variable;TA=N,Q;AC=UNIMOD:7	NT=Gln->pyro-Glu;MT=Variable;TA=Q;PP=Any N-term;AC=UNIMOD:28	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	NT=Biotinylation;AC=UNIMOD:3;TA=K;MT=Variable	NT=Biotinylation;AC=UNIMOD:3;PP=Protein N-term;MT=Variable	AC=MS:1000422;NT=HCD	27% NCE	not available	not available	polyacrylamide gel electrophoresis	affinity purification coupled with mass spectrometry proteomics	NT=TurboID;AC=XLMOD:02251	streptavidin affinity enrichment	not available	not available	DTT	iodoacetamide	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=invertebrates;VV=v1.1.0
PXD027068-Sample-6	2	Caenorhabditis elegans	hypodermis	free TurboID-mNG expressed in hypodermis	not applicable	not applicable	whole organism	not available	streptavidin affinity enrichment	not applicable	not available	not available	dpy-7p-TID set2_frac14	proteomic profiling by mass spectrometry	NCB4496A46LC3_F6 NCB4496A46LC3-40-214335.raw	14	1	NT=Q Exactive;AC=MS:1001911	NT=Data-dependent acquisition;AC=PRIDE:0000449	AC=MS:1001251;NT=Trypsin	NT=label free sample	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;PP=Protein N-term;AC=UNIMOD:1	NT=Deamidation;MT=Variable;TA=N,Q;AC=UNIMOD:7	NT=Gln->pyro-Glu;MT=Variable;TA=Q;PP=Any N-term;AC=UNIMOD:28	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	NT=Biotinylation;AC=UNIMOD:3;TA=K;MT=Variable	NT=Biotinylation;AC=UNIMOD:3;PP=Protein N-term;MT=Variable	AC=MS:1000422;NT=HCD	27% NCE	not available	not available	polyacrylamide gel electrophoresis	affinity purification coupled with mass spectrometry proteomics	NT=TurboID;AC=XLMOD:02251	streptavidin affinity enrichment	not available	not available	DTT	iodoacetamide	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=invertebrates;VV=v1.1.0
