source name	characteristics[sample name]	characteristics[project name]	characteristics[organism]	characteristics[organism part]	characteristics[environmental medium]	characteristics[geographic location]	characteristics[microbiome source]	characteristics[host organism]	characteristics[host subject id]	characteristics[host disease status]	characteristics[host body site]	characteristics[biological replicate]	assay name	technology type	comment[data file]	comment[technical replicate]	comment[fraction identifier]	comment[label]	comment[instrument]	comment[proteomics data acquisition method]	comment[cleavage agent details]	comment[modification parameters]	comment[alkylation reagent]	comment[acquisition date]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[time]
Morowitz_6421	Morowitz_6421	Metaproteomics_of_Premature_Infant_Gut_Colonization	human gut metagenome	not applicable	feces	United States of America	gut microbiome	Homo sapiens	UC1	normal	feces	1	20110227_Morowitz_6421_150ug_OrbiV_30K_11	proteomic profiling by mass spectrometry	20110227_Morowitz_6421_150ug_OrbiV_30K_11.raw	1	11	label free sample	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=Iodoacetamide (IAA);AC=PRIDE:0000599	2011-02-27	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	21 day
Morowitz_6421	Morowitz_6421	Metaproteomics_of_Premature_Infant_Gut_Colonization	human gut metagenome	not applicable	feces	United States of America	gut microbiome	Homo sapiens	UC1	normal	feces	1	20110228_Morowitz_6421_150ug_OrbiV_30K_Run2_01	proteomic profiling by mass spectrometry	20110228_Morowitz_6421_150ug_OrbiV_30K_Run2_01.raw	2	1	label free sample	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=Iodoacetamide (IAA);AC=PRIDE:0000599	2011-02-28	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	21 day
Morowitz_6421	Morowitz_6421	Metaproteomics_of_Premature_Infant_Gut_Colonization	human gut metagenome	not applicable	feces	United States of America	gut microbiome	Homo sapiens	UC1	normal	feces	1	20110228_Morowitz_6421_150ug_OrbiV_30K_Run2_02	proteomic profiling by mass spectrometry	20110228_Morowitz_6421_150ug_OrbiV_30K_Run2_02.raw	2	2	label free sample	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=Iodoacetamide (IAA);AC=PRIDE:0000599	2011-02-28	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	21 day
Morowitz_6421	Morowitz_6421	Metaproteomics_of_Premature_Infant_Gut_Colonization	human gut metagenome	not applicable	feces	United States of America	gut microbiome	Homo sapiens	UC1	normal	feces	1	20110228_Morowitz_6421_150ug_OrbiV_30K_Run2_03	proteomic profiling by mass spectrometry	20110228_Morowitz_6421_150ug_OrbiV_30K_Run2_03.raw	2	3	label free sample	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=Iodoacetamide (IAA);AC=PRIDE:0000599	2011-02-28	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	21 day
Morowitz_6421	Morowitz_6421	Metaproteomics_of_Premature_Infant_Gut_Colonization	human gut metagenome	not applicable	feces	United States of America	gut microbiome	Homo sapiens	UC1	normal	feces	1	20110228_Morowitz_6421_150ug_OrbiV_30K_Run2_04	proteomic profiling by mass spectrometry	20110228_Morowitz_6421_150ug_OrbiV_30K_Run2_04.raw	2	4	label free sample	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=Iodoacetamide (IAA);AC=PRIDE:0000599	2011-02-28	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	21 day
Morowitz_6421	Morowitz_6421	Metaproteomics_of_Premature_Infant_Gut_Colonization	human gut metagenome	not applicable	feces	United States of America	gut microbiome	Homo sapiens	UC1	normal	feces	1	20110228_Morowitz_6421_150ug_OrbiV_30K_Run2_05	proteomic profiling by mass spectrometry	20110228_Morowitz_6421_150ug_OrbiV_30K_Run2_05.raw	2	5	label free sample	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=Iodoacetamide (IAA);AC=PRIDE:0000599	2011-02-28	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	21 day
Morowitz_6421	Morowitz_6421	Metaproteomics_of_Premature_Infant_Gut_Colonization	human gut metagenome	not applicable	feces	United States of America	gut microbiome	Homo sapiens	UC1	normal	feces	1	20110228_Morowitz_6421_150ug_OrbiV_30K_Run2_06	proteomic profiling by mass spectrometry	20110228_Morowitz_6421_150ug_OrbiV_30K_Run2_06.raw	2	6	label free sample	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=Iodoacetamide (IAA);AC=PRIDE:0000599	2011-02-28	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	21 day
Morowitz_6421	Morowitz_6421	Metaproteomics_of_Premature_Infant_Gut_Colonization	human gut metagenome	not applicable	feces	United States of America	gut microbiome	Homo sapiens	UC1	normal	feces	1	20110228_Morowitz_6421_150ug_OrbiV_30K_Run2_07	proteomic profiling by mass spectrometry	20110228_Morowitz_6421_150ug_OrbiV_30K_Run2_07.raw	2	7	label free sample	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=Iodoacetamide (IAA);AC=PRIDE:0000599	2011-02-28	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	21 day
Morowitz_6421	Morowitz_6421	Metaproteomics_of_Premature_Infant_Gut_Colonization	human gut metagenome	not applicable	feces	United States of America	gut microbiome	Homo sapiens	UC1	normal	feces	1	20110228_Morowitz_6421_150ug_OrbiV_30K_Run2_08	proteomic profiling by mass spectrometry	20110228_Morowitz_6421_150ug_OrbiV_30K_Run2_08.raw	2	8	label free sample	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=Iodoacetamide (IAA);AC=PRIDE:0000599	2011-02-28	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	21 day
Morowitz_6421	Morowitz_6421	Metaproteomics_of_Premature_Infant_Gut_Colonization	human gut metagenome	not applicable	feces	United States of America	gut microbiome	Homo sapiens	UC1	normal	feces	1	20110228_Morowitz_6421_150ug_OrbiV_30K_Run2_09	proteomic profiling by mass spectrometry	20110228_Morowitz_6421_150ug_OrbiV_30K_Run2_09.raw	2	9	label free sample	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=Iodoacetamide (IAA);AC=PRIDE:0000599	2011-02-28	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	21 day
Morowitz_6421	Morowitz_6421	Metaproteomics_of_Premature_Infant_Gut_Colonization	human gut metagenome	not applicable	feces	United States of America	gut microbiome	Homo sapiens	UC1	normal	feces	1	20110228_Morowitz_6421_150ug_OrbiV_30K_Run2_10	proteomic profiling by mass spectrometry	20110228_Morowitz_6421_150ug_OrbiV_30K_Run2_10.raw	2	10	label free sample	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=Iodoacetamide (IAA);AC=PRIDE:0000599	2011-02-28	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	21 day
Morowitz_6421	Morowitz_6421	Metaproteomics_of_Premature_Infant_Gut_Colonization	human gut metagenome	not applicable	feces	United States of America	gut microbiome	Homo sapiens	UC1	normal	feces	1	20110228_Morowitz_6421_150ug_OrbiV_30K_Run2_11	proteomic profiling by mass spectrometry	20110228_Morowitz_6421_150ug_OrbiV_30K_Run2_11.raw	2	11	label free sample	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=Iodoacetamide (IAA);AC=PRIDE:0000599	2011-02-28	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	21 day
