source name	characteristics[sample name]	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[disease]	characteristics[project name]	characteristics[environmental sample type]	characteristics[environmental medium]	characteristics[geographic location]	characteristics[collection date]	characteristics[sample collection method]	characteristics[sample storage]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[dissociation method]	comment[fraction identifier]	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]
20150722_QE5_UPLC8_RJC_COLLAB_DB_4051_01	20150722_QE5_UPLC8_RJC_COLLAB_DB_4051_01	Homo sapiens	not available	not applicable	not available	Metaproteomic_profiling_of_saliva_in_subjects_with_periodontitis_dental_caries_and_orally_healthy_controls	not available	not available	not available	not available	not available	not available	1	20150722_QE5_UPLC8_RJC_COLLAB_DB_4051_01	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	not applicable	not available	1	1	20150722_QE5_UPLC8_RJC_COLLAB_DB_4051_01.mzML	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
20150722_QE5_UPLC8_RJC_COLLAB_DB_4055_01	20150722_QE5_UPLC8_RJC_COLLAB_DB_4055_01	Homo sapiens	not available	not applicable	not available	Metaproteomic_profiling_of_saliva_in_subjects_with_periodontitis_dental_caries_and_orally_healthy_controls	not available	not available	not available	not available	not available	not available	1	20150722_QE5_UPLC8_RJC_COLLAB_DB_4055_01	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	not applicable	not available	1	1	20150722_QE5_UPLC8_RJC_COLLAB_DB_4055_01.mzML	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
20150722_QE5_UPLC8_RJC_COLLAB_DB_4059_01	20150722_QE5_UPLC8_RJC_COLLAB_DB_4059_01	Homo sapiens	not available	not applicable	not available	Metaproteomic_profiling_of_saliva_in_subjects_with_periodontitis_dental_caries_and_orally_healthy_controls	not available	not available	not available	not available	not available	not available	1	20150722_QE5_UPLC8_RJC_COLLAB_DB_4059_01	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	not applicable	not available	1	1	20150722_QE5_UPLC8_RJC_COLLAB_DB_4059_01.mzML	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
20150722_QE5_UPLC8_RJC_COLLAB_DB_4063_01	20150722_QE5_UPLC8_RJC_COLLAB_DB_4063_01	Homo sapiens	not available	not applicable	not available	Metaproteomic_profiling_of_saliva_in_subjects_with_periodontitis_dental_caries_and_orally_healthy_controls	not available	not available	not available	not available	not available	not available	1	20150722_QE5_UPLC8_RJC_COLLAB_DB_4063_01	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	not applicable	not available	1	1	20150722_QE5_UPLC8_RJC_COLLAB_DB_4063_01.mzML	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
20150722_QE5_UPLC8_RJC_COLLAB_DB_4067_01	20150722_QE5_UPLC8_RJC_COLLAB_DB_4067_01	Homo sapiens	not available	not applicable	not available	Metaproteomic_profiling_of_saliva_in_subjects_with_periodontitis_dental_caries_and_orally_healthy_controls	not available	not available	not available	not available	not available	not available	1	20150722_QE5_UPLC8_RJC_COLLAB_DB_4067_01	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	not applicable	not available	1	1	20150722_QE5_UPLC8_RJC_COLLAB_DB_4067_01.mzML	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
20150722_QE5_UPLC8_RJC_COLLAB_DB_4071_01	20150722_QE5_UPLC8_RJC_COLLAB_DB_4071_01	Homo sapiens	not available	not applicable	not available	Metaproteomic_profiling_of_saliva_in_subjects_with_periodontitis_dental_caries_and_orally_healthy_controls	not available	not available	not available	not available	not available	not available	1	20150722_QE5_UPLC8_RJC_COLLAB_DB_4071_01	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	not applicable	not available	1	1	20150722_QE5_UPLC8_RJC_COLLAB_DB_4071_01.mzML	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
20150722_QE5_UPLC8_RJC_COLLAB_DB_4075_01	20150722_QE5_UPLC8_RJC_COLLAB_DB_4075_01	Homo sapiens	not available	not applicable	not available	Metaproteomic_profiling_of_saliva_in_subjects_with_periodontitis_dental_caries_and_orally_healthy_controls	not available	not available	not available	not available	not available	not available	1	20150722_QE5_UPLC8_RJC_COLLAB_DB_4075_01	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	not applicable	not available	1	1	20150722_QE5_UPLC8_RJC_COLLAB_DB_4075_01.mzML	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
20150722_QE5_UPLC8_RJC_COLLAB_DB_4079_01	20150722_QE5_UPLC8_RJC_COLLAB_DB_4079_01	Homo sapiens	not available	not applicable	not available	Metaproteomic_profiling_of_saliva_in_subjects_with_periodontitis_dental_caries_and_orally_healthy_controls	not available	not available	not available	not available	not available	not available	1	20150722_QE5_UPLC8_RJC_COLLAB_DB_4079_01	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	not applicable	not available	1	1	20150722_QE5_UPLC8_RJC_COLLAB_DB_4079_01.mzML	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
20150722_QE5_UPLC8_RJC_COLLAB_DB_4083_01	20150722_QE5_UPLC8_RJC_COLLAB_DB_4083_01	Homo sapiens	not available	not applicable	not available	Metaproteomic_profiling_of_saliva_in_subjects_with_periodontitis_dental_caries_and_orally_healthy_controls	not available	not available	not available	not available	not available	not available	1	20150722_QE5_UPLC8_RJC_COLLAB_DB_4083_01	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	not applicable	not available	1	1	20150722_QE5_UPLC8_RJC_COLLAB_DB_4083_01.mzML	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
20150722_QE5_UPLC8_RJC_COLLAB_DB_4087_01	20150722_QE5_UPLC8_RJC_COLLAB_DB_4087_01	Homo sapiens	not available	not applicable	not available	Metaproteomic_profiling_of_saliva_in_subjects_with_periodontitis_dental_caries_and_orally_healthy_controls	not available	not available	not available	not available	not available	not available	1	20150722_QE5_UPLC8_RJC_COLLAB_DB_4087_01	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	not applicable	not available	1	1	20150722_QE5_UPLC8_RJC_COLLAB_DB_4087_01.mzML	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
20150722_QE5_UPLC8_RJC_COLLAB_DB_4091_01	20150722_QE5_UPLC8_RJC_COLLAB_DB_4091_01	Homo sapiens	not available	not applicable	not available	Metaproteomic_profiling_of_saliva_in_subjects_with_periodontitis_dental_caries_and_orally_healthy_controls	not available	not available	not available	not available	not available	not available	1	20150722_QE5_UPLC8_RJC_COLLAB_DB_4091_01	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	not applicable	not available	1	1	20150722_QE5_UPLC8_RJC_COLLAB_DB_4091_01.mzML	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
20150724_QE5_UPLC8_RJC_COLLAB_DB_4095_01	20150724_QE5_UPLC8_RJC_COLLAB_DB_4095_01	Homo sapiens	not available	not applicable	not available	Metaproteomic_profiling_of_saliva_in_subjects_with_periodontitis_dental_caries_and_orally_healthy_controls	not available	not available	not available	not available	not available	not available	1	20150724_QE5_UPLC8_RJC_COLLAB_DB_4095_01	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	not applicable	not available	1	1	20150724_QE5_UPLC8_RJC_COLLAB_DB_4095_01.mzML	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
20150724_QE5_UPLC8_RJC_COLLAB_DB_4099_01	20150724_QE5_UPLC8_RJC_COLLAB_DB_4099_01	Homo sapiens	not available	not applicable	not available	Metaproteomic_profiling_of_saliva_in_subjects_with_periodontitis_dental_caries_and_orally_healthy_controls	not available	not available	not available	not available	not available	not available	1	20150724_QE5_UPLC8_RJC_COLLAB_DB_4099_01	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	not applicable	not available	1	1	20150724_QE5_UPLC8_RJC_COLLAB_DB_4099_01.mzML	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
20150724_QE5_UPLC8_RJC_COLLAB_DB_4103_01	20150724_QE5_UPLC8_RJC_COLLAB_DB_4103_01	Homo sapiens	not available	not applicable	not available	Metaproteomic_profiling_of_saliva_in_subjects_with_periodontitis_dental_caries_and_orally_healthy_controls	not available	not available	not available	not available	not available	not available	1	20150724_QE5_UPLC8_RJC_COLLAB_DB_4103_01	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	not applicable	not available	1	1	20150724_QE5_UPLC8_RJC_COLLAB_DB_4103_01.mzML	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
20150724_QE5_UPLC8_RJC_COLLAB_DB_4107_01	20150724_QE5_UPLC8_RJC_COLLAB_DB_4107_01	Homo sapiens	not available	not applicable	not available	Metaproteomic_profiling_of_saliva_in_subjects_with_periodontitis_dental_caries_and_orally_healthy_controls	not available	not available	not available	not available	not available	not available	1	20150724_QE5_UPLC8_RJC_COLLAB_DB_4107_01	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	not applicable	not available	1	1	20150724_QE5_UPLC8_RJC_COLLAB_DB_4107_01.mzML	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
20150724_QE5_UPLC8_RJC_COLLAB_DB_4115_01	20150724_QE5_UPLC8_RJC_COLLAB_DB_4115_01	Homo sapiens	not available	not applicable	not available	Metaproteomic_profiling_of_saliva_in_subjects_with_periodontitis_dental_caries_and_orally_healthy_controls	not available	not available	not available	not available	not available	not available	1	20150724_QE5_UPLC8_RJC_COLLAB_DB_4115_01	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	not applicable	not available	1	1	20150724_QE5_UPLC8_RJC_COLLAB_DB_4115_01.mzML	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
20150724_QE5_UPLC8_RJC_COLLAB_DB_4119_01	20150724_QE5_UPLC8_RJC_COLLAB_DB_4119_01	Homo sapiens	not available	not applicable	not available	Metaproteomic_profiling_of_saliva_in_subjects_with_periodontitis_dental_caries_and_orally_healthy_controls	not available	not available	not available	not available	not available	not available	1	20150724_QE5_UPLC8_RJC_COLLAB_DB_4119_01	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	not applicable	not available	1	1	20150724_QE5_UPLC8_RJC_COLLAB_DB_4119_01.mzML	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
20150724_QE5_UPLC8_RJC_COLLAB_DB_4123_01	20150724_QE5_UPLC8_RJC_COLLAB_DB_4123_01	Homo sapiens	not available	not applicable	not available	Metaproteomic_profiling_of_saliva_in_subjects_with_periodontitis_dental_caries_and_orally_healthy_controls	not available	not available	not available	not available	not available	not available	1	20150724_QE5_UPLC8_RJC_COLLAB_DB_4123_01	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	not applicable	not available	1	1	20150724_QE5_UPLC8_RJC_COLLAB_DB_4123_01.mzML	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
20150724_QE5_UPLC8_RJC_COLLAB_DB_4127_01	20150724_QE5_UPLC8_RJC_COLLAB_DB_4127_01	Homo sapiens	not available	not applicable	not available	Metaproteomic_profiling_of_saliva_in_subjects_with_periodontitis_dental_caries_and_orally_healthy_controls	not available	not available	not available	not available	not available	not available	1	20150724_QE5_UPLC8_RJC_COLLAB_DB_4127_01	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	not applicable	not available	1	1	20150724_QE5_UPLC8_RJC_COLLAB_DB_4127_01.mzML	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
20150724_QE5_UPLC8_RJC_COLLAB_DB_4131_01	20150724_QE5_UPLC8_RJC_COLLAB_DB_4131_01	Homo sapiens	not available	not applicable	not available	Metaproteomic_profiling_of_saliva_in_subjects_with_periodontitis_dental_caries_and_orally_healthy_controls	not available	not available	not available	not available	not available	not available	1	20150724_QE5_UPLC8_RJC_COLLAB_DB_4131_01	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	not applicable	not available	1	1	20150724_QE5_UPLC8_RJC_COLLAB_DB_4131_01.mzML	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
