source name	characteristics[organism]	characteristics[organism part]	characteristics[disease]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[modification parameters]	comment[technical replicate]	comment[fraction identifier]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf annotation tool]
031311_CW_Labelfree_600ng_1MRSLCn_GPF_A_01	Schizosaccharomyces pombe	not available	not available	1	031311_CW_Labelfree_600ng_1MRSLCn_GPF_A_01	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	031311_CW_Labelfree_600ng_1MRSLCn_GPF_A_01.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0
031311_CW_Labelfree_600ng_1MRSLCn_GPF_A_02	Schizosaccharomyces pombe	not available	not available	1	031311_CW_Labelfree_600ng_1MRSLCn_GPF_A_02	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	031311_CW_Labelfree_600ng_1MRSLCn_GPF_A_02.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0
031311_CW_Labelfree_600ng_1MRSLCn_GPF_A_03	Schizosaccharomyces pombe	not available	not available	1	031311_CW_Labelfree_600ng_1MRSLCn_GPF_A_03	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	031311_CW_Labelfree_600ng_1MRSLCn_GPF_A_03.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0
031311_CW_Labelfree_600ng_1MRSLCn_GPF_A_04	Schizosaccharomyces pombe	not available	not available	1	031311_CW_Labelfree_600ng_1MRSLCn_GPF_A_04	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	031311_CW_Labelfree_600ng_1MRSLCn_GPF_A_04.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0
031311_CW_Labelfree_600ng_1MRSLCn_GPF_A_05	Schizosaccharomyces pombe	not available	not available	1	031311_CW_Labelfree_600ng_1MRSLCn_GPF_A_05	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	031311_CW_Labelfree_600ng_1MRSLCn_GPF_A_05.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0
031311_CW_Labelfree_600ng_1MRSLCn_GPF_A_06	Schizosaccharomyces pombe	not available	not available	1	031311_CW_Labelfree_600ng_1MRSLCn_GPF_A_06	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	031311_CW_Labelfree_600ng_1MRSLCn_GPF_A_06.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0
031311_CW_Labelfree_600ng_1MRSLCn_GPF_A_07	Schizosaccharomyces pombe	not available	not available	1	031311_CW_Labelfree_600ng_1MRSLCn_GPF_A_07	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	031311_CW_Labelfree_600ng_1MRSLCn_GPF_A_07.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0
031311_CW_Labelfree_600ng_1MRSLCn_GPF_A_08	Schizosaccharomyces pombe	not available	not available	1	031311_CW_Labelfree_600ng_1MRSLCn_GPF_A_08	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	031311_CW_Labelfree_600ng_1MRSLCn_GPF_A_08.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0
031311_CW_Labelfree_600ng_1MRSLCn_GPF_A_09	Schizosaccharomyces pombe	not available	not available	1	031311_CW_Labelfree_600ng_1MRSLCn_GPF_A_09	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	031311_CW_Labelfree_600ng_1MRSLCn_GPF_A_09.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0
031311_CW_Labelfree_600ng_1MRSLCn_GPF_A_10	Schizosaccharomyces pombe	not available	not available	1	031311_CW_Labelfree_600ng_1MRSLCn_GPF_A_10	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	031311_CW_Labelfree_600ng_1MRSLCn_GPF_A_10.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0
