source name	characteristics[organism]	characteristics[organism part]	characteristics[developmental stage]	characteristics[disease]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[technical replicate]	comment[fraction identifier]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[organism part]
20231012_007_S568490_764-4-TOTAL_Chow-diet	Mus musculus	Kidney	not available	not available	1	20231012_007_S568490_764-4-TOTAL_Chow-diet	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002739	NT=Trypsin;AC=MS:1001251	1	1	20231012_007_S568490_764-4-TOTAL_Chow-diet.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Kidney
20231006_002_S568503_765-5-PALM_HF-diet	Mus musculus	Kidney	not available	not available	1	20231006_002_S568503_765-5-PALM_HF-diet	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002739	NT=Trypsin;AC=MS:1001251	1	1	20231006_002_S568503_765-5-PALM_HF-diet.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Kidney
20231012_015_S568494_765-3-TOTAL_HF-diet_rep	Mus musculus	Kidney	not available	not available	1	20231012_015_S568494_765-3-TOTAL_HF-diet_rep	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002739	NT=Trypsin;AC=MS:1001251	1	1	20231012_015_S568494_765-3-TOTAL_HF-diet_rep.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Kidney
20231006_009_S568498_764-4-PALM_Chow-diet	Mus musculus	Kidney	not available	not available	1	20231006_009_S568498_764-4-PALM_Chow-diet	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002739	NT=Trypsin;AC=MS:1001251	1	1	20231006_009_S568498_764-4-PALM_Chow-diet.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Kidney
20231006_003_S568496_764-2-PALM_Chow-diet	Mus musculus	Kidney	not available	not available	1	20231006_003_S568496_764-2-PALM_Chow-diet	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002739	NT=Trypsin;AC=MS:1001251	1	1	20231006_003_S568496_764-2-PALM_Chow-diet.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Kidney
20231012_002_S568491_764-5-TOTAL_Chow-diet	Mus musculus	Kidney	not available	not available	1	20231012_002_S568491_764-5-TOTAL_Chow-diet	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002739	NT=Trypsin;AC=MS:1001251	1	1	20231012_002_S568491_764-5-TOTAL_Chow-diet.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Kidney
20231012_005_S568495_765-5-TOTAL_HF-diet	Mus musculus	Kidney	not available	not available	1	20231012_005_S568495_765-5-TOTAL_HF-diet	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002739	NT=Trypsin;AC=MS:1001251	1	1	20231012_005_S568495_765-5-TOTAL_HF-diet.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Kidney
20231006_004_S568499_764-5-PALM_Chow-diet	Mus musculus	Kidney	not available	not available	1	20231006_004_S568499_764-5-PALM_Chow-diet	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002739	NT=Trypsin;AC=MS:1001251	1	1	20231006_004_S568499_764-5-PALM_Chow-diet.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Kidney
20231006_008_S568497_764-3-PALM_Chow-diet	Mus musculus	Kidney	not available	not available	1	20231006_008_S568497_764-3-PALM_Chow-diet	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002739	NT=Trypsin;AC=MS:1001251	1	1	20231006_008_S568497_764-3-PALM_Chow-diet.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Kidney
20231006_007_S568502_765-3-PALM_HF-diet	Mus musculus	Kidney	not available	not available	1	20231006_007_S568502_765-3-PALM_HF-diet	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002739	NT=Trypsin;AC=MS:1001251	1	1	20231006_007_S568502_765-3-PALM_HF-diet.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Kidney
