source name	characteristics[sample name]	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[disease]	characteristics[project name]	characteristics[environmental sample type]	characteristics[environmental medium]	characteristics[geographic location]	characteristics[collection date]	characteristics[sample collection method]	characteristics[sample storage]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[modification parameters]	comment[modification parameters]	comment[cleavage agent details]	comment[dissociation method]	comment[fraction identifier]	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[organism part]
2020-11-25_DLAB_73	2020-11-25_DLAB_73	Homo sapiens	Coral nubbin	not applicable	not available	Metaproteomic_analysis_of_nine_coral_species_with_and_without_Stony_Coral_Tissue_Loss_Disease_SCTLD	Coral nubbin	Coral nubbin	not available	not available	not available	not available	1	2020-11-25_DLAB_73	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	2020-11-25_DLAB_73.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Coral nubbin
2020-11-25_DLAB_73_-_F002747.dat	2020-11-25_DLAB_73_-_F002747.dat	Homo sapiens	Coral nubbin	not applicable	not available	Metaproteomic_analysis_of_nine_coral_species_with_and_without_Stony_Coral_Tissue_Loss_Disease_SCTLD	Coral nubbin	Coral nubbin	not available	not available	not available	not available	1	2020-11-25_DLAB_73_-_F002747.dat	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	2020-11-25_DLAB_73_-_F002747.dat	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Coral nubbin
2020-11-25_DSTO_10	2020-11-25_DSTO_10	Homo sapiens	Coral nubbin	not applicable	not available	Metaproteomic_analysis_of_nine_coral_species_with_and_without_Stony_Coral_Tissue_Loss_Disease_SCTLD	Coral nubbin	Coral nubbin	not available	not available	not available	not available	1	2020-11-25_DSTO_10	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	2020-11-25_DSTO_10.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Coral nubbin
2020-11-25_DSTO_10_-_F002749.dat	2020-11-25_DSTO_10_-_F002749.dat	Homo sapiens	Coral nubbin	not applicable	not available	Metaproteomic_analysis_of_nine_coral_species_with_and_without_Stony_Coral_Tissue_Loss_Disease_SCTLD	Coral nubbin	Coral nubbin	not available	not available	not available	not available	1	2020-11-25_DSTO_10_-_F002749.dat	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	2020-11-25_DSTO_10_-_F002749.dat	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Coral nubbin
2020-11-25_DSTO_23	2020-11-25_DSTO_23	Homo sapiens	Coral nubbin	not applicable	not available	Metaproteomic_analysis_of_nine_coral_species_with_and_without_Stony_Coral_Tissue_Loss_Disease_SCTLD	Coral nubbin	Coral nubbin	not available	not available	not available	not available	1	2020-11-25_DSTO_23	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	2020-11-25_DSTO_23.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Coral nubbin
2020-11-25_DSTO_23_-_F002750.dat	2020-11-25_DSTO_23_-_F002750.dat	Homo sapiens	Coral nubbin	not applicable	not available	Metaproteomic_analysis_of_nine_coral_species_with_and_without_Stony_Coral_Tissue_Loss_Disease_SCTLD	Coral nubbin	Coral nubbin	not available	not available	not available	not available	1	2020-11-25_DSTO_23_-_F002750.dat	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	2020-11-25_DSTO_23_-_F002750.dat	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Coral nubbin
2020-11-25_DSTO_24	2020-11-25_DSTO_24	Homo sapiens	Coral nubbin	not applicable	not available	Metaproteomic_analysis_of_nine_coral_species_with_and_without_Stony_Coral_Tissue_Loss_Disease_SCTLD	Coral nubbin	Coral nubbin	not available	not available	not available	not available	1	2020-11-25_DSTO_24	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	2020-11-25_DSTO_24.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Coral nubbin
2020-11-25_DSTO_265	2020-11-25_DSTO_265	Homo sapiens	Coral nubbin	not applicable	not available	Metaproteomic_analysis_of_nine_coral_species_with_and_without_Stony_Coral_Tissue_Loss_Disease_SCTLD	Coral nubbin	Coral nubbin	not available	not available	not available	not available	1	2020-11-25_DSTO_265	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	2020-11-25_DSTO_265.mgf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Coral nubbin
2020-11-25_DSTO_265_-_F002754.dat	2020-11-25_DSTO_265_-_F002754.dat	Homo sapiens	Coral nubbin	not applicable	not available	Metaproteomic_analysis_of_nine_coral_species_with_and_without_Stony_Coral_Tissue_Loss_Disease_SCTLD	Coral nubbin	Coral nubbin	not available	not available	not available	not available	1	2020-11-25_DSTO_265_-_F002754.dat	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	2020-11-25_DSTO_265_-_F002754.dat	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Coral nubbin
2020-11-25_DSTO_37	2020-11-25_DSTO_37	Homo sapiens	Coral nubbin	not applicable	not available	Metaproteomic_analysis_of_nine_coral_species_with_and_without_Stony_Coral_Tissue_Loss_Disease_SCTLD	Coral nubbin	Coral nubbin	not available	not available	not available	not available	1	2020-11-25_DSTO_37	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	2020-11-25_DSTO_37.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Coral nubbin
2020-11-25_DSTO_37_-_F002752.dat	2020-11-25_DSTO_37_-_F002752.dat	Homo sapiens	Coral nubbin	not applicable	not available	Metaproteomic_analysis_of_nine_coral_species_with_and_without_Stony_Coral_Tissue_Loss_Disease_SCTLD	Coral nubbin	Coral nubbin	not available	not available	not available	not available	1	2020-11-25_DSTO_37_-_F002752.dat	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	2020-11-25_DSTO_37_-_F002752.dat	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Coral nubbin
2020-11-25_DSTO_90	2020-11-25_DSTO_90	Homo sapiens	Coral nubbin	not applicable	not available	Metaproteomic_analysis_of_nine_coral_species_with_and_without_Stony_Coral_Tissue_Loss_Disease_SCTLD	Coral nubbin	Coral nubbin	not available	not available	not available	not available	1	2020-11-25_DSTO_90	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	2020-11-25_DSTO_90.mgf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Coral nubbin
2020-11-25_DSTO_90_-_F002753.dat	2020-11-25_DSTO_90_-_F002753.dat	Homo sapiens	Coral nubbin	not applicable	not available	Metaproteomic_analysis_of_nine_coral_species_with_and_without_Stony_Coral_Tissue_Loss_Disease_SCTLD	Coral nubbin	Coral nubbin	not available	not available	not available	not available	1	2020-11-25_DSTO_90_-_F002753.dat	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	2020-11-25_DSTO_90_-_F002753.dat	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Coral nubbin
2020-11-25_MCAV_112	2020-11-25_MCAV_112	Homo sapiens	Coral nubbin	not applicable	not available	Metaproteomic_analysis_of_nine_coral_species_with_and_without_Stony_Coral_Tissue_Loss_Disease_SCTLD	Coral nubbin	Coral nubbin	not available	not available	not available	not available	1	2020-11-25_MCAV_112	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	2020-11-25_MCAV_112.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Coral nubbin
2020-11-25_MCAV_13	2020-11-25_MCAV_13	Homo sapiens	Coral nubbin	not applicable	not available	Metaproteomic_analysis_of_nine_coral_species_with_and_without_Stony_Coral_Tissue_Loss_Disease_SCTLD	Coral nubbin	Coral nubbin	not available	not available	not available	not available	1	2020-11-25_MCAV_13	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	2020-11-25_MCAV_13.mgf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Coral nubbin
2020-11-25_MCAV_217_-_F002757.dat	2020-11-25_MCAV_217_-_F002757.dat	Homo sapiens	Coral nubbin	not applicable	not available	Metaproteomic_analysis_of_nine_coral_species_with_and_without_Stony_Coral_Tissue_Loss_Disease_SCTLD	Coral nubbin	Coral nubbin	not available	not available	not available	not available	1	2020-11-25_MCAV_217_-_F002757.dat	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	2020-11-25_MCAV_217_-_F002757.dat	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Coral nubbin
2020-11-25_MCAV_236	2020-11-25_MCAV_236	Homo sapiens	Coral nubbin	not applicable	not available	Metaproteomic_analysis_of_nine_coral_species_with_and_without_Stony_Coral_Tissue_Loss_Disease_SCTLD	Coral nubbin	Coral nubbin	not available	not available	not available	not available	1	2020-11-25_MCAV_236	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	2020-11-25_MCAV_236.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Coral nubbin
2020-11-25_MCAV_236_-_F002758.dat	2020-11-25_MCAV_236_-_F002758.dat	Homo sapiens	Coral nubbin	not applicable	not available	Metaproteomic_analysis_of_nine_coral_species_with_and_without_Stony_Coral_Tissue_Loss_Disease_SCTLD	Coral nubbin	Coral nubbin	not available	not available	not available	not available	1	2020-11-25_MCAV_236_-_F002758.dat	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	2020-11-25_MCAV_236_-_F002758.dat	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Coral nubbin
2020-11-25_MMEA_123_-_F002760.dat	2020-11-25_MMEA_123_-_F002760.dat	Homo sapiens	Coral nubbin	not applicable	not available	Metaproteomic_analysis_of_nine_coral_species_with_and_without_Stony_Coral_Tissue_Loss_Disease_SCTLD	Coral nubbin	Coral nubbin	not available	not available	not available	not available	1	2020-11-25_MMEA_123_-_F002760.dat	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	2020-11-25_MMEA_123_-_F002760.dat	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Coral nubbin
