source name	characteristics[organism]	characteristics[organism part]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[technical replicate]	comment[fraction identifier]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[organism part]
190620_h10355_rep1_wce	Saccharomyces cerevisiae	Diploid cell	1	190620_h10355_rep1_wce	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	190620_h10355_rep1_wce.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Diploid cell
190622_h10355_rep2_phospho	Saccharomyces cerevisiae	Diploid cell	1	190622_h10355_rep2_phospho	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	190622_h10355_rep2_phospho.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Diploid cell
190622_h10355_rep2_wce	Saccharomyces cerevisiae	Diploid cell	1	190622_h10355_rep2_wce	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	190622_h10355_rep2_wce.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Diploid cell
190620_h10423_rep1_wce	Saccharomyces cerevisiae	Diploid cell	1	190620_h10423_rep1_wce	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	190620_h10423_rep1_wce.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Diploid cell
190620_h10355_rep1_phospho	Saccharomyces cerevisiae	Diploid cell	1	190620_h10355_rep1_phospho	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	190620_h10355_rep1_phospho.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Diploid cell
190624_h10423_rep3_wce	Saccharomyces cerevisiae	Diploid cell	1	190624_h10423_rep3_wce	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	190624_h10423_rep3_wce.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Diploid cell
190623_h10355_rep3_phospho	Saccharomyces cerevisiae	Diploid cell	1	190623_h10355_rep3_phospho	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	190623_h10355_rep3_phospho.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Diploid cell
190621_h10423_rep2_phospho	Saccharomyces cerevisiae	Diploid cell	1	190621_h10423_rep2_phospho	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	190621_h10423_rep2_phospho.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Diploid cell
190624_h10423_rep3_phospho	Saccharomyces cerevisiae	Diploid cell	1	190624_h10423_rep3_phospho	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	190624_h10423_rep3_phospho.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Diploid cell
190621_h10423_rep2_wce	Saccharomyces cerevisiae	Diploid cell	1	190621_h10423_rep2_wce	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	190621_h10423_rep2_wce.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Diploid cell
190620_h10423_rep1_phospho	Saccharomyces cerevisiae	Diploid cell	1	190620_h10423_rep1_phospho	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	190620_h10423_rep1_phospho.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Diploid cell
190623_h10355_rep3_wce	Saccharomyces cerevisiae	Diploid cell	1	190623_h10355_rep3_wce	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	190623_h10355_rep3_wce.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Diploid cell
