source name	characteristics[sample name]	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[disease]	characteristics[project name]	characteristics[environmental sample type]	characteristics[environmental medium]	characteristics[geographic location]	characteristics[collection date]	characteristics[sample collection method]	characteristics[sample storage]	characteristics[microbiome source]	characteristics[host organism]	characteristics[host body site]	characteristics[host disease status]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[dissociation method]	comment[fraction identifier]	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[organism part]
20230911_AW_MouseMetaExtRerun_DDA_DF3_1_1_2251.d.7z	20230911_AW_MouseMetaExtRerun_DDA_DF3_1_1_2251.d.7z	Mus musculus	feces	not applicable	not available	Mouse_Fecal_MetaProteomics_-_DDA	feces	feces	not available	not available	not available	not available	gut microbiome	Mus musculus	feces	not available	1	20230911_AW_MouseMetaExtRerun_DDA_DF3_1_1_2251.d.7z	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro 2;AC=MS:1003230	NT=Trypsin;AC=MS:1001251	not available	1	1	20230911_AW_MouseMetaExtRerun_DDA_DF3_1_1_2251.d.7z	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
20230911_AW_MouseMetaExtRerun_DDA_DF3_2_1_2216.d.7z	20230911_AW_MouseMetaExtRerun_DDA_DF3_2_1_2216.d.7z	Mus musculus	feces	not applicable	not available	Mouse_Fecal_MetaProteomics_-_DDA	feces	feces	not available	not available	not available	not available	gut microbiome	Mus musculus	feces	not available	1	20230911_AW_MouseMetaExtRerun_DDA_DF3_2_1_2216.d.7z	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro 2;AC=MS:1003230	NT=Trypsin;AC=MS:1001251	not available	1	1	20230911_AW_MouseMetaExtRerun_DDA_DF3_2_1_2216.d.7z	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
20230911_AW_MouseMetaExtRerun_DDA_DF3_3_1_2210.d.7z	20230911_AW_MouseMetaExtRerun_DDA_DF3_3_1_2210.d.7z	Mus musculus	feces	not applicable	not available	Mouse_Fecal_MetaProteomics_-_DDA	feces	feces	not available	not available	not available	not available	gut microbiome	Mus musculus	feces	not available	1	20230911_AW_MouseMetaExtRerun_DDA_DF3_3_1_2210.d.7z	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro 2;AC=MS:1003230	NT=Trypsin;AC=MS:1001251	not available	1	1	20230911_AW_MouseMetaExtRerun_DDA_DF3_3_1_2210.d.7z	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
20230911_AW_MouseMetaExtRerun_DDA_DF3_4_1_2209.d.7z	20230911_AW_MouseMetaExtRerun_DDA_DF3_4_1_2209.d.7z	Mus musculus	feces	not applicable	not available	Mouse_Fecal_MetaProteomics_-_DDA	feces	feces	not available	not available	not available	not available	gut microbiome	Mus musculus	feces	not available	1	20230911_AW_MouseMetaExtRerun_DDA_DF3_4_1_2209.d.7z	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro 2;AC=MS:1003230	NT=Trypsin;AC=MS:1001251	not available	1	1	20230911_AW_MouseMetaExtRerun_DDA_DF3_4_1_2209.d.7z	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
20230911_AW_MouseMetaExtRerun_DDA_DF3_5_1_2250.d.7z	20230911_AW_MouseMetaExtRerun_DDA_DF3_5_1_2250.d.7z	Mus musculus	feces	not applicable	not available	Mouse_Fecal_MetaProteomics_-_DDA	feces	feces	not available	not available	not available	not available	gut microbiome	Mus musculus	feces	not available	1	20230911_AW_MouseMetaExtRerun_DDA_DF3_5_1_2250.d.7z	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro 2;AC=MS:1003230	NT=Trypsin;AC=MS:1001251	not available	1	1	20230911_AW_MouseMetaExtRerun_DDA_DF3_5_1_2250.d.7z	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
20230911_AW_MouseMetaExtRerun_DDA_ND1_1_2228.d.7z	20230911_AW_MouseMetaExtRerun_DDA_ND1_1_2228.d.7z	Mus musculus	feces	not applicable	not available	Mouse_Fecal_MetaProteomics_-_DDA	feces	feces	not available	not available	not available	not available	gut microbiome	Mus musculus	feces	not available	1	20230911_AW_MouseMetaExtRerun_DDA_ND1_1_2228.d.7z	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro 2;AC=MS:1003230	NT=Trypsin;AC=MS:1001251	not available	1	1	20230911_AW_MouseMetaExtRerun_DDA_ND1_1_2228.d.7z	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
20230911_AW_MouseMetaExtRerun_DDA_ND2_1_2242.d.7z	20230911_AW_MouseMetaExtRerun_DDA_ND2_1_2242.d.7z	Mus musculus	feces	not applicable	not available	Mouse_Fecal_MetaProteomics_-_DDA	feces	feces	not available	not available	not available	not available	gut microbiome	Mus musculus	feces	not available	1	20230911_AW_MouseMetaExtRerun_DDA_ND2_1_2242.d.7z	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro 2;AC=MS:1003230	NT=Trypsin;AC=MS:1001251	not available	1	1	20230911_AW_MouseMetaExtRerun_DDA_ND2_1_2242.d.7z	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
20230911_AW_MouseMetaExtRerun_DDA_ND3_1_2233.d.7z	20230911_AW_MouseMetaExtRerun_DDA_ND3_1_2233.d.7z	Mus musculus	feces	not applicable	not available	Mouse_Fecal_MetaProteomics_-_DDA	feces	feces	not available	not available	not available	not available	gut microbiome	Mus musculus	feces	not available	1	20230911_AW_MouseMetaExtRerun_DDA_ND3_1_2233.d.7z	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro 2;AC=MS:1003230	NT=Trypsin;AC=MS:1001251	not available	1	1	20230911_AW_MouseMetaExtRerun_DDA_ND3_1_2233.d.7z	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
20230911_AW_MouseMetaExtRerun_DDA_ND4_1_2218.d.7z	20230911_AW_MouseMetaExtRerun_DDA_ND4_1_2218.d.7z	Mus musculus	feces	not applicable	not available	Mouse_Fecal_MetaProteomics_-_DDA	feces	feces	not available	not available	not available	not available	gut microbiome	Mus musculus	feces	not available	1	20230911_AW_MouseMetaExtRerun_DDA_ND4_1_2218.d.7z	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro 2;AC=MS:1003230	NT=Trypsin;AC=MS:1001251	not available	1	1	20230911_AW_MouseMetaExtRerun_DDA_ND4_1_2218.d.7z	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
20230911_AW_MouseMetaExtRerun_DDA_ND5_1_2234.d.7z	20230911_AW_MouseMetaExtRerun_DDA_ND5_1_2234.d.7z	Mus musculus	feces	not applicable	not available	Mouse_Fecal_MetaProteomics_-_DDA	feces	feces	not available	not available	not available	not available	gut microbiome	Mus musculus	feces	not available	1	20230911_AW_MouseMetaExtRerun_DDA_ND5_1_2234.d.7z	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro 2;AC=MS:1003230	NT=Trypsin;AC=MS:1001251	not available	1	1	20230911_AW_MouseMetaExtRerun_DDA_ND5_1_2234.d.7z	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
20230911_AW_MouseMetaExtRerun_DDA_NF10_1_1_2231.d.7z	20230911_AW_MouseMetaExtRerun_DDA_NF10_1_1_2231.d.7z	Mus musculus	feces	not applicable	not available	Mouse_Fecal_MetaProteomics_-_DDA	feces	feces	not available	not available	not available	not available	gut microbiome	Mus musculus	feces	not available	1	20230911_AW_MouseMetaExtRerun_DDA_NF10_1_1_2231.d.7z	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro 2;AC=MS:1003230	NT=Trypsin;AC=MS:1001251	not available	1	1	20230911_AW_MouseMetaExtRerun_DDA_NF10_1_1_2231.d.7z	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
20230911_AW_MouseMetaExtRerun_DDA_NF10_2_1_2204.d.7z	20230911_AW_MouseMetaExtRerun_DDA_NF10_2_1_2204.d.7z	Mus musculus	feces	not applicable	not available	Mouse_Fecal_MetaProteomics_-_DDA	feces	feces	not available	not available	not available	not available	gut microbiome	Mus musculus	feces	not available	1	20230911_AW_MouseMetaExtRerun_DDA_NF10_2_1_2204.d.7z	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro 2;AC=MS:1003230	NT=Trypsin;AC=MS:1001251	not available	1	1	20230911_AW_MouseMetaExtRerun_DDA_NF10_2_1_2204.d.7z	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
20230911_AW_MouseMetaExtRerun_DDA_NF10_3_1_2229.d.7z	20230911_AW_MouseMetaExtRerun_DDA_NF10_3_1_2229.d.7z	Mus musculus	feces	not applicable	not available	Mouse_Fecal_MetaProteomics_-_DDA	feces	feces	not available	not available	not available	not available	gut microbiome	Mus musculus	feces	not available	1	20230911_AW_MouseMetaExtRerun_DDA_NF10_3_1_2229.d.7z	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro 2;AC=MS:1003230	NT=Trypsin;AC=MS:1001251	not available	1	1	20230911_AW_MouseMetaExtRerun_DDA_NF10_3_1_2229.d.7z	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
20230911_AW_MouseMetaExtRerun_DDA_NF10_4_1_2239.d.7z	20230911_AW_MouseMetaExtRerun_DDA_NF10_4_1_2239.d.7z	Mus musculus	feces	not applicable	not available	Mouse_Fecal_MetaProteomics_-_DDA	feces	feces	not available	not available	not available	not available	gut microbiome	Mus musculus	feces	not available	1	20230911_AW_MouseMetaExtRerun_DDA_NF10_4_1_2239.d.7z	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro 2;AC=MS:1003230	NT=Trypsin;AC=MS:1001251	not available	1	1	20230911_AW_MouseMetaExtRerun_DDA_NF10_4_1_2239.d.7z	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
20230911_AW_MouseMetaExtRerun_DDA_NF10_5_1_2241.d.7z	20230911_AW_MouseMetaExtRerun_DDA_NF10_5_1_2241.d.7z	Mus musculus	feces	not applicable	not available	Mouse_Fecal_MetaProteomics_-_DDA	feces	feces	not available	not available	not available	not available	gut microbiome	Mus musculus	feces	not available	1	20230911_AW_MouseMetaExtRerun_DDA_NF10_5_1_2241.d.7z	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro 2;AC=MS:1003230	NT=Trypsin;AC=MS:1001251	not available	1	1	20230911_AW_MouseMetaExtRerun_DDA_NF10_5_1_2241.d.7z	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
20230911_AW_MouseMetaExtRerun_DDA_NF3_1_1_2244.d.7z	20230911_AW_MouseMetaExtRerun_DDA_NF3_1_1_2244.d.7z	Mus musculus	feces	not applicable	not available	Mouse_Fecal_MetaProteomics_-_DDA	feces	feces	not available	not available	not available	not available	gut microbiome	Mus musculus	feces	not available	1	20230911_AW_MouseMetaExtRerun_DDA_NF3_1_1_2244.d.7z	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro 2;AC=MS:1003230	NT=Trypsin;AC=MS:1001251	not available	1	1	20230911_AW_MouseMetaExtRerun_DDA_NF3_1_1_2244.d.7z	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
20230911_AW_MouseMetaExtRerun_DDA_NF3_2_1_2208.d.7z	20230911_AW_MouseMetaExtRerun_DDA_NF3_2_1_2208.d.7z	Mus musculus	feces	not applicable	not available	Mouse_Fecal_MetaProteomics_-_DDA	feces	feces	not available	not available	not available	not available	gut microbiome	Mus musculus	feces	not available	1	20230911_AW_MouseMetaExtRerun_DDA_NF3_2_1_2208.d.7z	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro 2;AC=MS:1003230	NT=Trypsin;AC=MS:1001251	not available	1	1	20230911_AW_MouseMetaExtRerun_DDA_NF3_2_1_2208.d.7z	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
20230911_AW_MouseMetaExtRerun_DDA_NF3_3_1_2201.d.7z	20230911_AW_MouseMetaExtRerun_DDA_NF3_3_1_2201.d.7z	Mus musculus	feces	not applicable	not available	Mouse_Fecal_MetaProteomics_-_DDA	feces	feces	not available	not available	not available	not available	gut microbiome	Mus musculus	feces	not available	1	20230911_AW_MouseMetaExtRerun_DDA_NF3_3_1_2201.d.7z	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro 2;AC=MS:1003230	NT=Trypsin;AC=MS:1001251	not available	1	1	20230911_AW_MouseMetaExtRerun_DDA_NF3_3_1_2201.d.7z	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
20230911_AW_MouseMetaExtRerun_DDA_NF3_4_1_2222.d.7z	20230911_AW_MouseMetaExtRerun_DDA_NF3_4_1_2222.d.7z	Mus musculus	feces	not applicable	not available	Mouse_Fecal_MetaProteomics_-_DDA	feces	feces	not available	not available	not available	not available	gut microbiome	Mus musculus	feces	not available	1	20230911_AW_MouseMetaExtRerun_DDA_NF3_4_1_2222.d.7z	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro 2;AC=MS:1003230	NT=Trypsin;AC=MS:1001251	not available	1	1	20230911_AW_MouseMetaExtRerun_DDA_NF3_4_1_2222.d.7z	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
20230911_AW_MouseMetaExtRerun_DDA_NF3_5_1_2245.d.7z	20230911_AW_MouseMetaExtRerun_DDA_NF3_5_1_2245.d.7z	Mus musculus	feces	not applicable	not available	Mouse_Fecal_MetaProteomics_-_DDA	feces	feces	not available	not available	not available	not available	gut microbiome	Mus musculus	feces	not available	1	20230911_AW_MouseMetaExtRerun_DDA_NF3_5_1_2245.d.7z	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro 2;AC=MS:1003230	NT=Trypsin;AC=MS:1001251	not available	1	1	20230911_AW_MouseMetaExtRerun_DDA_NF3_5_1_2245.d.7z	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
DDAquantSEARCH.7z	DDAquantSEARCH.7z	Mus musculus	feces	not applicable	not available	Mouse_Fecal_MetaProteomics_-_DDA	feces	feces	not available	not available	not available	not available	gut microbiome	Mus musculus	feces	not available	1	DDAquantSEARCH.7z	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro 2;AC=MS:1003230	NT=Trypsin;AC=MS:1001251	not available	1	1	DDAquantSEARCH.7z	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
