source name	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[disease]	characteristics[phenotype]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[instrument]	comment[label]	comment[cleavage agent details]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[fraction identifier]	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[sdrf annotation tool]	comment[sdrf template]	factor value[phenotype]
liver_pool_11	NT=Mus musculus;AC=NCBITaxon:10090	NT=liver;AC=UBERON:0002107	not available	not available	liver_pool	11	run_11	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Orbitrap Fusion;AC=MS:1002416	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	150 ppm	1	1	0000_ChenD_WZY_ZT39_2PER_R1.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	liver_pool
liver_pool_12	NT=Mus musculus;AC=NCBITaxon:10090	NT=liver;AC=UBERON:0002107	not available	not available	liver_pool	12	run_12	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Orbitrap Fusion;AC=MS:1002416	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	150 ppm	1	1	0000_ChenD_WZY_ZT3_10PER_R1.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	liver_pool
liver_pool_13	NT=Mus musculus;AC=NCBITaxon:10090	NT=liver;AC=UBERON:0002107	not available	not available	liver_pool	13	run_13	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Orbitrap Fusion;AC=MS:1002416	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	150 ppm	1	1	0000_ChenD_WZY_ZT42_2PER_R1.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	liver_pool
liver_pool_14	NT=Mus musculus;AC=NCBITaxon:10090	NT=liver;AC=UBERON:0002107	not available	not available	liver_pool	14	run_14	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Orbitrap Fusion;AC=MS:1002416	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	150 ppm	1	1	0000_ChenD_WZY_ZT45_10PER_R1.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	liver_pool
liver_pool_15	NT=Mus musculus;AC=NCBITaxon:10090	NT=liver;AC=UBERON:0002107	not available	not available	liver_pool	15	run_15	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Orbitrap Fusion;AC=MS:1002416	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	150 ppm	1	1	0000_ChenD_WZY_ZT6_2PER_R1.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	liver_pool
liver_pool_16	NT=Mus musculus;AC=NCBITaxon:10090	NT=liver;AC=UBERON:0002107	not available	not available	liver_pool	16	run_16	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Orbitrap Fusion;AC=MS:1002416	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	150 ppm	1	1	0000_ChenD_WZY_ZT9_10PER_R1.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	liver_pool
liver_pool_lumos_1	NT=Mus musculus;AC=NCBITaxon:10090	NT=liver;AC=UBERON:0002107	not available	not available	liver_pool_lumos	1	run_17	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Orbitrap Fusion;AC=MS:1002416	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	150 ppm	1	2	008593_DingC_WYZ_Lumos_mouse_0_20per_F1_R1.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	liver_pool_lumos
liver_pool_lumos_2	NT=Mus musculus;AC=NCBITaxon:10090	NT=liver;AC=UBERON:0002107	not available	not available	liver_pool_lumos	2	run_18	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Orbitrap Fusion;AC=MS:1002416	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	150 ppm	1	2	008593_DingC_WYZ_Lumos_mouse_0_20per_F1_R2.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	liver_pool_lumos
liver_pool_lumos_3	NT=Mus musculus;AC=NCBITaxon:10090	NT=liver;AC=UBERON:0002107	not available	not available	liver_pool_lumos	3	run_19	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Orbitrap Fusion;AC=MS:1002416	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	150 ppm	1	2	008593_DingC_WYZ_Lumos_mouse_6_15per_F1_R1.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	liver_pool_lumos
liver_pool_lumos_4	NT=Mus musculus;AC=NCBITaxon:10090	NT=liver;AC=UBERON:0002107	not available	not available	liver_pool_lumos	4	run_20	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Orbitrap Fusion;AC=MS:1002416	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	150 ppm	1	2	008593_DingC_WYZ_Lumos_mouse_6_15per_F1_R2.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	liver_pool_lumos
liver_pool_lumos_5	NT=Mus musculus;AC=NCBITaxon:10090	NT=liver;AC=UBERON:0002107	not available	not available	liver_pool_lumos	5	run_21	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Orbitrap Fusion;AC=MS:1002416	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	150 ppm	1	2	008595_DingC_WYZ_Lumos_mouse_12_20per_F1_R1.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	liver_pool_lumos
liver_pool_lumos_6	NT=Mus musculus;AC=NCBITaxon:10090	NT=liver;AC=UBERON:0002107	not available	not available	liver_pool_lumos	6	run_22	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Orbitrap Fusion;AC=MS:1002416	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	150 ppm	1	2	008595_DingC_WYZ_Lumos_mouse_12_20per_F1_R2.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	liver_pool_lumos
liver_pool_lumos_7	NT=Mus musculus;AC=NCBITaxon:10090	NT=liver;AC=UBERON:0002107	not available	not available	liver_pool_lumos	7	run_23	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Orbitrap Fusion;AC=MS:1002416	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	150 ppm	1	2	008597_DingC_WYZ_Lumos_mouse_18_25per_F1_R1.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	liver_pool_lumos
liver_pool_lumos_8	NT=Mus musculus;AC=NCBITaxon:10090	NT=liver;AC=UBERON:0002107	not available	not available	liver_pool_lumos	8	run_24	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Orbitrap Fusion;AC=MS:1002416	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	150 ppm	1	2	008597_DingC_WYZ_Lumos_mouse_18_25per_F1_R2.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	liver_pool_lumos
liver_pool_repeat1_1	NT=Mus musculus;AC=NCBITaxon:10090	NT=liver;AC=UBERON:0002107	not available	not available	liver_pool_repeat1	1	run_25	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Orbitrap Fusion;AC=MS:1002416	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	150 ppm	1	3	repeat1-8589_DingC_WYZ_ZT0_50per_F1_R1.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	liver_pool_repeat1
liver_pool_repeat1_2	NT=Mus musculus;AC=NCBITaxon:10090	NT=liver;AC=UBERON:0002107	not available	not available	liver_pool_repeat1	2	run_26	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Orbitrap Fusion;AC=MS:1002416	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	150 ppm	1	3	repeat1-8589_DingC_WYZ_ZT0_50per_F1_R2.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	liver_pool_repeat1
liver_pool_repeat1_3	NT=Mus musculus;AC=NCBITaxon:10090	NT=liver;AC=UBERON:0002107	not available	not available	liver_pool_repeat1	3	run_27	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Orbitrap Fusion;AC=MS:1002416	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	150 ppm	1	3	repeat1-8590_DingC_WYZ_ZT6_50per_F1_R1.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	liver_pool_repeat1
liver_pool_repeat1_4	NT=Mus musculus;AC=NCBITaxon:10090	NT=liver;AC=UBERON:0002107	not available	not available	liver_pool_repeat1	4	run_28	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Orbitrap Fusion;AC=MS:1002416	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	150 ppm	1	3	repeat1-8591_DingC_WYZ_ZT12_50per_F1_R1.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	liver_pool_repeat1
liver_pool_repeat1_5	NT=Mus musculus;AC=NCBITaxon:10090	NT=liver;AC=UBERON:0002107	not available	not available	liver_pool_repeat1	5	run_29	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Orbitrap Fusion;AC=MS:1002416	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	150 ppm	1	3	repeat1-8591_DingC_WYZ_ZT12_50per_F1_R3.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	liver_pool_repeat1
liver_pool_repeat1_6	NT=Mus musculus;AC=NCBITaxon:10090	NT=liver;AC=UBERON:0002107	not available	not available	liver_pool_repeat1	6	run_30	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Orbitrap Fusion;AC=MS:1002416	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	150 ppm	1	3	repeat1-8592_DingC_WYZ_ZT18_50per_F1_R1.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	liver_pool_repeat1
liver_pool_repeat1_7	NT=Mus musculus;AC=NCBITaxon:10090	NT=liver;AC=UBERON:0002107	not available	not available	liver_pool_repeat1	7	run_31	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Orbitrap Fusion;AC=MS:1002416	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	150 ppm	1	3	repeat1-8592_DingC_WYZ_ZT18_50per_F1_R3.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	liver_pool_repeat1
liver_pool_repeat2_1	NT=Mus musculus;AC=NCBITaxon:10090	NT=liver;AC=UBERON:0002107	not available	not available	liver_pool_repeat2	1	run_32	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Orbitrap Fusion;AC=MS:1002416	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	150 ppm	1	4	repeat2-008589_DingC_WYZ_Lumos_ZT_0_33per_F1_R1.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	liver_pool_repeat2
liver_pool_repeat2_2	NT=Mus musculus;AC=NCBITaxon:10090	NT=liver;AC=UBERON:0002107	not available	not available	liver_pool_repeat2	2	run_33	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Orbitrap Fusion;AC=MS:1002416	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	150 ppm	1	4	repeat2-008589_DingC_WYZ_Lumos_ZT_0_33per_F1_R2.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	liver_pool_repeat2
liver_pool_repeat2_3	NT=Mus musculus;AC=NCBITaxon:10090	NT=liver;AC=UBERON:0002107	not available	not available	liver_pool_repeat2	3	run_34	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Orbitrap Fusion;AC=MS:1002416	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	150 ppm	1	4	repeat2-008590_DingC_WYZ_Lumos_ZT_6_33per_F1_R1.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	liver_pool_repeat2
liver_pool_repeat2_4	NT=Mus musculus;AC=NCBITaxon:10090	NT=liver;AC=UBERON:0002107	not available	not available	liver_pool_repeat2	4	run_35	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Orbitrap Fusion;AC=MS:1002416	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	150 ppm	1	4	repeat2-008590_DingC_WYZ_Lumos_ZT_6_33per_F1_R2.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	liver_pool_repeat2
