source name	characteristics[sample name]	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[disease]	characteristics[project name]	characteristics[environmental sample type]	characteristics[environmental medium]	characteristics[geographic location]	characteristics[collection date]	characteristics[sample collection method]	characteristics[sample storage]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[dissociation method]	comment[fraction identifier]	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[organism part]
170124_GA_8_GA8_1_6792.d.zip	170124_GA_8_GA8_1_6792.d.zip	Gallus gallus	Cecum	not applicable	not available	Integrative_multi-omics_analysis_of_dietary_fibre-induced_modulations_in_the_composition_and_function_of_chicken_caecal_microbiota	Cecum	Cecum	not available	not available	not available	not available	1	170124_GA_8_GA8_1_6792.d.zip	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Thermo Fisher Scientific instrument model;AC=MS:1000483	not applicable	not available	1	1	170124_GA_8_GA8_1_6792.d.zip	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Cecum
170124_GA_9_GB1_1_6794.d.zip	170124_GA_9_GB1_1_6794.d.zip	Gallus gallus	Cecum	not applicable	not available	Integrative_multi-omics_analysis_of_dietary_fibre-induced_modulations_in_the_composition_and_function_of_chicken_caecal_microbiota	Cecum	Cecum	not available	not available	not available	not available	1	170124_GA_9_GB1_1_6794.d.zip	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Thermo Fisher Scientific instrument model;AC=MS:1000483	not applicable	not available	1	1	170124_GA_9_GB1_1_6794.d.zip	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Cecum
170124_GB_13_GB5_1_6803.d.zip	170124_GB_13_GB5_1_6803.d.zip	Gallus gallus	Cecum	not applicable	not available	Integrative_multi-omics_analysis_of_dietary_fibre-induced_modulations_in_the_composition_and_function_of_chicken_caecal_microbiota	Cecum	Cecum	not available	not available	not available	not available	1	170124_GB_13_GB5_1_6803.d.zip	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Thermo Fisher Scientific instrument model;AC=MS:1000483	not applicable	not available	1	1	170124_GB_13_GB5_1_6803.d.zip	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Cecum
170124_GB_14_GB6_1_6805.d.zip	170124_GB_14_GB6_1_6805.d.zip	Gallus gallus	Cecum	not applicable	not available	Integrative_multi-omics_analysis_of_dietary_fibre-induced_modulations_in_the_composition_and_function_of_chicken_caecal_microbiota	Cecum	Cecum	not available	not available	not available	not available	1	170124_GB_14_GB6_1_6805.d.zip	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Thermo Fisher Scientific instrument model;AC=MS:1000483	not applicable	not available	1	1	170124_GB_14_GB6_1_6805.d.zip	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Cecum
170124_GB_15_GB7_1_6807.d.zip	170124_GB_15_GB7_1_6807.d.zip	Gallus gallus	Cecum	not applicable	not available	Integrative_multi-omics_analysis_of_dietary_fibre-induced_modulations_in_the_composition_and_function_of_chicken_caecal_microbiota	Cecum	Cecum	not available	not available	not available	not available	1	170124_GB_15_GB7_1_6807.d.zip	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Thermo Fisher Scientific instrument model;AC=MS:1000483	not applicable	not available	1	1	170124_GB_15_GB7_1_6807.d.zip	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Cecum
170124_GB_16_GB8_1_6810.d.zip	170124_GB_16_GB8_1_6810.d.zip	Gallus gallus	Cecum	not applicable	not available	Integrative_multi-omics_analysis_of_dietary_fibre-induced_modulations_in_the_composition_and_function_of_chicken_caecal_microbiota	Cecum	Cecum	not available	not available	not available	not available	1	170124_GB_16_GB8_1_6810.d.zip	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Thermo Fisher Scientific instrument model;AC=MS:1000483	not applicable	not available	1	1	170124_GB_16_GB8_1_6810.d.zip	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Cecum
170124_GB_17_GC1_1_6812.d.zip	170124_GB_17_GC1_1_6812.d.zip	Gallus gallus	Cecum	not applicable	not available	Integrative_multi-omics_analysis_of_dietary_fibre-induced_modulations_in_the_composition_and_function_of_chicken_caecal_microbiota	Cecum	Cecum	not available	not available	not available	not available	1	170124_GB_17_GC1_1_6812.d.zip	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Thermo Fisher Scientific instrument model;AC=MS:1000483	not applicable	not available	1	1	170124_GB_17_GC1_1_6812.d.zip	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Cecum
170124_GB_18_GC2_1_6814.d.zip	170124_GB_18_GC2_1_6814.d.zip	Gallus gallus	Cecum	not applicable	not available	Integrative_multi-omics_analysis_of_dietary_fibre-induced_modulations_in_the_composition_and_function_of_chicken_caecal_microbiota	Cecum	Cecum	not available	not available	not available	not available	1	170124_GB_18_GC2_1_6814.d.zip	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Thermo Fisher Scientific instrument model;AC=MS:1000483	not applicable	not available	1	1	170124_GB_18_GC2_1_6814.d.zip	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Cecum
170124_GC_19_GC3_1_6817.d.zip	170124_GC_19_GC3_1_6817.d.zip	Gallus gallus	Cecum	not applicable	not available	Integrative_multi-omics_analysis_of_dietary_fibre-induced_modulations_in_the_composition_and_function_of_chicken_caecal_microbiota	Cecum	Cecum	not available	not available	not available	not available	1	170124_GC_19_GC3_1_6817.d.zip	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Thermo Fisher Scientific instrument model;AC=MS:1000483	not applicable	not available	1	1	170124_GC_19_GC3_1_6817.d.zip	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Cecum
170124_GC_20_GC4_1_6819.d.zip	170124_GC_20_GC4_1_6819.d.zip	Gallus gallus	Cecum	not applicable	not available	Integrative_multi-omics_analysis_of_dietary_fibre-induced_modulations_in_the_composition_and_function_of_chicken_caecal_microbiota	Cecum	Cecum	not available	not available	not available	not available	1	170124_GC_20_GC4_1_6819.d.zip	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Thermo Fisher Scientific instrument model;AC=MS:1000483	not applicable	not available	1	1	170124_GC_20_GC4_1_6819.d.zip	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Cecum
170124_GC_21_GC5_1_6821.d.zip	170124_GC_21_GC5_1_6821.d.zip	Gallus gallus	Cecum	not applicable	not available	Integrative_multi-omics_analysis_of_dietary_fibre-induced_modulations_in_the_composition_and_function_of_chicken_caecal_microbiota	Cecum	Cecum	not available	not available	not available	not available	1	170124_GC_21_GC5_1_6821.d.zip	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Thermo Fisher Scientific instrument model;AC=MS:1000483	not applicable	not available	1	1	170124_GC_21_GC5_1_6821.d.zip	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Cecum
170124_GC_22_GC6_1_6823.d.zip	170124_GC_22_GC6_1_6823.d.zip	Gallus gallus	Cecum	not applicable	not available	Integrative_multi-omics_analysis_of_dietary_fibre-induced_modulations_in_the_composition_and_function_of_chicken_caecal_microbiota	Cecum	Cecum	not available	not available	not available	not available	1	170124_GC_22_GC6_1_6823.d.zip	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Thermo Fisher Scientific instrument model;AC=MS:1000483	not applicable	not available	1	1	170124_GC_22_GC6_1_6823.d.zip	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Cecum
170124_GC_23_GC7_1_6825.d.zip	170124_GC_23_GC7_1_6825.d.zip	Gallus gallus	Cecum	not applicable	not available	Integrative_multi-omics_analysis_of_dietary_fibre-induced_modulations_in_the_composition_and_function_of_chicken_caecal_microbiota	Cecum	Cecum	not available	not available	not available	not available	1	170124_GC_23_GC7_1_6825.d.zip	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Thermo Fisher Scientific instrument model;AC=MS:1000483	not applicable	not available	1	1	170124_GC_23_GC7_1_6825.d.zip	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Cecum
170124_GC_24_GC8_1_6827.d.zip	170124_GC_24_GC8_1_6827.d.zip	Gallus gallus	Cecum	not applicable	not available	Integrative_multi-omics_analysis_of_dietary_fibre-induced_modulations_in_the_composition_and_function_of_chicken_caecal_microbiota	Cecum	Cecum	not available	not available	not available	not available	1	170124_GC_24_GC8_1_6827.d.zip	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Thermo Fisher Scientific instrument model;AC=MS:1000483	not applicable	not available	1	1	170124_GC_24_GC8_1_6827.d.zip	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Cecum
170124_GD_25_GD1_1_6830.d.zip	170124_GD_25_GD1_1_6830.d.zip	Gallus gallus	Cecum	not applicable	not available	Integrative_multi-omics_analysis_of_dietary_fibre-induced_modulations_in_the_composition_and_function_of_chicken_caecal_microbiota	Cecum	Cecum	not available	not available	not available	not available	1	170124_GD_25_GD1_1_6830.d.zip	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Thermo Fisher Scientific instrument model;AC=MS:1000483	not applicable	not available	1	1	170124_GD_25_GD1_1_6830.d.zip	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Cecum
170124_GD_26_GD2_1_6832.d.zip	170124_GD_26_GD2_1_6832.d.zip	Gallus gallus	Cecum	not applicable	not available	Integrative_multi-omics_analysis_of_dietary_fibre-induced_modulations_in_the_composition_and_function_of_chicken_caecal_microbiota	Cecum	Cecum	not available	not available	not available	not available	1	170124_GD_26_GD2_1_6832.d.zip	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Thermo Fisher Scientific instrument model;AC=MS:1000483	not applicable	not available	1	1	170124_GD_26_GD2_1_6832.d.zip	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Cecum
170124_GD_27_GD3_1_6834.d.zip	170124_GD_27_GD3_1_6834.d.zip	Gallus gallus	Cecum	not applicable	not available	Integrative_multi-omics_analysis_of_dietary_fibre-induced_modulations_in_the_composition_and_function_of_chicken_caecal_microbiota	Cecum	Cecum	not available	not available	not available	not available	1	170124_GD_27_GD3_1_6834.d.zip	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Thermo Fisher Scientific instrument model;AC=MS:1000483	not applicable	not available	1	1	170124_GD_27_GD3_1_6834.d.zip	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Cecum
170124_GD_28_GD4_1_6836.d.zip	170124_GD_28_GD4_1_6836.d.zip	Gallus gallus	Cecum	not applicable	not available	Integrative_multi-omics_analysis_of_dietary_fibre-induced_modulations_in_the_composition_and_function_of_chicken_caecal_microbiota	Cecum	Cecum	not available	not available	not available	not available	1	170124_GD_28_GD4_1_6836.d.zip	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Thermo Fisher Scientific instrument model;AC=MS:1000483	not applicable	not available	1	1	170124_GD_28_GD4_1_6836.d.zip	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Cecum
170124_GD_29_GD5_1_6838.d.zip	170124_GD_29_GD5_1_6838.d.zip	Gallus gallus	Cecum	not applicable	not available	Integrative_multi-omics_analysis_of_dietary_fibre-induced_modulations_in_the_composition_and_function_of_chicken_caecal_microbiota	Cecum	Cecum	not available	not available	not available	not available	1	170124_GD_29_GD5_1_6838.d.zip	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Thermo Fisher Scientific instrument model;AC=MS:1000483	not applicable	not available	1	1	170124_GD_29_GD5_1_6838.d.zip	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Cecum
170124_GD_30_GD6_1_6840.d.zip	170124_GD_30_GD6_1_6840.d.zip	Gallus gallus	Cecum	not applicable	not available	Integrative_multi-omics_analysis_of_dietary_fibre-induced_modulations_in_the_composition_and_function_of_chicken_caecal_microbiota	Cecum	Cecum	not available	not available	not available	not available	1	170124_GD_30_GD6_1_6840.d.zip	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Thermo Fisher Scientific instrument model;AC=MS:1000483	not applicable	not available	1	1	170124_GD_30_GD6_1_6840.d.zip	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Cecum
