source name	characteristics[organism]	characteristics[organism part]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[technical replicate]	comment[fraction identifier]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[organism part]
20110922_EXQ4_NaNa_SA_YeastEasy_Labelfree_06	Saccharomyces cerevisiae	Yeast	1	20110922_EXQ4_NaNa_SA_YeastEasy_Labelfree_06	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	20110922_EXQ4_NaNa_SA_YeastEasy_Labelfree_06.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Yeast
20110814_EXQ4_NaNa_SA_HSR_t0_02	Saccharomyces cerevisiae	Yeast	1	20110814_EXQ4_NaNa_SA_HSR_t0_02	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	20110814_EXQ4_NaNa_SA_HSR_t0_02.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Yeast
20110922_EXQ4_NaNa_SA_YeastEasy_Labelfree_01	Saccharomyces cerevisiae	Yeast	1	20110922_EXQ4_NaNa_SA_YeastEasy_Labelfree_01	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	20110922_EXQ4_NaNa_SA_YeastEasy_Labelfree_01.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Yeast
20110815_EXQ4_NaNa_SA_HSR_t0_03	Saccharomyces cerevisiae	Yeast	1	20110815_EXQ4_NaNa_SA_HSR_t0_03	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	20110815_EXQ4_NaNa_SA_HSR_t0_03.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Yeast
20110922_EXQ4_NaNa_SA_YeastEasy_Labelfree_05	Saccharomyces cerevisiae	Yeast	1	20110922_EXQ4_NaNa_SA_YeastEasy_Labelfree_05	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	20110922_EXQ4_NaNa_SA_YeastEasy_Labelfree_05.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Yeast
20110922_EXQ4_NaNa_SA_YeastEasy_Labelfree_02	Saccharomyces cerevisiae	Yeast	1	20110922_EXQ4_NaNa_SA_YeastEasy_Labelfree_02	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	20110922_EXQ4_NaNa_SA_YeastEasy_Labelfree_02.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Yeast
20110814_EXQ4_NaNa_SA_HSR_t0_03	Saccharomyces cerevisiae	Yeast	1	20110814_EXQ4_NaNa_SA_HSR_t0_03	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	20110814_EXQ4_NaNa_SA_HSR_t0_03.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Yeast
20110814_EXQ4_NaNa_SA_HSR_t0_01	Saccharomyces cerevisiae	Yeast	1	20110814_EXQ4_NaNa_SA_HSR_t0_01	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	20110814_EXQ4_NaNa_SA_HSR_t0_01.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Yeast
20110815_EXQ4_NaNa_SA_HSR_t0_02	Saccharomyces cerevisiae	Yeast	1	20110815_EXQ4_NaNa_SA_HSR_t0_02	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	20110815_EXQ4_NaNa_SA_HSR_t0_02.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Yeast
20110814_EXQ4_NaNa_SA_HSR_t30_02	Saccharomyces cerevisiae	Yeast	1	20110814_EXQ4_NaNa_SA_HSR_t30_02	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	20110814_EXQ4_NaNa_SA_HSR_t30_02.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Yeast
20110815_EXQ4_NaNa_SA_HSR_t0_01	Saccharomyces cerevisiae	Yeast	1	20110815_EXQ4_NaNa_SA_HSR_t0_01	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	20110815_EXQ4_NaNa_SA_HSR_t0_01.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Yeast
20110814_EXQ4_NaNa_SA_HSR_t30_01	Saccharomyces cerevisiae	Yeast	1	20110814_EXQ4_NaNa_SA_HSR_t30_01	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	20110814_EXQ4_NaNa_SA_HSR_t30_01.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Yeast
20110922_EXQ4_NaNa_SA_YeastEasy_Labelfree_03	Saccharomyces cerevisiae	Yeast	1	20110922_EXQ4_NaNa_SA_YeastEasy_Labelfree_03	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	20110922_EXQ4_NaNa_SA_YeastEasy_Labelfree_03.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Yeast
20110814_EXQ4_NaNa_SA_HSR_t30_03	Saccharomyces cerevisiae	Yeast	1	20110814_EXQ4_NaNa_SA_HSR_t30_03	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	20110814_EXQ4_NaNa_SA_HSR_t30_03.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Yeast
20110814_EXQ4_NaNa_SA_HSR_t75_01	Saccharomyces cerevisiae	Yeast	1	20110814_EXQ4_NaNa_SA_HSR_t75_01	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	20110814_EXQ4_NaNa_SA_HSR_t75_01.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Yeast
20110922_EXQ4_NaNa_SA_YeastEasy_Labelfree_04	Saccharomyces cerevisiae	Yeast	1	20110922_EXQ4_NaNa_SA_YeastEasy_Labelfree_04	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	20110922_EXQ4_NaNa_SA_YeastEasy_Labelfree_04.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Yeast
20110814_EXQ4_NaNa_SA_HSR_t75_03	Saccharomyces cerevisiae	Yeast	1	20110814_EXQ4_NaNa_SA_HSR_t75_03	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	20110814_EXQ4_NaNa_SA_HSR_t75_03.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Yeast
20110814_EXQ4_NaNa_SA_HSR_t75_02	Saccharomyces cerevisiae	Yeast	1	20110814_EXQ4_NaNa_SA_HSR_t75_02	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	20110814_EXQ4_NaNa_SA_HSR_t75_02.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Yeast
