source name	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[disease]	characteristics[phenotype]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[instrument]	comment[label]	comment[cleavage agent details]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[fraction identifier]	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[sdrf annotation tool]	comment[sdrf template]	factor value[phenotype]
VIC_mix_11	NT=Homo sapiens;AC=NCBITaxon:9606	not available	NT=valve interstitial cell;AC=CL:4030032	not available	VIC_mix	11	run_11	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	400 ppm	1	1	02_YI_AoV322m_W1_NM_5X_Tops_CID-IT_120min.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	VIC_mix
VIC_mix_12	NT=Homo sapiens;AC=NCBITaxon:9606	not available	NT=valve interstitial cell;AC=CL:4030032	not available	VIC_mix	12	run_12	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	400 ppm	1	1	02_YI_AoV322m_W1_OM_5X_Tops_CID-IT_120min.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	VIC_mix
VIC_mix_13	NT=Homo sapiens;AC=NCBITaxon:9606	not available	NT=valve interstitial cell;AC=CL:4030032	not available	VIC_mix	13	run_13	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	400 ppm	1	1	02_YI_AoV322m_W2_NM_5X_Tops_CID-IT_120min.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	VIC_mix
VIC_mix_14	NT=Homo sapiens;AC=NCBITaxon:9606	not available	NT=valve interstitial cell;AC=CL:4030032	not available	VIC_mix	14	run_14	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	400 ppm	1	1	02_YI_AoV322m_W2_OM_5X_Tops_CID-IT_120min.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	VIC_mix
VIC_mix_15	NT=Homo sapiens;AC=NCBITaxon:9606	not available	NT=valve interstitial cell;AC=CL:4030032	not available	VIC_mix	15	run_15	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	400 ppm	1	1	02_YI_AoV322m_W3_NM_5X_Tops_CID-IT_120min.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	VIC_mix
VIC_mix_16	NT=Homo sapiens;AC=NCBITaxon:9606	not available	NT=valve interstitial cell;AC=CL:4030032	not available	VIC_mix	16	run_16	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	400 ppm	1	1	02_YI_AoV322m_W3_OM_5X_Tops_CID-IT_120min.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	VIC_mix
VIC_mix_17	NT=Homo sapiens;AC=NCBITaxon:9606	not available	NT=valve interstitial cell;AC=CL:4030032	not available	VIC_mix	17	run_17	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	400 ppm	1	1	02_YI_AoV325m_W0_NM_5X_Tops_CID-IT_120min.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	VIC_mix
VIC_mix_18	NT=Homo sapiens;AC=NCBITaxon:9606	not available	NT=valve interstitial cell;AC=CL:4030032	not available	VIC_mix	18	run_18	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	400 ppm	1	1	02_YI_AoV325m_W0_OM_5X_Tops_CID-IT_120min.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	VIC_mix
VIC_mix_19	NT=Homo sapiens;AC=NCBITaxon:9606	not available	NT=valve interstitial cell;AC=CL:4030032	not available	VIC_mix	19	run_19	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	400 ppm	1	1	02_YI_AoV325m_W1_NM_5X_Tops_CID-IT_120min.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	VIC_mix
VIC_mix_20	NT=Homo sapiens;AC=NCBITaxon:9606	not available	NT=valve interstitial cell;AC=CL:4030032	not available	VIC_mix	20	run_20	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	400 ppm	1	1	02_YI_AoV325m_W1_OM_5X_Tops_CID-IT_120min.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	VIC_mix
VIC_mix_21	NT=Homo sapiens;AC=NCBITaxon:9606	not available	NT=valve interstitial cell;AC=CL:4030032	not available	VIC_mix	21	run_21	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	400 ppm	1	1	02_YI_AoV325m_W2_NM_5X_Tops_CID-IT_120min.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	VIC_mix
VIC_mix_22	NT=Homo sapiens;AC=NCBITaxon:9606	not available	NT=valve interstitial cell;AC=CL:4030032	not available	VIC_mix	22	run_22	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	400 ppm	1	1	02_YI_AoV325m_W2_OM_5X_Tops_CID-IT_120min.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	VIC_mix
VIC_mix_23	NT=Homo sapiens;AC=NCBITaxon:9606	not available	NT=valve interstitial cell;AC=CL:4030032	not available	VIC_mix	23	run_23	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	400 ppm	1	1	02_YI_AoV325m_W3_NM_5X_Tops_CID-IT_120min.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	VIC_mix
VIC_mix_24	NT=Homo sapiens;AC=NCBITaxon:9606	not available	NT=valve interstitial cell;AC=CL:4030032	not available	VIC_mix	24	run_24	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	400 ppm	1	1	02_YI_AoV325m_W3_OM_5X_Tops_CID-IT_120min.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	VIC_mix
VIC_mix_25	NT=Homo sapiens;AC=NCBITaxon:9606	not available	NT=valve interstitial cell;AC=CL:4030032	not available	VIC_mix	25	run_25	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	400 ppm	1	1	02_YI_AoV329m_W0_NM_5X_Tops_CID-IT_120min.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	VIC_mix
VIC_mix_26	NT=Homo sapiens;AC=NCBITaxon:9606	not available	NT=valve interstitial cell;AC=CL:4030032	not available	VIC_mix	26	run_26	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	400 ppm	1	1	02_YI_AoV329m_W0_OM_5X_Tops_CID-IT_120min.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	VIC_mix
VIC_mix_27	NT=Homo sapiens;AC=NCBITaxon:9606	not available	NT=valve interstitial cell;AC=CL:4030032	not available	VIC_mix	27	run_27	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	400 ppm	1	1	02_YI_AoV329m_W1_NM_5X_Tops_CID-IT_120min.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	VIC_mix
VIC_mix_28	NT=Homo sapiens;AC=NCBITaxon:9606	not available	NT=valve interstitial cell;AC=CL:4030032	not available	VIC_mix	28	run_28	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	400 ppm	1	1	02_YI_AoV329m_W2_NM_5X_Tops_CID-IT_120min.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	VIC_mix
VIC_mix_29	NT=Homo sapiens;AC=NCBITaxon:9606	not available	NT=valve interstitial cell;AC=CL:4030032	not available	VIC_mix	29	run_29	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	400 ppm	1	1	02_YI_AoV329m_W2_OM_5X_Tops_CID-IT_120min.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	VIC_mix
VIC_mix_30	NT=Homo sapiens;AC=NCBITaxon:9606	not available	NT=valve interstitial cell;AC=CL:4030032	not available	VIC_mix	30	run_30	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	400 ppm	1	1	02_YI_AoV329m_W3_NM_5X_Tops_CID-IT_120min.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	VIC_mix
VIC_mix_31	NT=Homo sapiens;AC=NCBITaxon:9606	not available	NT=valve interstitial cell;AC=CL:4030032	not available	VIC_mix	31	run_31	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	400 ppm	1	1	02_YI_AoV329m_W3_OM_5X_Tops_CID-IT_120min.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	VIC_mix
VIC_disease_driving_population_1	NT=Homo sapiens;AC=NCBITaxon:9606	not available	NT=valve interstitial cell;AC=CL:4030032	not available	VIC_disease_driving_population	1	run_32	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	400 ppm	1	2	02_YI_AoV294p_W0_NM_5X_Tops_CID-IT_120min.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	VIC_disease_driving_population
VIC_disease_driving_population_2	NT=Homo sapiens;AC=NCBITaxon:9606	not available	NT=valve interstitial cell;AC=CL:4030032	not available	VIC_disease_driving_population	2	run_33	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	400 ppm	1	2	02_YI_AoV294p_W0_OM_5X_Tops_CID-IT_120min.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	VIC_disease_driving_population
VIC_disease_driving_population_3	NT=Homo sapiens;AC=NCBITaxon:9606	not available	NT=valve interstitial cell;AC=CL:4030032	not available	VIC_disease_driving_population	3	run_34	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	400 ppm	1	2	02_YI_AoV294p_W1_NM_5X_Tops_CID-IT_120min.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	VIC_disease_driving_population
VIC_disease_driving_population_4	NT=Homo sapiens;AC=NCBITaxon:9606	not available	NT=valve interstitial cell;AC=CL:4030032	not available	VIC_disease_driving_population	4	run_35	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	400 ppm	1	2	02_YI_AoV294p_W1_OM_5X_Tops_CID-IT_120min.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	VIC_disease_driving_population
