source name	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[disease]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[modification parameters]	comment[cleavage agent details]	comment[dissociation method]	comment[fraction identifier]	comment[technical replicate]	comment[data file]	comment[file uri]	comment[sdrf version]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[organism part]
C5	Homo sapiens	Cell culture	not applicable	not available	1	C5	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=isotope labeling;AC=PRIDE:0000310	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	not applicable	not available	1	1	C5.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/07/PXD000599/C5.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Cell culture
S_B1	Homo sapiens	Cell culture	not applicable	not available	1	S_B1	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=isotope labeling;AC=PRIDE:0000310	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	not applicable	not available	1	1	S_B1.RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/07/PXD000599/S_B1.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Cell culture
120110_PandeyA_WX_Ex9A_E3	Homo sapiens	Cell culture	not applicable	not available	1	120110_PandeyA_WX_Ex9A_E3	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=isotope labeling;AC=PRIDE:0000310	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	not applicable	not available	1	1	120110_PandeyA_WX_Ex9A_E3.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/07/PXD000599/120110_PandeyA_WX_Ex9A_E3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Cell culture
C3	Homo sapiens	Cell culture	not applicable	not available	1	C3	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=isotope labeling;AC=PRIDE:0000310	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	not applicable	not available	1	1	C3.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/07/PXD000599/C3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Cell culture
S_D3	Homo sapiens	Cell culture	not applicable	not available	1	S_D3	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=isotope labeling;AC=PRIDE:0000310	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	not applicable	not available	1	1	S_D3.RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/07/PXD000599/S_D3.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Cell culture
S_C7	Homo sapiens	Cell culture	not applicable	not available	1	S_C7	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=isotope labeling;AC=PRIDE:0000310	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	not applicable	not available	1	1	S_C7.RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/07/PXD000599/S_C7.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Cell culture
120110_PandeyA_WX_Ex9A_D10	Homo sapiens	Cell culture	not applicable	not available	1	120110_PandeyA_WX_Ex9A_D10	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=isotope labeling;AC=PRIDE:0000310	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	not applicable	not available	1	1	120110_PandeyA_WX_Ex9A_D10.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/07/PXD000599/120110_PandeyA_WX_Ex9A_D10.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Cell culture
A2	Homo sapiens	Cell culture	not applicable	not available	1	A2	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=isotope labeling;AC=PRIDE:0000310	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	not applicable	not available	1	1	A2.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/07/PXD000599/A2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Cell culture
A3	Homo sapiens	Cell culture	not applicable	not available	1	A3	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=isotope labeling;AC=PRIDE:0000310	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	not applicable	not available	1	1	A3.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/07/PXD000599/A3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Cell culture
S_A2	Homo sapiens	Cell culture	not applicable	not available	1	S_A2	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=isotope labeling;AC=PRIDE:0000310	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	not applicable	not available	1	1	S_A2.RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/07/PXD000599/S_A2.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Cell culture
S_C6	Homo sapiens	Cell culture	not applicable	not available	1	S_C6	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=isotope labeling;AC=PRIDE:0000310	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	not applicable	not available	1	1	S_C6.RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/07/PXD000599/S_C6.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Cell culture
S_C9	Homo sapiens	Cell culture	not applicable	not available	1	S_C9	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=isotope labeling;AC=PRIDE:0000310	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	not applicable	not available	1	1	S_C9.RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/07/PXD000599/S_C9.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Cell culture
120110_PandeyA_WX_Ex9A_D9	Homo sapiens	Cell culture	not applicable	not available	1	120110_PandeyA_WX_Ex9A_D9	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=isotope labeling;AC=PRIDE:0000310	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	not applicable	not available	1	1	120110_PandeyA_WX_Ex9A_D9.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/07/PXD000599/120110_PandeyA_WX_Ex9A_D9.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Cell culture
120110_PandeyA_WX_Ex9A_D7	Homo sapiens	Cell culture	not applicable	not available	1	120110_PandeyA_WX_Ex9A_D7	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=isotope labeling;AC=PRIDE:0000310	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	not applicable	not available	1	1	120110_PandeyA_WX_Ex9A_D7.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/07/PXD000599/120110_PandeyA_WX_Ex9A_D7.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Cell culture
S_C8	Homo sapiens	Cell culture	not applicable	not available	1	S_C8	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=isotope labeling;AC=PRIDE:0000310	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	not applicable	not available	1	1	S_C8.RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/07/PXD000599/S_C8.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Cell culture
C1	Homo sapiens	Cell culture	not applicable	not available	1	C1	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=isotope labeling;AC=PRIDE:0000310	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	not applicable	not available	1	1	C1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/07/PXD000599/C1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Cell culture
C11	Homo sapiens	Cell culture	not applicable	not available	1	C11	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=isotope labeling;AC=PRIDE:0000310	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	not applicable	not available	1	1	C11.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/07/PXD000599/C11.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Cell culture
S_B2	Homo sapiens	Cell culture	not applicable	not available	1	S_B2	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=isotope labeling;AC=PRIDE:0000310	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	not applicable	not available	1	1	S_B2.RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/07/PXD000599/S_B2.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Cell culture
A10	Homo sapiens	Cell culture	not applicable	not available	1	A10	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=isotope labeling;AC=PRIDE:0000310	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	not applicable	not available	1	1	A10.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/07/PXD000599/A10.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Cell culture
120110_PandeyA_WX_Ex9A_D2	Homo sapiens	Cell culture	not applicable	not available	1	120110_PandeyA_WX_Ex9A_D2	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=isotope labeling;AC=PRIDE:0000310	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	not applicable	not available	1	1	120110_PandeyA_WX_Ex9A_D2.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/07/PXD000599/120110_PandeyA_WX_Ex9A_D2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Cell culture
S_A9	Homo sapiens	Cell culture	not applicable	not available	1	S_A9	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=isotope labeling;AC=PRIDE:0000310	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	not applicable	not available	1	1	S_A9.RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/07/PXD000599/S_A9.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Cell culture
120110_PandeyA_WX_Ex9A_E2	Homo sapiens	Cell culture	not applicable	not available	1	120110_PandeyA_WX_Ex9A_E2	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=isotope labeling;AC=PRIDE:0000310	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	not applicable	not available	1	1	120110_PandeyA_WX_Ex9A_E2.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/07/PXD000599/120110_PandeyA_WX_Ex9A_E2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Cell culture
120110_PandeyA_WX_Ex9B_D3	Homo sapiens	Cell culture	not applicable	not available	1	120110_PandeyA_WX_Ex9B_D3	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=isotope labeling;AC=PRIDE:0000310	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	not applicable	not available	1	1	120110_PandeyA_WX_Ex9B_D3.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/07/PXD000599/120110_PandeyA_WX_Ex9B_D3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Cell culture
S_C1	Homo sapiens	Cell culture	not applicable	not available	1	S_C1	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=isotope labeling;AC=PRIDE:0000310	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	not applicable	not available	1	1	S_C1.RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/07/PXD000599/S_C1.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Cell culture
C12	Homo sapiens	Cell culture	not applicable	not available	1	C12	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=isotope labeling;AC=PRIDE:0000310	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	not applicable	not available	1	1	C12.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/07/PXD000599/C12.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Cell culture
120110_PandeyA_WX_Ex9B_D2	Homo sapiens	Cell culture	not applicable	not available	1	120110_PandeyA_WX_Ex9B_D2	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=isotope labeling;AC=PRIDE:0000310	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	not applicable	not available	1	1	120110_PandeyA_WX_Ex9B_D2.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/07/PXD000599/120110_PandeyA_WX_Ex9B_D2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Cell culture
120110_PandeyA_WX_Ex9B_E1	Homo sapiens	Cell culture	not applicable	not available	1	120110_PandeyA_WX_Ex9B_E1	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=isotope labeling;AC=PRIDE:0000310	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	not applicable	not available	1	1	120110_PandeyA_WX_Ex9B_E1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/07/PXD000599/120110_PandeyA_WX_Ex9B_E1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Cell culture
A5	Homo sapiens	Cell culture	not applicable	not available	1	A5	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=isotope labeling;AC=PRIDE:0000310	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	not applicable	not available	1	1	A5.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/07/PXD000599/A5.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Cell culture
120110_PandeyA_WX_Ex9A_E1	Homo sapiens	Cell culture	not applicable	not available	1	120110_PandeyA_WX_Ex9A_E1	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=isotope labeling;AC=PRIDE:0000310	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	not applicable	not available	1	1	120110_PandeyA_WX_Ex9A_E1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/07/PXD000599/120110_PandeyA_WX_Ex9A_E1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Cell culture
A12	Homo sapiens	Cell culture	not applicable	not available	1	A12	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=isotope labeling;AC=PRIDE:0000310	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	not applicable	not available	1	1	A12.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/07/PXD000599/A12.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Cell culture
A8	Homo sapiens	Cell culture	not applicable	not available	1	A8	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=isotope labeling;AC=PRIDE:0000310	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	not applicable	not available	1	1	A8.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/07/PXD000599/A8.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Cell culture
C9	Homo sapiens	Cell culture	not applicable	not available	1	C9	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=isotope labeling;AC=PRIDE:0000310	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	not applicable	not available	1	1	C9.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/07/PXD000599/C9.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Cell culture
120110_PandeyA_WX_Ex9B_D9	Homo sapiens	Cell culture	not applicable	not available	1	120110_PandeyA_WX_Ex9B_D9	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=isotope labeling;AC=PRIDE:0000310	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	not applicable	not available	1	1	120110_PandeyA_WX_Ex9B_D9.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/07/PXD000599/120110_PandeyA_WX_Ex9B_D9.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Cell culture
120110_PandeyA_WX_Ex9A_D3	Homo sapiens	Cell culture	not applicable	not available	1	120110_PandeyA_WX_Ex9A_D3	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=isotope labeling;AC=PRIDE:0000310	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	not applicable	not available	1	1	120110_PandeyA_WX_Ex9A_D3.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/07/PXD000599/120110_PandeyA_WX_Ex9A_D3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Cell culture
A7	Homo sapiens	Cell culture	not applicable	not available	1	A7	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=isotope labeling;AC=PRIDE:0000310	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	not applicable	not available	1	1	A7.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/07/PXD000599/A7.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Cell culture
B3	Homo sapiens	Cell culture	not applicable	not available	1	B3	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=isotope labeling;AC=PRIDE:0000310	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	not applicable	not available	1	1	B3.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/07/PXD000599/B3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Cell culture
S_C2	Homo sapiens	Cell culture	not applicable	not available	1	S_C2	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=isotope labeling;AC=PRIDE:0000310	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	not applicable	not available	1	1	S_C2.RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/07/PXD000599/S_C2.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Cell culture
