source name	characteristics[organism]	characteristics[organism part]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[technical replicate]	comment[fraction identifier]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[organism part]
20161122_CO_0648SaLa_R16_Q0648E47	Arabidopsis thaliana	Seedling	1	20161122_CO_0648SaLa_R16_Q0648E47	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Trypsin;AC=MS:1001251	1	1	20161122_CO_0648SaLa_R16_Q0648E47.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Seedling
20170207_CO_0648SaLa_R18	Arabidopsis thaliana	Seedling	1	20170207_CO_0648SaLa_R18	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Trypsin;AC=MS:1001251	1	1	20170207_CO_0648SaLa_R18.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Seedling
20161019_CO_0648SaLa_R10_Q0648039AV	Arabidopsis thaliana	Seedling	1	20161019_CO_0648SaLa_R10_Q0648039AV	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Trypsin;AC=MS:1001251	1	1	20161019_CO_0648SaLa_R10_Q0648039AV.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Seedling
20161019_CO_0648SaLa_R12_Q0648038AN	Arabidopsis thaliana	Seedling	1	20161019_CO_0648SaLa_R12_Q0648038AN	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Trypsin;AC=MS:1001251	1	1	20161019_CO_0648SaLa_R12_Q0648038AN.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Seedling
20161019_CO_0648SaLa_R11_Q0648041A8	Arabidopsis thaliana	Seedling	1	20161019_CO_0648SaLa_R11_Q0648041A8	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Trypsin;AC=MS:1001251	1	1	20161019_CO_0648SaLa_R11_Q0648041A8.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Seedling
20161122_CO_0648SaLa_R17_Q0648E48	Arabidopsis thaliana	Seedling	1	20161122_CO_0648SaLa_R17_Q0648E48	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Trypsin;AC=MS:1001251	1	1	20161122_CO_0648SaLa_R17_Q0648E48.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Seedling
20170207_CO_0648SaLa_R19	Arabidopsis thaliana	Seedling	1	20170207_CO_0648SaLa_R19	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Trypsin;AC=MS:1001251	1	1	20170207_CO_0648SaLa_R19.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Seedling
20161019_CO_0648SaLa_R13_Q0648040A0	Arabidopsis thaliana	Seedling	1	20161019_CO_0648SaLa_R13_Q0648040A0	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Trypsin;AC=MS:1001251	1	1	20161019_CO_0648SaLa_R13_Q0648040A0.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Seedling
20161122_CO_0648SaLa_R15_Q0648E46	Arabidopsis thaliana	Seedling	1	20161122_CO_0648SaLa_R15_Q0648E46	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Trypsin;AC=MS:1001251	1	1	20161122_CO_0648SaLa_R15_Q0648E46.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Seedling
20161019_CO_0648SaLa_R14_Q0648042AG	Arabidopsis thaliana	Seedling	1	20161019_CO_0648SaLa_R14_Q0648042AG	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Trypsin;AC=MS:1001251	1	1	20161019_CO_0648SaLa_R14_Q0648042AG.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Seedling
20170207_CO_0648SaLa_R20	Arabidopsis thaliana	Seedling	1	20170207_CO_0648SaLa_R20	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Trypsin;AC=MS:1001251	1	1	20170207_CO_0648SaLa_R20.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Seedling
